Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1989,10,3.926,3.496,3.341,2.484,2.524,1.704,0.988,2.240,2.509,1.640,0.152,0.716,,,0.195,0
1989,11,3.886,3.664,3.429,2.515,2.588,1.747,0.844,2.256,2.816,1.682,0.235,0.899,,,-0.195,0
1989,12,3.972,3.685,3.405,2.487,2.585,1.765,0.707,2.198,2.975,1.640,0.280,1.058,,,-0.250,0
1990,1,4.057,3.767,3.554,2.603,2.646,1.737,0.930,2.350,2.838,1.814,0.213,0.808,,,0.064,0
1990,2,4.087,3.627,3.444,2.560,2.618,1.792,1.045,2.335,2.582,1.655,0.180,0.747,,,0.472,0
1990,3,3.819,3.508,3.365,2.493,2.545,1.722,1.018,2.262,2.490,1.640,0.143,0.707,,,0.360,0
1990,4,3.828,3.496,3.347,2.463,2.505,1.667,0.936,2.216,2.560,1.679,0.146,0.732,,,0.119,0
1990,5,3.950,3.578,3.350,2.463,2.521,1.695,0.856,2.216,2.722,1.655,0.229,0.838,,,-0.070,0
1990,6,3.801,3.667,3.392,2.524,2.603,1.814,0.881,2.274,2.789,1.579,0.274,0.933,12.370,5.710,-0.088,0
1990,7,3.776,3.578,3.365,2.487,2.566,1.768,0.856,2.216,2.725,1.600,0.213,0.911,,,0.158,0
1990,8,3.798,3.514,3.362,2.505,2.588,1.817,0.985,2.249,2.533,1.545,0.155,0.832,,5.700,0.482,0
1990,9,3.670,3.469,3.350,2.502,2.548,1.743,1.085,2.277,2.384,1.606,0.119,0.658,,,0.741,0
1990,10,3.767,3.548,3.359,2.512,2.536,1.713,1.091,2.320,2.457,1.646,0.186,0.625,,,0.259,0
1990,11,,3.688,3.463,2.603,2.637,1.811,0.978,2.332,2.710,1.652,0.226,0.832,,,,11
1990,12,,3.652,3.441,2.554,2.603,1.765,0.783,2.216,2.868,1.676,0.210,0.981,,,,11
1991,1,3.905,3.685,3.462,2.502,2.588,1.713,0.744,2.213,2.941,1.750,0.220,0.969,,,-0.210,0
1991,2,4.145,3.716,3.517,2.649,2.713,1.908,1.128,2.423,2.588,1.609,0.198,0.780,,,0.482,0
1991,3,3.947,3.587,3.435,2.592,2.621,1.807,1.225,2.406,2.362,1.628,0.152,0.582,,,0.744,0
1991,4,3.703,3.481,3.322,2.475,2.509,1.692,1.000,2.240,2.481,1.631,0.159,0.692,,,0.280,0
1991,5,3.746,3.539,3.322,2.438,2.502,1.683,0.799,2.170,2.740,1.643,0.216,0.881,,,0.009,0
1991,6,3.725,3.575,3.313,2.423,2.506,1.701,0.729,2.152,2.847,1.612,0.265,0.972,12.260,5.650,-0.180,0
1991,7,3.780,3.557,3.319,2.445,2.515,1.710,0.838,2.198,2.719,1.609,0.241,0.872,12.350,5.530,-0.040,0
1991,8,3.816,3.572,3.392,2.536,2.600,1.808,1.070,2.320,2.499,1.585,0.180,0.735,12.330,5.500,0.369,0
1991,9,3.648,3.438,3.328,2.472,2.530,1.734,1.018,2.228,2.420,1.597,0.110,0.716,12.270,5.570,0.591,0
1991,10,3.770,3.505,3.347,2.490,2.530,1.716,1.003,2.252,2.506,1.631,0.159,0.713,,,0.338,0
1991,11,3.993,3.706,3.469,2.560,2.612,1.756,0.963,2.335,2.746,1.710,0.241,0.795,,,0.043,0
1991,12,4.173,3.795,3.548,2.603,2.685,1.826,0.896,2.347,2.899,1.722,0.250,0.930,,,-0.034,0
1992,1,4.298,3.886,3.655,2.719,2.780,1.905,1.024,2.454,2.862,1.753,0.232,0.881,,,0.134,0
1992,2,4.182,3.874,3.682,2.822,2.880,2.079,1.320,2.597,2.554,1.603,0.192,0.762,,,0.661,0
1992,3,3.780,3.624,3.463,2.640,2.682,1.902,1.274,2.451,2.347,1.561,0.162,0.625,,,0.957,0
1992,4,3.962,3.627,3.432,2.612,2.658,1.881,1.222,2.423,2.405,1.551,0.195,0.658,12.280,5.780,0.607,0
1992,5,3.752,3.581,3.353,2.493,2.548,1.747,0.890,2.234,2.691,1.606,0.229,0.856,12.250,5.680,0.302,0
1992,6,3.856,3.658,3.395,2.496,2.576,1.759,0.792,2.225,2.865,1.637,0.262,0.966,,5.570,0.021,0
1992,7,3.886,3.636,3.426,2.515,2.582,1.737,0.844,2.240,2.792,1.689,0.210,0.896,,,0.140,0
1992,8,3.844,3.542,3.371,2.499,2.545,1.722,1.058,2.298,2.484,1.649,0.171,0.664,,,0.439,0
1992,9,3.758,3.481,3.350,2.512,2.557,1.762,1.113,2.295,2.368,1.588,0.131,0.649,12.280,5.570,0.792,0
1992,10,4.011,3.578,3.411,2.566,2.621,1.829,1.100,2.341,2.478,1.582,0.168,0.728,12.220,5.680,0.402,0
1992,11,4.121,3.710,3.436,2.566,2.619,1.801,0.932,2.321,2.778,1.635,0.274,0.869,12.310,5.760,-0.080,0
1992,12,4.087,3.813,3.505,2.630,2.704,1.902,0.997,2.405,2.816,1.600,0.308,0.908,12.340,5.700,0.216,0
1993,1,4.084,3.808,3.575,2.670,2.737,1.899,1.096,2.452,2.712,1.676,0.233,0.803,,,0.238,0
1993,2,4.048,3.663,3.503,2.617,2.676,1.850,1.138,2.401,2.525,1.653,0.160,0.712,12.310,,0.457,0
1993,3,3.752,3.553,3.423,2.595,2.651,1.878,1.186,2.369,2.367,1.545,0.130,0.692,12.310,5.680,0.671,0
1993,4,3.929,3.617,3.457,2.613,2.665,1.874,1.169,2.393,2.448,1.583,0.160,0.705,,,0.692,0
1993,5,3.874,3.715,3.459,2.611,2.659,1.859,1.100,2.407,2.615,1.600,0.256,0.759,12.370,5.740,0.329,0
1993,6,3.935,3.688,3.442,2.559,2.630,1.817,0.924,2.306,2.764,1.625,0.246,0.893,12.390,5.630,0.363,0
1993,7,3.767,3.576,3.380,2.486,2.541,1.702,0.873,2.224,2.703,1.678,0.196,0.829,,,0.341,0
1993,8,3.908,3.484,3.332,2.488,2.535,1.739,1.040,2.262,2.444,1.593,0.152,0.699,12.380,5.540,0.472,0
1993,9,3.731,3.421,3.298,2.487,2.519,1.740,1.222,2.321,2.199,1.558,0.123,0.518,12.300,5.560,0.722,0
1993,10,3.783,3.467,3.323,2.503,2.542,1.761,1.112,2.290,2.355,1.562,0.144,0.649,12.210,5.680,0.384,0
1993,11,3.847,3.563,3.318,2.452,2.516,1.713,0.868,2.216,2.695,1.605,0.245,0.845,12.310,5.680,0.049,0
1993,12,4.255,3.806,3.526,2.615,2.696,1.865,0.922,2.364,2.884,1.661,0.280,0.943,12.350,5.660,0.323,0
1994,1,4.261,3.770,3.508,2.612,2.679,1.850,1.015,2.393,2.752,1.661,0.259,0.832,12.330,5.570,0.354,0
1994,2,3.926,3.691,3.487,2.646,2.704,1.923,1.253,2.472,2.438,1.564,0.207,0.671,12.360,5.620,0.652,0
1994,3,4.051,3.547,3.392,2.555,2.596,1.801,1.202,2.375,2.345,1.591,0.155,0.599,12.230,5.570,0.570,0
1994,4,3.816,3.493,3.316,2.480,2.524,1.732,1.040,2.266,2.453,1.584,0.177,0.692,12.210,5.660,0.131,0
1994,5,3.770,3.581,3.315,2.467,2.516,1.717,0.929,2.255,2.652,1.598,0.266,0.788,12.260,5.650,0.000,0
1994,6,3.761,3.609,3.328,2.471,2.528,1.728,0.903,2.256,2.706,1.600,0.281,0.825,12.330,5.610,0.079,0
1994,7,3.691,3.542,3.309,2.459,2.507,1.706,0.939,2.240,2.603,1.603,0.233,0.767,12.440,5.600,0.354,0
1994,8,3.722,3.445,3.304,2.472,2.523,1.743,1.055,2.250,2.390,1.561,0.141,0.688,12.360,5.530,0.600,0
1994,9,3.725,3.400,3.299,2.484,2.521,1.743,1.165,2.282,2.235,1.556,0.101,0.578,12.250,5.570,0.881,0
1994,10,3.935,3.512,3.327,2.515,2.546,1.765,1.196,2.354,2.316,1.562,0.185,0.569,12.220,5.620,0.539,0
1994,11,4.087,3.731,3.463,2.605,2.656,1.849,1.076,2.404,2.655,1.614,0.268,0.773,12.300,5.680,0.366,0
1994,12,4.261,3.941,3.647,2.737,2.812,1.977,1.050,2.495,2.891,1.670,0.294,0.927,12.360,5.640,0.027,0
1995,1,4.133,3.958,3.720,2.805,2.881,2.042,1.142,2.550,2.816,1.678,0.238,0.900,12.420,5.640,0.116,0
1995,2,4.029,3.667,3.466,2.637,2.682,1.898,1.223,2.445,2.444,1.568,0.201,0.675,12.410,5.650,0.771,0
1995,3,4.170,3.674,3.524,2.713,2.747,1.969,1.471,2.572,2.203,1.555,0.150,0.498,12.350,5.720,0.991,0
1995,4,3.679,3.469,3.309,2.500,2.532,1.755,1.151,2.310,2.318,1.554,0.160,0.604,12.290,5.720,0.418,0
1995,5,3.776,3.538,3.311,2.466,2.514,1.716,0.930,2.234,2.608,1.595,0.227,0.786,12.290,5.650,0.137,0
1995,6,3.853,3.576,3.328,2.472,2.526,1.724,0.882,2.229,2.694,1.604,0.248,0.842,12.300,5.610,0.110,0
1995,7,3.783,3.590,3.362,2.508,2.556,1.751,0.971,2.280,2.619,1.611,0.228,0.780,12.340,5.560,0.146,0
1995,8,3.697,3.501,3.332,2.499,2.534,1.737,1.139,2.320,2.362,1.595,0.169,0.598,12.300,5.500,0.390,0
1995,9,3.706,3.443,3.341,2.514,2.548,1.755,1.198,2.321,2.245,1.586,0.102,0.557,12.230,5.550,0.750,0
1995,10,3.716,3.488,3.323,2.496,2.524,1.726,1.129,2.308,2.359,1.597,0.165,0.597,12.190,5.660,0.469,0
1995,11,4.258,3.732,3.467,2.618,2.657,1.848,1.140,2.436,2.592,1.619,0.265,0.708,12.220,5.690,0.347,0
1995,12,4.340,3.891,3.599,2.749,2.801,2.003,1.173,2.532,2.718,1.596,0.292,0.830,12.360,5.670,0.131,0
1996,1,4.086,3.762,3.527,2.670,2.734,1.941,1.118,2.440,2.644,1.586,0.235,0.823,0.030,5.690,0.392,0
1996,2,4.280,3.709,3.543,2.714,2.760,1.977,1.313,2.511,2.396,1.566,0.166,0.664,0.000,5.670,0.661,0
1996,3,3.703,3.459,3.320,2.532,2.561,1.803,1.266,2.362,2.193,1.517,0.139,0.537,0.000,5.740,0.851,0
1996,4,4.045,3.595,3.406,2.613,2.641,1.875,1.350,2.473,2.245,1.531,0.189,0.525,12.320,5.800,0.839,0
1996,5,3.765,3.568,3.325,2.493,2.534,1.743,1.042,2.305,2.526,1.582,0.243,0.701,12.300,5.710,0.427,0
1996,6,3.749,3.553,3.289,2.427,2.478,1.667,0.828,2.191,2.725,1.622,0.264,0.839,12.360,5.600,0.168,0
1996,7,3.750,3.583,3.358,2.472,2.524,1.690,0.875,2.229,2.708,1.668,0.225,0.815,12.340,5.500,0.155,0
1996,8,3.836,3.493,3.328,2.479,2.511,1.694,1.078,2.285,2.415,1.634,0.165,0.616,12.360,5.560,0.596,0
1996,9,3.608,3.419,3.304,2.482,2.510,1.716,1.202,2.311,2.217,1.588,0.115,0.514,12.350,5.620,0.869,0
1996,10,3.825,3.505,3.350,2.528,2.564,1.777,1.184,2.345,2.321,1.573,0.155,0.593,12.290,5.690,0.650,0
1996,11,3.967,3.640,3.373,2.539,2.582,1.790,1.062,2.351,2.578,1.583,0.267,0.728,12.290,5.770,0.421,0
1996,12,4.192,3.897,3.571,2.716,2.770,1.970,1.140,2.519,2.757,1.601,0.326,0.830,12.340,5.760,0.324,0
1997,1,4.450,3.816,3.554,2.713,2.764,1.973,1.172,2.494,2.644,1.581,0.262,0.801,0.020,5.670,0.185,0
1997,2,3.895,3.547,3.375,2.538,2.583,1.791,1.147,2.347,2.400,1.584,0.172,0.644,0.020,5.730,0.434,0
1997,3,3.810,3.521,3.391,2.603,2.635,1.879,1.317,2.419,2.204,1.512,0.130,0.562,12.370,5.680,0.811,0
1997,4,3.661,3.484,3.303,2.497,2.529,1.755,1.151,2.317,2.333,1.548,0.181,0.604,12.310,5.770,0.685,0
1997,5,3.925,3.640,3.373,2.551,2.583,1.794,1.141,2.391,2.499,1.579,0.267,0.653,12.340,5.760,0.552,0
1997,6,3.933,3.708,3.443,2.591,2.636,1.829,1.052,2.380,2.656,1.614,0.265,0.777,12.360,5.700,0.420,0
1997,7,3.813,3.626,3.400,2.537,2.587,1.775,0.989,2.308,2.637,1.625,0.226,0.786,12.360,5.610,0.367,0
1997,8,3.819,3.590,3.438,2.606,2.646,1.853,1.177,2.383,2.413,1.585,0.152,0.676,12.390,5.640,0.606,0
1997,9,3.950,3.550,3.432,2.633,2.660,1.889,1.393,2.471,2.157,1.543,0.118,0.496,12.350,5.660,1.052,0
1997,10,3.848,3.654,3.495,2.700,2.728,1.962,1.458,2.556,2.196,1.533,0.159,0.504,12.350,5.740,0.682,0
1997,11,4.129,3.886,3.637,2.797,2.843,2.050,1.331,2.609,2.555,1.587,0.249,0.719,12.340,5.770,0.621,0
1997,12,4.397,3.907,3.621,2.737,2.798,1.976,1.107,2.507,2.800,1.645,0.286,0.869,0.000,5.720,0.457,0
1998,1,4.314,4.068,3.794,2.906,2.966,2.139,1.317,2.692,2.751,1.655,0.274,0.822,12.380,5.640,0.649,0
1998,2,4.271,3.954,3.753,2.915,2.966,2.179,1.502,2.728,2.452,1.574,0.201,0.677,0.000,5.710,0.738,0
1998,3,3.897,3.594,3.444,2.611,2.643,1.841,1.336,2.465,2.258,1.603,0.150,0.505,12.310,5.640,0.897,0
1998,4,3.666,3.497,3.324,2.503,2.533,1.742,1.143,2.320,2.354,1.582,0.173,0.599,12.270,5.720,0.373,0
1998,5,3.836,3.616,3.363,2.540,2.578,1.792,1.074,2.345,2.542,1.571,0.253,0.718,12.270,5.740,0.372,0
1998,6,3.761,3.642,3.357,2.515,2.561,1.765,0.989,2.316,2.653,1.592,0.285,0.776,12.380,5.700,0.349,0
1998,7,3.773,3.581,3.333,2.506,2.551,1.770,1.041,2.311,2.540,1.563,0.248,0.729,0.000,5.640,0.398,0
1998,8,3.670,3.450,3.298,2.480,2.515,1.732,1.079,2.264,2.371,1.566,0.152,0.653,12.390,5.600,0.556,0
1998,9,3.709,3.412,3.313,2.495,2.532,1.750,1.168,2.290,2.244,1.563,0.099,0.582,12.360,5.640,0.760,0
1998,10,3.749,3.508,3.314,2.496,2.522,1.729,1.186,2.347,2.322,1.585,0.194,0.543,,,0.744,0
1998,11,4.216,3.864,3.564,2.725,2.766,1.969,1.300,2.582,2.564,1.595,0.300,0.669,12.360,5.820,0.421,0
1998,12,4.227,3.776,3.472,2.594,2.655,1.837,0.970,2.373,2.806,1.635,0.304,0.867,0.000,5.800,0.249,0
1999,1,4.108,3.772,3.522,2.628,2.700,1.878,0.981,2.377,2.791,1.644,0.250,0.897,0.080,5.730,-0.032,0
1999,2,4.019,3.848,3.635,2.800,2.857,2.080,1.338,2.593,2.510,1.555,0.213,0.742,0.070,5.760,0.496,0
1999,3,4.136,3.672,3.503,2.690,2.726,1.949,1.389,2.530,2.283,1.554,0.169,0.560,12.390,5.790,0.922,0
1999,4,3.651,3.412,3.240,2.433,2.462,1.683,1.134,2.273,2.278,1.557,0.172,0.549,12.340,5.800,0.479,0
1999,5,3.702,3.497,3.276,2.431,2.470,1.663,0.943,2.220,2.554,1.613,0.221,0.720,,,0.226,0
1999,6,3.779,3.571,3.320,2.465,2.518,1.717,0.865,2.218,2.706,1.603,0.251,0.852,12.400,5.750,0.061,0
1999,7,3.696,3.563,3.332,2.467,2.522,1.713,0.871,2.217,2.692,1.619,0.231,0.842,0.000,5.640,0.033,0
1999,8,3.667,3.494,3.326,2.488,2.526,1.727,1.059,2.276,2.435,1.599,0.168,0.668,12.360,5.600,0.380,0
1999,9,3.576,3.385,3.273,2.436,2.473,1.672,1.086,2.236,2.299,1.601,0.112,0.586,12.290,5.590,0.629,0
1999,10,3.991,3.423,3.278,2.430,2.460,1.641,1.047,2.235,2.376,1.637,0.145,0.594,,,0.453,0
1999,11,4.002,3.786,3.524,2.638,2.672,1.820,1.126,2.456,2.660,1.704,0.262,0.694,,,0.218,0
1999,12,4.031,3.743,3.419,2.562,2.607,1.796,0.989,2.366,2.754,1.623,0.324,0.807,,,-0.196,0
2000,1,4.028,3.740,3.475,2.606,2.677,1.879,0.996,2.368,2.744,1.596,0.265,0.883,0.080,5.780,0.208,0
2000,2,3.957,3.723,3.539,2.682,2.745,1.951,1.176,2.450,2.547,1.588,0.184,0.775,0.010,5.710,0.375,0
2000,3,3.740,3.484,3.340,2.523,2.560,1.780,1.187,2.336,2.297,1.560,0.144,0.593,,,0.776,0
2000,4,3.707,3.472,3.293,2.464,2.490,1.686,1.132,2.302,2.340,1.607,0.179,0.554,,,0.648,0
2000,5,3.863,3.598,3.364,2.510,2.549,1.734,1.065,2.332,2.533,1.630,0.234,0.669,,,0.359,0
2000,6,3.830,3.624,3.360,2.484,2.545,1.730,0.854,2.239,2.770,1.630,0.264,0.876,12.360,5.710,0.030,0
2000,7,3.840,3.607,3.375,2.476,2.544,1.713,0.790,2.199,2.817,1.662,0.232,0.923,0.010,5.650,-0.013,0
2000,8,3.695,3.484,3.322,2.455,2.505,1.688,0.930,2.207,2.554,1.634,0.162,0.758,12.390,5.630,0.110,0
2000,9,3.695,3.436,3.296,2.469,2.507,1.718,1.147,2.292,2.289,1.578,0.140,0.571,12.380,5.700,0.697,0
2000,10,3.899,3.513,3.344,2.517,2.560,1.777,1.143,2.328,2.370,1.567,0.169,0.634,12.290,5.750,0.738,0
2000,11,3.977,3.608,3.369,2.477,2.513,1.657,0.939,2.273,2.669,1.712,0.239,0.718,,,0.224,0
2000,12,4.084,3.730,3.456,2.529,2.588,1.721,0.885,2.308,2.845,1.735,0.274,0.836,,,0.013,0
2001,1,4.145,3.768,3.455,2.578,2.651,1.846,1.008,2.388,2.760,1.609,0.313,0.838,12.400,5.800,0.205,0
2001,2,3.770,3.583,3.381,2.509,2.575,1.770,0.987,2.285,2.596,1.611,0.202,0.783,0.070,5.710,-0.014,0
2001,3,3.770,3.485,3.332,2.507,2.554,1.776,1.120,2.303,2.365,1.556,0.153,0.656,12.380,5.730,0.590,0
2001,4,3.700,3.492,3.318,2.464,2.508,1.698,1.043,2.268,2.449,1.620,0.174,0.655,,,0.601,0
2001,5,3.817,3.570,3.312,2.442,2.478,1.645,0.917,2.244,2.653,1.667,0.258,0.728,,,0.225,0
2001,6,3.880,3.605,3.325,2.442,2.498,1.672,0.843,2.224,2.762,1.653,0.280,0.829,,,-0.025,0
2001,7,3.733,3.583,3.335,2.449,2.522,1.708,0.802,2.192,2.781,1.627,0.248,0.906,12.410,5.710,0.066,0
2001,8,3.777,3.535,3.357,2.500,2.565,1.773,0.954,2.244,2.581,1.584,0.178,0.819,0.030,5.700,0.173,0
2001,9,3.623,3.455,3.305,2.484,2.528,1.751,1.109,2.282,2.346,1.554,0.150,0.642,12.370,5.740,0.574,0
2001,10,3.676,3.486,3.321,2.481,2.506,1.691,1.168,2.327,2.318,1.630,0.165,0.523,,,0.542,0
2001,11,4.206,3.782,3.540,2.656,2.704,1.869,1.128,2.455,2.654,1.671,0.242,0.741,,,0.383,0
2001,12,4.226,3.871,3.610,2.680,2.754,1.898,0.979,2.425,2.892,1.712,0.261,0.919,,,0.289,0
2002,1,4.265,3.825,3.574,2.647,2.729,1.885,0.916,2.371,2.909,1.689,0.251,0.969,,,0.102,0
2002,2,3.890,3.637,3.419,2.566,2.635,1.852,1.051,2.344,2.586,1.567,0.218,0.801,0.030,5.730,0.221,0
2002,3,3.805,3.537,3.367,2.514,2.550,1.733,1.137,2.337,2.400,1.634,0.170,0.596,,,0.653,0
2002,4,3.731,3.494,3.319,2.453,2.485,1.651,1.014,2.254,2.480,1.668,0.175,0.637,,,0.304,0
2002,5,3.876,3.559,3.319,2.427,2.480,1.641,0.839,2.199,2.720,1.678,0.240,0.802,,,0.268,0
2002,6,3.897,3.609,3.331,2.453,2.520,1.709,0.804,2.207,2.805,1.622,0.278,0.905,,,0.165,0
2002,7,3.808,3.589,3.331,2.473,2.539,1.747,0.879,2.234,2.710,1.584,0.258,0.868,0.020,5.680,0.135,0
2002,8,3.791,3.499,3.323,2.475,2.542,1.760,0.964,2.232,2.535,1.563,0.176,0.796,0.050,5.640,0.185,0
2002,9,3.694,3.476,3.344,2.496,2.544,1.744,1.055,2.265,2.421,1.600,0.132,0.689,12.350,5.690,0.529,0
2002,10,3.617,3.461,3.293,2.423,2.449,1.605,0.968,2.215,2.493,1.688,0.168,0.637,,,0.493,0
2002,11,4.252,3.790,3.545,2.606,2.643,1.740,1.065,2.428,2.725,1.805,0.245,0.675,,,0.417,0
2002,12,4.319,4.027,3.739,2.802,2.888,2.037,1.076,2.551,2.951,1.702,0.288,0.961,,,0.114,0
2003,1,4.469,3.896,3.629,2.696,2.798,1.967,0.921,2.409,2.975,1.662,0.267,1.046,0.050,5.780,0.242,0
2003,2,3.946,3.640,3.430,2.549,2.625,1.820,0.973,2.307,2.667,1.610,0.210,0.847,,,0.468,0
2003,3,4.132,3.676,3.480,2.633,2.664,1.848,1.209,2.442,2.467,1.632,0.196,0.639,,,0.711,0
2003,4,3.875,3.669,3.493,2.631,2.650,1.807,1.255,2.462,2.414,1.686,0.176,0.552,,,0.447,0
2003,5,3.720,3.582,3.366,2.481,2.522,1.679,0.900,2.241,2.682,1.687,0.216,0.779,,,-0.121,0
2003,6,3.881,3.614,3.346,2.450,2.538,1.730,0.733,2.173,2.881,1.616,0.268,0.997,12.240,5.670,-0.112,0
2003,7,3.808,3.605,3.373,2.474,2.561,1.749,0.751,2.178,2.854,1.624,0.232,0.998,12.330,5.550,0.081,0
2003,8,3.791,3.588,3.401,2.536,2.603,1.805,1.004,2.296,2.584,1.596,0.187,0.801,12.270,5.520,0.362,0
2003,9,3.721,3.494,3.355,2.492,2.537,1.718,1.052,2.273,2.442,1.637,0.139,0.666,,,0.701,0
2003,10,3.977,3.646,3.474,2.591,2.611,1.747,1.080,2.363,2.566,1.727,0.172,0.667,,,0.276,0
2003,11,4.157,3.747,3.501,2.590,2.620,1.739,0.983,2.365,2.764,1.762,0.246,0.756,,,-0.033,0
2003,12,4.384,3.982,3.654,2.751,2.807,1.960,1.079,2.530,2.903,1.694,0.328,0.881,,,0.169,0
2004,1,4.097,3.867,3.613,2.712,2.804,1.996,1.016,2.442,2.851,1.617,0.254,0.980,,,-0.050,0
2004,2,4.010,3.734,3.543,2.661,2.744,1.945,1.092,2.413,2.642,1.598,0.191,0.853,12.360,5.660,0.475,0
2004,3,3.807,3.567,3.407,2.542,2.564,1.722,1.103,2.335,2.464,1.685,0.160,0.619,,,0.604,0
2004,4,3.791,3.557,3.372,2.495,2.524,1.677,1.049,2.303,2.508,1.695,0.185,0.628,,,0.329,0
2004,5,3.834,3.642,3.397,2.507,2.542,1.686,0.962,2.302,2.680,1.711,0.245,0.724,,,0.175,0
2004,6,3.904,3.677,3.402,2.493,2.581,1.760,0.751,2.214,2.926,1.642,0.275,1.009,12.210,5.670,-0.124,0
2004,7,3.831,3.683,3.441,2.506,2.607,1.773,0.723,2.203,2.960,1.668,0.242,1.050,12.320,5.570,-0.133,0
2004,8,3.757,3.608,3.420,2.535,2.612,1.804,0.925,2.267,2.683,1.616,0.188,0.879,12.290,5.560,0.140,0
2004,9,3.735,3.556,3.395,2.550,2.600,1.805,1.156,2.356,2.400,1.590,0.161,0.649,,,0.717,0
2004,10,3.944,3.605,3.439,2.570,2.615,1.791,1.102,2.353,2.503,1.648,0.166,0.689,,,0.655,0
2004,11,4.090,3.671,3.450,2.518,2.565,1.679,0.877,2.274,2.794,1.771,0.221,0.802,,,0.176,0
2004,12,4.131,3.821,3.585,2.604,2.707,1.828,0.836,2.329,2.985,1.757,0.236,0.992,,,-0.017,0
2005,1,4.194,3.914,3.609,2.704,2.792,1.976,1.022,2.468,2.892,1.633,0.305,0.954,12.260,5.650,0.061,0
2005,2,3.857,3.653,3.457,2.563,2.624,1.792,0.988,2.321,2.665,1.665,0.196,0.804,,,0.042,0
2005,3,3.902,3.662,3.494,2.631,2.674,1.853,1.163,2.413,2.499,1.641,0.168,0.690,,,0.481,0
2005,4,3.899,3.653,3.499,2.591,2.623,1.746,1.060,2.357,2.593,1.753,0.154,0.686,,,0.457,0
2005,5,3.944,3.753,3.513,2.603,2.651,1.789,0.971,2.362,2.782,1.724,0.240,0.818,,,-0.003,0
2005,6,3.853,3.690,3.427,2.511,2.575,1.724,0.846,2.268,2.844,1.703,0.263,0.878,,,-0.056,0
2005,7,3.833,3.654,3.409,2.502,2.597,1.785,0.805,2.229,2.849,1.624,0.244,0.981,12.390,5.590,-0.048,0
2005,8,3.738,3.548,3.379,2.498,2.563,1.747,0.903,2.226,2.645,1.632,0.169,0.844,,,0.187,0
2005,9,3.636,3.455,3.311,2.463,2.512,1.713,1.029,2.242,2.426,1.598,0.144,0.684,,,0.534,0
2005,10,3.872,3.592,3.432,2.569,2.590,1.748,1.168,2.380,2.424,1.684,0.160,0.580,,,0.507,0
2005,11,3.985,3.717,3.505,2.576,2.624,1.744,0.956,2.337,2.761,1.761,0.212,0.788,,,0.142,0
2005,12,4.437,3.896,3.627,2.652,2.748,1.868,0.826,2.361,3.070,1.759,0.269,1.042,,,-0.056,0
2006,1,4.330,3.991,3.749,2.782,2.879,2.009,1.008,2.500,2.983,1.740,0.242,1.001,,,0.276,0
2006,2,4.492,3.640,3.436,2.557,2.611,1.786,1.010,2.325,2.630,1.650,0.204,0.776,,,0.337,0
2006,3,4.032,3.754,3.581,2.701,2.725,1.869,1.284,2.519,2.470,1.712,0.173,0.585,,,0.788,0
2006,4,3.950,3.706,3.535,2.642,2.674,1.812,1.135,2.421,2.571,1.723,0.171,0.677,,,0.162,0
2006,5,3.870,3.640,3.419,2.505,2.571,1.722,0.840,2.240,2.800,1.697,0.221,0.882,,,0.282,0
2006,6,3.838,3.657,3.415,2.497,2.577,1.738,0.785,2.221,2.872,1.677,0.242,0.953,,,0.074,0
2006,7,3.813,3.627,3.378,2.506,2.591,1.805,0.889,2.258,2.738,1.573,0.249,0.916,12.360,5.580,0.141,0
2006,8,3.799,3.543,3.366,2.502,2.570,1.774,0.969,2.256,2.574,1.592,0.177,0.805,,,0.258,0
2006,9,3.712,3.465,3.342,2.482,2.533,1.724,0.998,2.232,2.467,1.618,0.123,0.726,,,0.481,0
2006,10,3.742,3.525,3.352,2.459,2.478,1.604,0.937,2.231,2.588,1.748,0.173,0.667,,,0.328,0
2006,11,4.157,3.895,3.633,2.719,2.760,1.886,1.113,2.504,2.782,1.747,0.262,0.773,,,0.413,0
2006,12,4.219,3.887,3.590,2.654,2.754,1.918,0.863,2.375,3.024,1.672,0.297,1.055,,,-0.038,0
2007,1,4.159,3.721,3.481,2.530,2.643,1.806,0.740,2.231,2.981,1.675,0.240,1.066,,,0.163,0
2007,2,3.991,3.721,3.513,2.621,2.656,1.800,1.030,2.376,2.691,1.713,0.208,0.770,,,0.366,0
2007,3,3.915,3.562,3.385,2.519,2.553,1.722,1.080,2.321,2.482,1.663,0.177,0.642,,,0.635,0
2007,4,3.806,3.526,3.350,2.488,2.514,1.679,1.043,2.284,2.483,1.671,0.176,0.636,,,0.198,0
2007,5,3.782,3.541,3.330,2.428,2.482,1.635,0.780,2.160,2.761,1.695,0.211,0.855,,,-0.097,0
2007,6,3.764,3.609,3.364,2.464,2.562,1.760,0.719,2.164,2.890,1.604,0.245,1.041,12.260,5.620,-0.045,0
2007,7,3.825,3.639,3.432,2.511,2.591,1.751,0.780,2.209,2.859,1.681,0.207,0.971,,,0.162,0
2007,8,3.893,3.561,3.396,2.517,2.579,1.763,0.985,2.273,2.576,1.633,0.165,0.778,,,0.430,0
2007,9,3.824,3.476,3.343,2.480,2.534,1.726,1.006,2.241,2.470,1.617,0.133,0.720,,,0.567,0
