Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1951,2,3.175,2.767,2.532,1.353,1.380,0.228,-0.775,0.996,3.542,2.304,0.235,1.003,0.590,6.780,-1.701,0
1951,3,2.962,2.575,2.365,1.219,1.237,0.112,-0.781,0.897,3.356,2.252,0.210,0.893,0.650,6.900,-1.427,0
1951,4,2.901,2.551,2.279,1.142,1.133,-0.013,-0.830,0.860,3.381,2.292,0.271,0.817,0.540,6.830,-1.762,0
1951,5,2.932,2.691,2.346,1.191,1.197,0.048,-0.854,0.918,3.545,2.298,0.344,0.902,0.560,6.850,-1.945,0
1951,6,2.932,2.657,2.331,1.164,1.182,0.036,-1.043,0.807,3.700,2.295,0.326,1.079,0.580,6.740,-2.250,0
1951,7,2.962,2.669,2.371,1.200,1.234,0.097,-0.988,0.840,3.657,2.274,0.299,1.085,0.700,6.810,-2.006,0
1951,8,2.840,2.554,2.322,1.151,1.173,0.024,-0.909,0.822,3.463,2.298,0.232,0.933,0.610,6.700,-1.823,0
1951,9,2.779,2.529,2.349,1.194,1.200,0.051,-0.690,0.919,3.219,2.298,0.180,0.741,0.450,6.720,-1.336,0
1951,10,2.932,2.648,2.419,1.255,1.255,0.088,-0.772,0.938,3.420,2.332,0.229,0.860,0.400,6.750,-1.823,0
1951,11,3.297,2.837,2.508,1.331,1.350,0.191,-0.891,0.973,3.728,2.316,0.329,1.082,0.460,6.770,-1.823,0
1951,12,3.480,2.874,2.511,1.310,1.347,0.182,-1.071,0.901,3.945,2.329,0.363,1.253,0.520,6.650,-1.976,0
1952,1,3.389,2.962,2.621,1.404,1.432,0.243,-0.866,1.048,3.828,2.377,0.341,1.109,0.620,6.730,-1.976,0
1952,2,3.358,2.743,2.487,1.298,1.325,0.164,-0.778,0.982,3.521,2.323,0.256,0.942,0.620,6.790,-1.549,0
1952,3,2.871,2.554,2.355,1.209,1.225,0.094,-0.735,0.909,3.289,2.262,0.198,0.829,0.620,6.750,-1.244,0
1952,4,2.749,2.532,2.273,1.145,1.151,0.033,-0.821,0.855,3.353,2.240,0.259,0.853,0.590,6.770,-1.427,0
1952,5,2.749,2.569,2.224,1.097,1.109,-0.007,-0.946,0.811,3.515,2.231,0.344,0.939,0.620,6.850,-1.762,0
1952,6,2.871,2.627,2.285,1.145,1.158,0.030,-0.979,0.824,3.606,2.256,0.341,1.009,0.770,6.780,-1.976,0
1952,7,3.053,2.590,2.310,1.139,1.170,0.030,-0.991,0.799,3.581,2.280,0.280,1.021,0.570,6.750,-2.067,0
1952,8,3.023,2.560,2.374,1.191,1.225,0.072,-0.872,0.844,3.432,2.301,0.186,0.945,0.590,6.760,-1.793,0
1952,9,2.962,2.493,2.325,1.151,1.158,-0.010,-0.824,0.834,3.317,2.335,0.168,0.814,0.520,6.780,-1.427,0
1952,10,2.840,2.541,2.301,1.112,1.109,-0.080,-0.860,0.840,3.401,2.380,0.241,0.780,0.500,6.780,-1.397,0
1952,11,2.962,2.685,2.368,1.197,1.212,0.054,-1.013,0.836,3.698,2.313,0.317,1.067,0.610,6.740,-1.823,0
1952,12,3.450,2.974,2.639,1.441,1.472,0.304,-0.912,1.031,3.886,2.335,0.335,1.216,0.570,6.690,-1.793,0
1953,1,3.480,2.983,2.669,1.481,1.517,0.365,-0.763,1.110,3.746,2.304,0.314,1.128,0.630,6.690,-1.732,0
1953,2,3.175,2.566,2.331,1.188,1.209,0.088,-0.848,0.859,3.414,2.243,0.235,0.936,0.610,6.730,-1.762,0
1953,3,3.267,2.584,2.374,1.228,1.237,0.100,-0.604,0.990,3.188,2.274,0.210,0.704,0.610,6.770,-1.153,0
1953,4,2.901,2.529,2.298,1.151,1.151,0.002,-0.808,0.860,3.337,2.295,0.232,0.811,0.530,6.860,-1.671,0
1953,5,2.840,2.682,2.368,1.209,1.225,0.085,-0.933,0.874,3.615,2.283,0.314,1.018,0.680,6.830,-1.793,0
1953,6,2.932,2.651,2.313,1.136,1.170,0.024,-1.043,0.804,3.694,2.289,0.338,1.067,0.580,6.690,-1.762,0
1953,7,2.962,2.621,2.316,1.133,1.151,-0.010,-0.949,0.836,3.570,2.326,0.305,0.939,0.570,6.680,-1.732,0
1953,8,3.023,2.560,2.349,1.179,1.194,0.042,-0.827,0.866,3.387,2.307,0.210,0.869,0.540,6.620,-1.366,0
1953,9,2.962,2.499,2.346,1.185,1.194,0.042,-0.784,0.857,3.283,2.304,0.152,0.826,0.430,6.640,-1.336,0
1953,10,2.871,2.581,2.340,1.188,1.197,0.054,-0.741,0.920,3.322,2.286,0.241,0.796,0.490,6.770,-1.823,0
1953,11,3.236,2.883,2.544,1.401,1.411,0.277,-0.690,1.096,3.573,2.268,0.338,0.966,0.500,6.770,-1.701,0
1953,12,3.145,2.758,2.426,1.276,1.304,0.182,-0.936,0.911,3.694,2.243,0.332,1.119,0.690,6.760,-1.732,0
1954,1,3.389,2.919,2.630,1.447,1.493,0.356,-0.766,1.076,3.685,2.274,0.290,1.122,0.680,6.690,-1.366,0
1954,2,3.297,2.761,2.535,1.365,1.389,0.246,-0.659,1.051,3.420,2.289,0.226,0.905,0.520,6.670,-1.519,0
1954,3,3.297,2.593,2.392,1.249,1.255,0.121,-0.613,0.990,3.206,2.271,0.201,0.735,0.600,6.760,-1.183,0
1954,4,3.084,2.608,2.352,1.197,1.194,0.039,-0.696,0.956,3.304,2.313,0.256,0.735,0.550,6.740,-1.519,0
1954,5,2.871,2.648,2.352,1.164,1.176,-0.001,-0.973,0.837,3.621,2.353,0.296,0.972,0.600,6.780,-1.915,0
1954,6,2.992,2.730,2.407,1.222,1.243,0.082,-0.976,0.877,3.706,2.326,0.323,1.058,0.650,6.790,-2.037,0
1954,7,2.871,2.627,2.362,1.167,1.182,0.002,-0.967,0.830,3.594,2.359,0.265,0.969,0.590,6.750,-1.762,0
1954,8,2.901,2.554,2.346,1.170,1.185,0.024,-0.738,0.908,3.292,2.323,0.207,0.762,0.580,6.730,-1.244,0
1954,9,2.962,2.468,2.322,1.173,1.176,0.030,-0.686,0.891,3.154,2.292,0.146,0.716,0.480,6.680,-1.122,0
1954,10,2.962,2.541,2.328,1.197,1.194,0.060,-0.781,0.880,3.322,2.268,0.213,0.841,0.460,6.700,-1.701,0
1954,11,3.053,2.749,2.447,1.301,1.316,0.182,-0.821,0.964,3.570,2.265,0.302,1.003,0.540,6.780,-1.701,0
1954,12,3.206,2.892,2.535,1.353,1.365,0.197,-0.878,1.007,3.770,2.338,0.357,1.076,0.550,6.700,-1.915,0
1955,1,3.206,2.752,2.435,1.240,1.267,0.100,-0.888,0.932,3.640,2.335,0.317,0.988,0.580,6.690,-1.884,0
1955,2,3.084,2.566,2.349,1.170,1.176,0.005,-0.854,0.856,3.420,2.344,0.216,0.860,0.680,6.730,-1.610,0
1955,3,2.932,2.465,2.294,1.118,1.127,-0.037,-0.821,0.822,3.286,2.332,0.171,0.783,0.440,6.670,-1.366,0
1955,4,3.023,2.624,2.377,1.215,1.215,0.054,-0.693,0.965,3.317,2.323,0.247,0.747,0.450,6.730,-1.671,0
1955,5,2.810,2.547,2.237,1.078,1.078,-0.080,-0.921,0.813,3.468,2.316,0.311,0.841,0.650,6.810,-2.067,0
1955,6,2.932,2.621,2.310,1.136,1.145,-0.016,-0.997,0.812,3.618,2.326,0.311,0.981,0.610,6.750,-2.006,0
1955,7,2.871,2.581,2.310,1.142,1.164,0.015,-0.946,0.817,3.527,2.295,0.271,0.960,0.690,6.870,-1.823,0
1955,8,2.718,2.468,2.276,1.106,1.115,-0.049,-0.851,0.808,3.319,2.326,0.192,0.802,0.570,6.770,-1.519,0
1955,9,2.779,2.419,2.276,1.112,1.109,-0.056,-0.680,0.869,3.099,2.332,0.143,0.625,0.470,6.690,-1.061,0
1955,10,2.901,2.535,2.319,1.164,1.151,-0.019,-0.778,0.878,3.313,2.338,0.216,0.759,0.500,6.760,-1.519,0
1955,11,3.114,2.712,2.419,1.240,1.249,0.076,-0.912,0.900,3.624,2.344,0.293,0.988,0.550,6.770,-1.854,0
1955,12,3.328,2.947,2.621,1.404,1.438,0.258,-0.888,1.029,3.835,2.362,0.326,1.146,0.590,6.690,-2.037,0
1956,1,3.419,2.986,2.666,1.468,1.478,0.292,-0.702,1.142,3.688,2.374,0.320,0.994,0.630,6.770,-1.610,0
1956,2,3.084,2.624,2.410,1.243,1.252,0.097,-0.686,0.969,3.310,2.313,0.213,0.783,0.720,6.770,-1.122,0
1956,3,2.932,2.551,2.404,1.249,1.258,0.112,-0.580,0.985,3.131,2.292,0.146,0.692,0.590,6.770,-1.061,0
1956,4,2.718,2.538,2.313,1.164,1.161,0.008,-0.744,0.897,3.282,2.304,0.226,0.753,0.540,6.760,-1.397,0
1956,5,2.840,2.657,2.337,1.197,1.194,0.051,-0.802,0.927,3.459,2.286,0.320,0.853,0.500,6.760,-1.793,0
1956,6,3.023,2.682,2.362,1.206,1.209,0.054,-0.830,0.926,3.512,2.307,0.320,0.884,0.570,6.730,-1.732,0
1956,7,3.084,2.639,2.352,1.179,1.185,0.021,-0.854,0.892,3.493,2.332,0.287,0.875,0.560,6.720,-1.884,0
1956,8,2.871,2.535,2.343,1.158,1.170,-0.004,-0.805,0.865,3.340,2.347,0.192,0.802,0.610,6.700,-1.701,0
1956,9,2.932,2.483,2.352,1.176,1.161,-0.028,-0.708,0.887,3.191,2.380,0.131,0.680,0.500,6.750,-1.305,0
1956,10,2.932,2.605,2.389,1.215,1.197,0.008,-0.656,0.974,3.261,2.380,0.216,0.664,0.460,6.780,-1.305,0
1956,11,2.810,2.590,2.298,1.115,1.112,-0.071,-1.003,0.793,3.593,2.368,0.293,0.933,0.520,6.740,-1.884,0
1956,12,3.053,2.743,2.423,1.240,1.252,0.079,-0.991,0.876,3.734,2.344,0.320,1.070,0.660,6.740,-1.945,0
1957,1,3.236,2.651,2.374,1.188,1.200,0.024,-0.967,0.842,3.618,2.350,0.277,0.991,0.610,6.690,-1.915,0
1957,2,3.023,2.651,2.441,1.261,1.273,0.109,-0.656,0.997,3.307,2.332,0.210,0.765,0.430,6.630,-1.488,0
1957,3,3.023,2.630,2.456,1.304,1.298,0.140,-0.449,1.090,3.079,2.316,0.174,0.588,0.540,6.690,-0.909,0
1957,4,3.114,2.541,2.334,1.185,1.176,0.021,-0.665,0.938,3.206,2.313,0.207,0.686,0.540,6.710,-1.183,0
1957,5,3.053,2.730,2.453,1.286,1.270,0.088,-0.763,0.983,3.493,2.365,0.277,0.850,0.580,6.720,-1.549,0
1957,6,2.901,2.688,2.380,1.200,1.203,0.027,-0.906,0.891,3.594,2.353,0.308,0.933,0.550,6.680,-1.610,0
1957,7,2.992,2.624,2.395,1.191,1.194,-0.007,-0.830,0.897,3.454,2.402,0.229,0.823,0.390,6.600,-1.610,0
1957,8,2.962,2.599,2.392,1.200,1.200,0.012,-0.693,0.953,3.292,2.380,0.207,0.704,0.470,6.580,-1.336,0
1957,9,3.023,2.514,2.404,1.234,1.219,0.036,-0.595,0.959,3.109,2.368,0.110,0.631,0.470,6.610,-0.878,0
1957,10,3.023,2.642,2.435,1.255,1.261,0.088,-0.577,1.032,3.219,2.347,0.207,0.664,0.520,6.740,-1.305,0
1957,11,3.114,2.688,2.386,1.225,1.219,0.048,-0.766,0.961,3.454,2.338,0.302,0.814,0.530,6.750,-1.732,0
1957,12,3.419,2.925,2.578,1.420,1.453,0.329,-0.705,1.110,3.630,2.249,0.347,1.033,0.700,6.760,-1.488,0
1958,1,3.328,2.852,2.608,1.435,1.453,0.298,-0.686,1.083,3.538,2.310,0.244,0.985,0.710,6.680,-1.549,0
1958,2,3.389,2.886,2.703,1.529,1.536,0.365,-0.400,1.243,3.286,2.338,0.183,0.765,0.550,6.510,-1.061,0
1958,3,2.992,2.593,2.432,1.289,1.280,0.124,-0.494,1.049,3.087,2.307,0.162,0.619,0.500,6.740,-1.153,0
1958,4,3.267,2.675,2.444,1.280,1.267,0.094,-0.494,1.090,3.169,2.350,0.232,0.588,0.570,6.720,-1.031,0
1958,5,2.871,2.657,2.389,1.191,1.182,-0.025,-0.814,0.921,3.471,2.414,0.268,0.789,0.570,6.720,-1.671,0
1958,6,2.962,2.709,2.429,1.231,1.237,0.042,-0.848,0.930,3.557,2.387,0.280,0.890,0.570,6.670,-1.580,0
1958,7,2.901,2.651,2.392,1.188,1.188,-0.013,-0.878,0.886,3.529,2.405,0.259,0.866,0.420,6.660,-1.580,0
1958,8,2.901,2.587,2.395,1.225,1.203,0.012,-0.650,0.968,3.237,2.384,0.192,0.661,0.540,6.630,-1.244,0
1958,9,2.932,2.493,2.368,1.215,1.206,0.042,-0.494,0.999,2.987,2.326,0.125,0.536,0.490,6.680,-1.000,0
1958,10,2.962,2.566,2.377,1.237,1.209,0.042,-0.619,0.973,3.185,2.335,0.189,0.661,0.500,6.740,-1.366,0
1958,11,3.084,2.691,2.465,1.292,1.286,0.103,-0.766,0.962,3.457,2.362,0.226,0.869,0.570,6.790,-1.519,0
1958,12,3.114,2.901,2.557,1.377,1.371,0.188,-0.793,1.054,3.694,2.368,0.344,0.981,0.610,6.760,-1.732,0
1959,1,3.480,2.919,2.590,1.420,1.404,0.219,-0.665,1.127,3.584,2.371,0.329,0.884,0.680,6.740,-1.305,0
1959,2,2.992,2.752,2.563,1.395,1.389,0.219,-0.543,1.104,3.295,2.344,0.189,0.762,0.660,6.760,-1.305,0
1959,3,2.992,2.529,2.389,1.231,1.240,0.091,-0.583,0.973,3.112,2.298,0.140,0.674,0.500,6.610,-0.970,0
1959,4,3.053,2.608,2.389,1.222,1.234,0.082,-0.598,1.005,3.206,2.307,0.219,0.680,0.540,6.810,-1.458,0
1959,5,2.901,2.627,2.343,1.176,1.170,-0.001,-0.693,0.967,3.320,2.344,0.283,0.692,0.550,6.750,-1.823,0
1959,6,2.932,2.691,2.368,1.203,1.197,0.027,-0.821,0.935,3.512,2.341,0.323,0.847,0.560,6.860,-1.854,0
1959,7,2.901,2.621,2.365,1.194,1.194,0.027,-0.811,0.905,3.432,2.338,0.256,0.838,0.680,6.770,-1.671,0
1959,8,2.810,2.541,2.362,1.191,1.185,0.008,-0.714,0.913,3.255,2.353,0.180,0.722,0.600,6.750,-1.305,0
1959,9,3.023,2.560,2.435,1.255,1.249,0.063,-0.497,1.031,3.057,2.371,0.125,0.561,0.440,6.690,-0.909,0
1959,10,2.840,2.651,2.444,1.240,1.231,0.015,-0.549,1.051,3.200,2.429,0.207,0.564,0.350,6.710,-1.336,0
1959,11,2.992,2.715,2.423,1.222,1.206,-0.010,-0.833,0.941,3.548,2.432,0.293,0.823,0.520,6.770,-1.854,0
1959,12,3.053,2.831,2.508,1.301,1.310,0.109,-0.906,0.962,3.737,2.399,0.323,1.015,0.480,6.710,-1.823,0
1960,1,3.297,2.825,2.538,1.325,1.322,0.103,-0.830,0.997,3.655,2.435,0.287,0.933,0.520,6.660,-1.762,0
1960,2,3.358,2.697,2.502,1.328,1.322,0.146,-0.586,1.055,3.283,2.356,0.195,0.732,0.550,6.720,-1.366,0
1960,3,2.932,2.560,2.423,1.264,1.252,0.082,-0.458,1.051,3.018,2.341,0.137,0.539,0.480,6.700,-0.939,0
1960,4,3.023,2.633,2.419,1.270,1.267,0.118,-0.510,1.061,3.143,2.301,0.213,0.628,0.540,6.720,-1.244,0
1960,5,2.871,2.666,2.365,1.234,1.219,0.072,-0.674,0.996,3.340,2.292,0.302,0.747,0.500,6.780,-1.549,0
1960,6,2.932,2.669,2.340,1.176,1.170,0.002,-0.824,0.922,3.493,2.338,0.329,0.826,0.640,6.820,-1.823,0
1960,7,2.932,2.618,2.334,1.155,1.158,-0.019,-0.799,0.909,3.417,2.353,0.283,0.780,0.580,6.850,-1.793,0
1960,8,2.992,2.560,2.358,1.179,1.182,0.005,-0.732,0.914,3.292,2.353,0.201,0.738,0.630,6.790,-1.580,0
1960,9,2.779,2.462,2.355,1.167,1.164,-0.025,-0.619,0.921,3.081,2.380,0.107,0.594,0.580,6.910,-1.183,0
1960,10,2.871,2.605,2.371,1.200,1.182,-0.010,-0.741,0.932,3.346,2.380,0.235,0.732,0.450,6.660,-1.061,0
1960,11,3.328,2.779,2.483,1.280,1.292,0.097,-0.711,1.034,3.490,2.387,0.296,0.808,0.470,6.690,-1.549,0
1960,12,3.236,2.810,2.477,1.289,1.295,0.112,-0.878,0.966,3.688,2.365,0.332,0.991,0.470,6.730,-1.701,0
1961,1,3.175,2.843,2.566,1.389,1.392,0.219,-0.741,1.051,3.584,2.347,0.277,0.960,0.490,6.720,-1.732,0
1961,2,3.236,2.800,2.560,1.395,1.401,0.240,-0.510,1.145,3.310,2.320,0.241,0.750,0.460,6.640,-1.214,0
1961,3,3.206,2.703,2.523,1.380,1.371,0.216,-0.345,1.179,3.048,2.307,0.180,0.561,0.610,6.730,-0.757,0
1961,4,2.901,2.541,2.334,1.176,1.164,-0.007,-0.571,0.985,3.112,2.341,0.207,0.564,0.480,6.740,-1.061,0
1961,5,2.901,2.675,2.401,1.219,1.225,0.045,-0.729,0.973,3.404,2.356,0.274,0.774,0.540,6.670,-1.580,0
1961,6,3.023,2.709,2.401,1.203,1.194,-0.016,-0.888,0.910,3.597,2.417,0.308,0.872,0.460,6.560,-1.854,0
1961,7,2.992,2.685,2.401,1.179,1.176,-0.049,-0.915,0.885,3.600,2.451,0.283,0.866,0.430,6.610,-1.793,0
1961,8,2.932,2.596,2.392,1.194,1.185,-0.022,-0.717,0.939,3.313,2.414,0.204,0.695,0.420,6.640,-1.427,0
1961,9,2.871,2.471,2.352,1.167,1.158,-0.037,-0.659,0.906,3.130,2.390,0.119,0.622,0.420,6.620,-1.061,0
1961,10,2.932,2.532,2.310,1.151,1.139,-0.031,-0.671,0.930,3.203,2.341,0.223,0.640,0.560,6.680,-1.092,0
1961,11,3.023,2.694,2.365,1.200,1.182,0.002,-0.766,0.964,3.460,2.362,0.329,0.768,0.460,6.700,-1.366,0
1961,12,3.023,2.797,2.444,1.280,1.273,0.106,-0.787,1.005,3.584,2.338,0.354,0.893,0.490,6.710,-1.701,0
1962,1,3.053,2.663,2.365,1.200,1.197,0.030,-0.942,0.860,3.605,2.335,0.299,0.972,0.620,6.690,-1.732,0
1962,2,3.297,2.706,2.514,1.322,1.322,0.130,-0.690,1.008,3.396,2.384,0.192,0.820,0.580,6.630,-1.671,0
1962,3,3.023,2.554,2.377,1.219,1.209,0.039,-0.625,0.964,3.179,2.338,0.177,0.664,0.420,6.680,-1.122,0
1962,4,2.779,2.554,2.316,1.161,1.139,-0.040,-0.644,0.955,3.198,2.356,0.238,0.604,0.460,6.710,-1.214,0
1962,5,2.992,2.651,2.343,1.176,1.158,-0.028,-0.754,0.948,3.405,2.371,0.308,0.725,0.690,6.700,-1.458,0
1962,6,2.840,2.633,2.313,1.121,1.127,-0.056,-0.961,0.836,3.594,2.368,0.320,0.905,0.620,6.780,-1.671,0
1962,7,2.932,2.590,2.319,1.136,1.127,-0.068,-0.991,0.799,3.581,2.387,0.271,0.924,0.580,6.720,-1.732,0
1962,8,2.871,2.532,2.334,1.167,1.158,-0.019,-0.772,0.880,3.304,2.353,0.198,0.753,0.500,6.680,-1.519,0
1962,9,2.871,2.499,2.358,1.185,1.182,0.005,-0.583,0.957,3.082,2.353,0.140,0.588,0.420,6.630,-1.153,0
1962,10,3.297,2.627,2.432,1.270,1.261,0.091,-0.516,1.055,3.143,2.341,0.195,0.607,0.540,6.650,-1.275,0
1962,11,3.084,2.782,2.465,1.292,1.292,0.121,-0.754,1.014,3.536,2.344,0.317,0.875,0.450,6.670,-1.488,0
1962,12,3.267,2.816,2.474,1.298,1.298,0.121,-0.891,0.962,3.707,2.353,0.341,1.012,0.520,6.720,-1.671,0
1963,1,3.175,2.654,2.346,1.139,1.142,-0.062,-1.025,0.814,3.679,2.408,0.308,0.963,0.480,6.700,-1.823,0
1963,2,3.053,2.755,2.541,1.340,1.353,0.164,-0.693,1.031,3.448,2.377,0.213,0.856,0.560,6.740,-1.427,0
1963,3,3.236,2.569,2.416,1.222,1.225,0.036,-0.644,0.962,3.213,2.380,0.152,0.680,0.380,6.700,-1.031,0
1963,4,3.023,2.730,2.483,1.316,1.316,0.149,-0.540,1.095,3.270,2.335,0.247,0.689,0.360,6.630,-1.519,0
1963,5,2.992,2.724,2.377,1.225,1.219,0.057,-0.705,1.009,3.429,2.320,0.347,0.762,0.460,6.760,-1.854,0
1963,6,2.932,2.685,2.346,1.179,1.182,0.015,-0.872,0.906,3.557,2.332,0.338,0.887,0.490,6.730,-1.793,0
1963,7,2.840,2.651,2.377,1.212,1.225,0.072,-0.854,0.898,3.505,2.304,0.274,0.927,0.480,6.680,-1.732,0
1963,8,2.871,2.544,2.358,1.182,1.200,0.042,-0.811,0.866,3.355,2.316,0.186,0.853,0.470,6.670,-1.427,0
1963,9,2.840,2.581,2.429,1.267,1.280,0.127,-0.607,0.987,3.188,2.301,0.152,0.735,0.490,6.610,-1.183,0
1963,10,2.962,2.712,2.477,1.319,1.292,0.109,-0.501,1.105,3.213,2.368,0.235,0.610,0.480,6.640,-1.153,0
1963,11,3.236,2.904,2.572,1.389,1.389,0.204,-0.665,1.119,3.569,2.368,0.332,0.869,0.610,6.820,-1.762,0
1963,12,3.145,2.852,2.523,1.307,1.316,0.106,-0.991,0.930,3.843,2.417,0.329,1.097,0.620,6.710,-1.884,0
1964,1,3.389,2.919,2.618,1.401,1.435,0.255,-0.842,1.038,3.761,2.362,0.302,1.097,0.690,6.720,-1.519,0
1964,2,2.992,2.483,2.273,1.100,1.106,-0.059,-0.930,0.776,3.413,2.332,0.210,0.872,0.660,6.720,-1.549,0
1964,3,2.840,2.557,2.377,1.200,1.197,0.021,-0.607,0.975,3.164,2.356,0.180,0.628,0.500,6.760,-1.092,0
1964,4,2.871,2.465,2.230,1.069,1.069,-0.095,-0.799,0.833,3.264,2.326,0.235,0.704,0.440,6.710,-1.610,0
1964,5,2.810,2.581,2.255,1.091,1.100,-0.059,-0.921,0.830,3.502,2.313,0.326,0.863,0.410,6.740,-1.915,0
1964,6,2.992,2.694,2.352,1.170,1.182,0.012,-0.939,0.877,3.633,2.341,0.341,0.951,0.590,6.690,-2.037,0
1964,7,2.962,2.651,2.346,1.176,1.182,0.018,-0.888,0.881,3.539,2.332,0.305,0.905,0.600,6.640,-2.037,0
1964,8,2.871,2.596,2.392,1.212,1.228,0.060,-0.796,0.900,3.392,2.332,0.204,0.856,0.410,6.560,-1.732,0
1964,9,2.810,2.493,2.346,1.170,1.173,0.002,-0.738,0.877,3.231,2.344,0.146,0.741,0.340,6.620,-1.397,0
1964,10,2.871,2.596,2.349,1.173,1.167,-0.019,-0.720,0.938,3.316,2.368,0.247,0.701,0.560,6.760,-1.488,0
1964,11,3.236,2.785,2.444,1.267,1.258,0.076,-0.769,1.008,3.554,2.368,0.341,0.844,0.300,6.660,-1.884,0
1964,12,3.572,2.928,2.575,1.392,1.401,0.231,-0.857,1.035,3.785,2.344,0.354,1.088,0.550,6.790,-1.793,0
1965,1,3.297,2.858,2.544,1.365,1.386,0.225,-0.863,0.997,3.721,2.320,0.314,1.088,0.510,6.680,-2.006,0
1965,2,3.114,2.633,2.383,1.228,1.240,0.100,-0.796,0.918,3.429,2.283,0.250,0.896,0.400,6.580,-1.793,0
1965,3,2.901,2.541,2.328,1.185,1.185,0.042,-0.674,0.933,3.215,2.286,0.213,0.716,0.410,6.730,-1.183,0
1965,4,2.871,2.685,2.419,1.267,1.264,0.112,-0.558,1.063,3.243,2.307,0.265,0.671,0.320,6.730,-1.061,0
1965,5,2.718,2.569,2.264,1.087,1.100,-0.068,-1.000,0.784,3.569,2.332,0.305,0.933,0.380,6.730,,0
1965,6,2.901,2.663,2.331,1.136,1.142,-0.046,-1.086,0.788,3.749,2.377,0.332,1.039,0.360,6.640,,0
1965,7,2.992,2.691,2.401,1.194,1.212,0.024,-1.049,0.821,3.740,2.377,0.290,1.073,0.340,6.600,,0
1965,8,2.992,2.639,2.410,1.234,1.240,0.069,-0.754,0.942,3.393,2.341,0.229,0.823,0.400,6.580,,0
1965,9,2.932,2.520,2.355,1.203,1.209,0.060,-0.708,0.906,3.228,2.295,0.165,0.768,0.410,6.600,,0
1965,10,2.810,2.615,2.346,1.255,1.240,0.137,-0.659,0.978,3.274,2.210,0.268,0.796,0.340,6.750,,0
1965,11,3.206,2.883,2.532,1.398,1.398,0.265,-0.635,1.124,3.518,2.268,0.351,0.899,0.430,6.720,,0
1965,12,3.328,2.928,2.538,1.383,1.398,0.261,-0.769,1.079,3.697,2.277,0.390,1.030,0.520,6.770,,0
1966,1,3.297,2.895,2.572,1.408,1.435,0.298,-0.747,1.074,3.642,2.274,0.323,1.045,0.420,6.610,-1.762,0
1966,2,3.389,2.752,2.517,1.319,1.340,0.164,-0.775,0.988,3.527,2.353,0.235,0.939,0.280,6.780,-1.488,0
1966,3,3.206,2.657,2.453,1.307,1.325,0.197,-0.641,1.008,3.298,2.256,0.204,0.835,0.290,6.550,-1.397,0
1966,4,2.962,2.587,2.328,1.182,1.173,0.017,-0.775,0.906,3.362,2.310,0.259,0.792,0.430,6.690,-1.305,0
1966,5,2.840,2.651,2.322,1.148,1.148,-0.025,-0.894,0.878,3.545,2.347,0.329,0.869,0.490,6.700,-1.640,0
1966,6,2.901,2.633,2.313,1.139,1.158,0.002,-1.086,0.773,3.719,2.310,0.320,1.088,0.480,6.700,-1.854,0
1966,7,2.962,2.660,2.374,1.191,1.215,0.057,-1.055,0.802,3.715,2.316,0.287,1.113,0.450,6.660,-1.884,0
1966,8,2.901,2.578,2.352,1.179,1.191,0.030,-0.912,0.833,3.490,2.323,0.226,0.942,0.380,6.580,-1.762,0
