Year,Month,Highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,Lowest,Inferred,Datum,nwlon_station_id
1987,12,4.517,3.859,3.569,2.624,2.688,1.804,0.841,2.35,3.018,1.765,0.29,0.963,,,-0.162,0,STND,9444900
1988,1,4.054,3.789,3.53,2.6,2.704,1.878,0.85,2.32,2.938,1.655,0.259,1.024,,,-0.058,0,STND,9444900
1988,2,3.743,3.533,3.338,2.441,2.475,1.609,0.875,2.204,2.658,1.725,0.195,0.735,,,0.012,0,STND,9444900
1988,3,3.825,3.487,3.322,2.469,2.49,1.658,1.079,2.283,2.408,1.664,0.165,0.582,,,0.472,0,STND,9444900
1988,4,3.764,3.536,3.359,2.499,2.521,1.682,1.079,2.307,2.457,1.676,0.177,0.604,,,0.411,0,STND,9444900
1988,5,3.749,3.624,3.417,2.499,2.56,1.704,0.85,2.237,2.774,1.713,0.207,0.853,,,0.274,0,STND,9444900
1988,6,3.984,3.63,3.362,2.454,2.554,1.747,0.698,2.164,2.932,1.615,0.268,1.049,12.25,5.69,-0.012,0,STND,9444900
1988,7,3.798,3.606,3.389,2.457,2.527,1.664,0.722,2.164,2.883,1.725,0.216,0.942,,,0.055,0,STND,9444900
1988,8,3.792,3.53,3.338,2.466,2.536,1.731,0.939,2.234,2.591,1.606,0.192,0.792,12.25,5.47,0.347,0,STND,9444900
1988,9,3.731,3.417,3.28,2.429,2.493,1.71,0.954,2.185,2.463,1.57,0.137,0.756,12.21,5.6,0.469,0,STND,9444900
1988,10,3.74,3.499,3.347,2.457,2.466,1.585,0.924,2.21,2.576,1.762,0.152,0.661,,,0.098,0,STND,9444900
1988,11,4.295,3.816,3.575,2.633,2.679,1.78,1.0,2.408,2.819,1.798,0.241,0.78,,,0.351,0,STND,9444900
1988,12,3.914,3.688,3.383,2.484,2.579,1.777,0.786,2.237,2.902,1.606,0.305,0.991,12.32,5.75,0.021,0,STND,9444900
1989,1,3.972,3.648,3.411,2.499,2.594,1.774,0.786,2.219,2.862,1.64,0.238,0.988,,,-0.003,0,STND,9444900
1989,2,3.716,3.49,3.307,2.408,2.499,1.692,0.811,2.149,2.679,1.612,0.183,0.881,,5.62,-0.073,0,STND,9444900
1989,3,4.075,3.624,3.499,2.618,2.646,1.792,1.134,2.38,2.49,1.707,0.125,0.658,,,0.646,0,STND,9444900
1989,4,,3.514,3.331,2.505,2.536,1.74,1.012,2.262,2.502,1.591,0.183,0.728,,,,11,STND,9444900
1989,5,,3.569,3.341,2.469,2.515,1.689,0.875,2.222,2.694,1.652,0.229,0.814,,,,11,STND,9444900
1989,6,3.822,3.63,3.374,2.469,2.563,1.753,0.71,2.17,2.92,1.622,0.256,1.042,,5.71,-0.058,0,STND,9444900
1989,7,3.807,3.606,3.408,2.478,2.566,1.728,0.75,2.176,2.856,1.679,0.198,0.978,,,0.213,0,STND,9444900
1989,8,3.847,3.499,3.335,2.457,2.524,1.713,0.905,2.204,2.594,1.622,0.165,0.808,,,0.405,0,STND,9444900
1989,9,3.816,3.456,3.31,2.478,2.53,1.75,1.085,2.271,2.371,1.561,0.146,0.664,12.24,5.63,0.558,0,STND,9444900
1989,10,3.926,3.496,3.341,2.484,2.524,1.704,0.988,2.24,2.509,1.64,0.152,0.716,,,0.195,0,STND,9444900
1989,11,3.886,3.664,3.429,2.515,2.588,1.747,0.844,2.256,2.816,1.682,0.235,0.899,,,-0.195,0,STND,9444900
1989,12,3.972,3.685,3.405,2.487,2.585,1.765,0.707,2.198,2.975,1.64,0.28,1.058,,,-0.25,0,STND,9444900
1990,1,4.057,3.767,3.554,2.603,2.646,1.737,0.93,2.35,2.838,1.814,0.213,0.808,,,0.064,0,STND,9444900
1990,2,4.087,3.627,3.444,2.56,2.618,1.792,1.045,2.335,2.582,1.655,0.18,0.747,,,0.472,0,STND,9444900
1990,3,3.819,3.508,3.365,2.493,2.545,1.722,1.018,2.262,2.49,1.64,0.143,0.707,,,0.36,0,STND,9444900
1990,4,3.828,3.496,3.347,2.463,2.505,1.667,0.936,2.216,2.56,1.679,0.146,0.732,,,0.119,0,STND,9444900
1990,5,3.95,3.578,3.35,2.463,2.521,1.695,0.856,2.216,2.722,1.655,0.229,0.838,,,-0.07,0,STND,9444900
1990,6,3.801,3.667,3.392,2.524,2.603,1.814,0.881,2.274,2.789,1.579,0.274,0.933,12.37,5.71,-0.088,0,STND,9444900
1990,7,3.776,3.578,3.365,2.487,2.566,1.768,0.856,2.216,2.725,1.6,0.213,0.911,,,0.158,0,STND,9444900
1990,8,3.798,3.514,3.362,2.505,2.588,1.817,0.985,2.249,2.533,1.545,0.155,0.832,,5.7,0.482,0,STND,9444900
1990,9,3.67,3.469,3.35,2.502,2.548,1.743,1.085,2.277,2.384,1.606,0.119,0.658,,,0.741,0,STND,9444900
1990,10,3.767,3.548,3.359,2.512,2.536,1.713,1.091,2.32,2.457,1.646,0.186,0.625,,,0.259,0,STND,9444900
1990,11,,3.688,3.463,2.603,2.637,1.811,0.978,2.332,2.71,1.652,0.226,0.832,,,,11,STND,9444900
1990,12,,3.652,3.441,2.554,2.603,1.765,0.783,2.216,2.868,1.676,0.21,0.981,,,,11,STND,9444900
1991,1,3.905,3.685,3.462,2.502,2.588,1.713,0.744,2.213,2.941,1.75,0.22,0.969,,,-0.21,0,STND,9444900
1991,2,4.145,3.716,3.517,2.649,2.713,1.908,1.128,2.423,2.588,1.609,0.198,0.78,,,0.482,0,STND,9444900
1991,3,3.947,3.587,3.435,2.592,2.621,1.807,1.225,2.406,2.362,1.628,0.152,0.582,,,0.744,0,STND,9444900
1991,4,3.703,3.481,3.322,2.475,2.509,1.692,1.0,2.24,2.481,1.631,0.159,0.692,,,0.28,0,STND,9444900
1991,5,3.746,3.539,3.322,2.438,2.502,1.683,0.799,2.17,2.74,1.643,0.216,0.881,,,0.009,0,STND,9444900
1991,6,3.725,3.575,3.313,2.423,2.506,1.701,0.729,2.152,2.847,1.612,0.265,0.972,12.26,5.65,-0.18,0,STND,9444900
1991,7,3.78,3.557,3.319,2.445,2.515,1.71,0.838,2.198,2.719,1.609,0.241,0.872,12.35,5.53,-0.04,0,STND,9444900
1991,8,3.816,3.572,3.392,2.536,2.6,1.808,1.07,2.32,2.499,1.585,0.18,0.735,12.33,5.5,0.369,0,STND,9444900
1991,9,3.648,3.438,3.328,2.472,2.53,1.734,1.018,2.228,2.42,1.597,0.11,0.716,12.27,5.57,0.591,0,STND,9444900
1991,10,3.77,3.505,3.347,2.49,2.53,1.716,1.003,2.252,2.506,1.631,0.159,0.713,,,0.338,0,STND,9444900
1991,11,3.993,3.706,3.469,2.56,2.612,1.756,0.963,2.335,2.746,1.71,0.241,0.795,,,0.043,0,STND,9444900
1991,12,4.173,3.795,3.548,2.603,2.685,1.826,0.896,2.347,2.899,1.722,0.25,0.93,,,-0.034,0,STND,9444900
1992,1,4.298,3.886,3.655,2.719,2.78,1.905,1.024,2.454,2.862,1.753,0.232,0.881,,,0.134,0,STND,9444900
1992,2,4.182,3.874,3.682,2.822,2.88,2.079,1.32,2.597,2.554,1.603,0.192,0.762,,,0.661,0,STND,9444900
1992,3,3.78,3.624,3.463,2.64,2.682,1.902,1.274,2.451,2.347,1.561,0.162,0.625,,,0.957,0,STND,9444900
1992,4,3.962,3.627,3.432,2.612,2.658,1.881,1.222,2.423,2.405,1.551,0.195,0.658,12.28,5.78,0.607,0,STND,9444900
1992,5,3.752,3.581,3.353,2.493,2.548,1.747,0.89,2.234,2.691,1.606,0.229,0.856,12.25,5.68,0.302,0,STND,9444900
1992,6,3.856,3.658,3.395,2.496,2.576,1.759,0.792,2.225,2.865,1.637,0.262,0.966,,5.57,0.021,0,STND,9444900
1992,7,3.886,3.636,3.426,2.515,2.582,1.737,0.844,2.24,2.792,1.689,0.21,0.896,,,0.14,0,STND,9444900
1992,8,3.844,3.542,3.371,2.499,2.545,1.722,1.058,2.298,2.484,1.649,0.171,0.664,,,0.439,0,STND,9444900
1992,9,3.758,3.481,3.35,2.512,2.557,1.762,1.113,2.295,2.368,1.588,0.131,0.649,12.28,5.57,0.792,0,STND,9444900
1992,10,4.011,3.578,3.411,2.566,2.621,1.829,1.1,2.341,2.478,1.582,0.168,0.728,12.22,5.68,0.402,0,STND,9444900
1992,11,4.121,3.71,3.436,2.566,2.619,1.801,0.932,2.321,2.778,1.635,0.274,0.869,12.31,5.76,-0.08,0,STND,9444900
1992,12,4.087,3.813,3.505,2.63,2.704,1.902,0.997,2.405,2.816,1.6,0.308,0.908,12.34,5.7,0.216,0,STND,9444900
1993,1,4.084,3.808,3.575,2.67,2.737,1.899,1.096,2.452,2.712,1.676,0.233,0.803,,,0.238,0,STND,9444900
1993,2,4.048,3.663,3.503,2.617,2.676,1.85,1.138,2.401,2.525,1.653,0.16,0.712,12.31,,0.457,0,STND,9444900
1993,3,3.752,3.553,3.423,2.595,2.651,1.878,1.186,2.369,2.367,1.545,0.13,0.692,12.31,5.68,0.671,0,STND,9444900
1993,4,3.929,3.617,3.457,2.613,2.665,1.874,1.169,2.393,2.448,1.583,0.16,0.705,,,0.692,0,STND,9444900
1993,5,3.874,3.715,3.459,2.611,2.659,1.859,1.1,2.407,2.615,1.6,0.256,0.759,12.37,5.74,0.329,0,STND,9444900
1993,6,3.935,3.688,3.442,2.559,2.63,1.817,0.924,2.306,2.764,1.625,0.246,0.893,12.39,5.63,0.363,0,STND,9444900
1993,7,3.767,3.576,3.38,2.486,2.541,1.702,0.873,2.224,2.703,1.678,0.196,0.829,,,0.341,0,STND,9444900
1993,8,3.908,3.484,3.332,2.488,2.535,1.739,1.04,2.262,2.444,1.593,0.152,0.699,12.38,5.54,0.472,0,STND,9444900
1993,9,3.731,3.421,3.298,2.487,2.519,1.74,1.222,2.321,2.199,1.558,0.123,0.518,12.3,5.56,0.722,0,STND,9444900
1993,10,3.783,3.467,3.323,2.503,2.542,1.761,1.112,2.29,2.355,1.562,0.144,0.649,12.21,5.68,0.384,0,STND,9444900
1993,11,3.847,3.563,3.318,2.452,2.516,1.713,0.868,2.216,2.695,1.605,0.245,0.845,12.31,5.68,0.049,0,STND,9444900
1993,12,4.255,3.806,3.526,2.615,2.696,1.865,0.922,2.364,2.884,1.661,0.28,0.943,12.35,5.66,0.323,0,STND,9444900
1994,1,4.261,3.77,3.508,2.612,2.679,1.85,1.015,2.393,2.752,1.661,0.259,0.832,12.33,5.57,0.354,0,STND,9444900
1994,2,3.926,3.691,3.487,2.646,2.704,1.923,1.253,2.472,2.438,1.564,0.207,0.671,12.36,5.62,0.652,0,STND,9444900
1994,3,4.051,3.547,3.392,2.555,2.596,1.801,1.202,2.375,2.345,1.591,0.155,0.599,12.23,5.57,0.57,0,STND,9444900
1994,4,3.816,3.493,3.316,2.48,2.524,1.732,1.04,2.266,2.453,1.584,0.177,0.692,12.21,5.66,0.131,0,STND,9444900
1994,5,3.77,3.581,3.315,2.467,2.516,1.717,0.929,2.255,2.652,1.598,0.266,0.788,12.26,5.65,0.0,0,STND,9444900
1994,6,3.761,3.609,3.328,2.471,2.528,1.728,0.903,2.256,2.706,1.6,0.281,0.825,12.33,5.61,0.079,0,STND,9444900
1994,7,3.691,3.542,3.309,2.459,2.507,1.706,0.939,2.24,2.603,1.603,0.233,0.767,12.44,5.6,0.354,0,STND,9444900
1994,8,3.722,3.445,3.304,2.472,2.523,1.743,1.055,2.25,2.39,1.561,0.141,0.688,12.36,5.53,0.6,0,STND,9444900
1994,9,3.725,3.4,3.299,2.484,2.521,1.743,1.165,2.282,2.235,1.556,0.101,0.578,12.25,5.57,0.881,0,STND,9444900
1994,10,3.935,3.512,3.327,2.515,2.546,1.765,1.196,2.354,2.316,1.562,0.185,0.569,12.22,5.62,0.539,0,STND,9444900
1994,11,4.087,3.731,3.463,2.605,2.656,1.849,1.076,2.404,2.655,1.614,0.268,0.773,12.3,5.68,0.366,0,STND,9444900
1994,12,4.261,3.941,3.647,2.737,2.812,1.977,1.05,2.495,2.891,1.67,0.294,0.927,12.36,5.64,0.027,0,STND,9444900
1995,1,4.133,3.958,3.72,2.805,2.881,2.042,1.142,2.55,2.816,1.678,0.238,0.9,12.42,5.64,0.116,0,STND,9444900
1995,2,4.029,3.667,3.466,2.637,2.682,1.898,1.223,2.445,2.444,1.568,0.201,0.675,12.41,5.65,0.771,0,STND,9444900
1995,3,4.17,3.674,3.524,2.713,2.747,1.969,1.471,2.572,2.203,1.555,0.15,0.498,12.35,5.72,0.991,0,STND,9444900
1995,4,3.679,3.469,3.309,2.5,2.532,1.755,1.151,2.31,2.318,1.554,0.16,0.604,12.29,5.72,0.418,0,STND,9444900
1995,5,3.776,3.538,3.311,2.466,2.514,1.716,0.93,2.234,2.608,1.595,0.227,0.786,12.29,5.65,0.137,0,STND,9444900
1995,6,3.853,3.576,3.328,2.472,2.526,1.724,0.882,2.229,2.694,1.604,0.248,0.842,12.3,5.61,0.11,0,STND,9444900
1995,7,3.783,3.59,3.362,2.508,2.556,1.751,0.971,2.28,2.619,1.611,0.228,0.78,12.34,5.56,0.146,0,STND,9444900
1995,8,3.697,3.501,3.332,2.499,2.534,1.737,1.139,2.32,2.362,1.595,0.169,0.598,12.3,5.5,0.39,0,STND,9444900
1995,9,3.706,3.443,3.341,2.514,2.548,1.755,1.198,2.321,2.245,1.586,0.102,0.557,12.23,5.55,0.75,0,STND,9444900
1995,10,3.716,3.488,3.323,2.496,2.524,1.726,1.129,2.308,2.359,1.597,0.165,0.597,12.19,5.66,0.469,0,STND,9444900
1995,11,4.258,3.732,3.467,2.618,2.657,1.848,1.14,2.436,2.592,1.619,0.265,0.708,12.22,5.69,0.347,0,STND,9444900
1995,12,4.34,3.891,3.599,2.749,2.801,2.003,1.173,2.532,2.718,1.596,0.292,0.83,12.36,5.67,0.131,0,STND,9444900
1996,1,4.086,3.762,3.527,2.67,2.734,1.941,1.118,2.44,2.644,1.586,0.235,0.823,0.03,5.69,0.392,0,STND,9444900
1996,2,4.28,3.709,3.543,2.714,2.76,1.977,1.313,2.511,2.396,1.566,0.166,0.664,0.0,5.67,0.661,0,STND,9444900
1996,3,3.703,3.459,3.32,2.532,2.561,1.803,1.266,2.362,2.193,1.517,0.139,0.537,0.0,5.74,0.851,0,STND,9444900
1996,4,4.045,3.595,3.406,2.613,2.641,1.875,1.35,2.473,2.245,1.531,0.189,0.525,12.32,5.8,0.839,0,STND,9444900
1996,5,3.765,3.568,3.325,2.493,2.534,1.743,1.042,2.305,2.526,1.582,0.243,0.701,12.3,5.71,0.427,0,STND,9444900
1996,6,3.749,3.553,3.289,2.427,2.478,1.667,0.828,2.191,2.725,1.622,0.264,0.839,12.36,5.6,0.168,0,STND,9444900
1996,7,3.75,3.583,3.358,2.472,2.524,1.69,0.875,2.229,2.708,1.668,0.225,0.815,12.34,5.5,0.155,0,STND,9444900
1996,8,3.836,3.493,3.328,2.479,2.511,1.694,1.078,2.285,2.415,1.634,0.165,0.616,12.36,5.56,0.596,0,STND,9444900
1996,9,3.608,3.419,3.304,2.482,2.51,1.716,1.202,2.311,2.217,1.588,0.115,0.514,12.35,5.62,0.869,0,STND,9444900
1996,10,3.825,3.505,3.35,2.528,2.564,1.777,1.184,2.345,2.321,1.573,0.155,0.593,12.29,5.69,0.65,0,STND,9444900
1996,11,3.967,3.64,3.373,2.539,2.582,1.79,1.062,2.351,2.578,1.583,0.267,0.728,12.29,5.77,0.421,0,STND,9444900
1996,12,4.192,3.897,3.571,2.716,2.77,1.97,1.14,2.519,2.757,1.601,0.326,0.83,12.34,5.76,0.324,0,STND,9444900
1997,1,4.45,3.816,3.554,2.713,2.764,1.973,1.172,2.494,2.644,1.581,0.262,0.801,0.02,5.67,0.185,0,STND,9444900
1997,2,3.895,3.547,3.375,2.538,2.583,1.791,1.147,2.347,2.4,1.584,0.172,0.644,0.02,5.73,0.434,0,STND,9444900
1997,3,3.81,3.521,3.391,2.603,2.635,1.879,1.317,2.419,2.204,1.512,0.13,0.562,12.37,5.68,0.811,0,STND,9444900
1997,4,3.661,3.484,3.303,2.497,2.529,1.755,1.151,2.317,2.333,1.548,0.181,0.604,12.31,5.77,0.685,0,STND,9444900
1997,5,3.925,3.64,3.373,2.551,2.583,1.794,1.141,2.391,2.499,1.579,0.267,0.653,12.34,5.76,0.552,0,STND,9444900
1997,6,3.933,3.708,3.443,2.591,2.636,1.829,1.052,2.38,2.656,1.614,0.265,0.777,12.36,5.7,0.42,0,STND,9444900
1997,7,3.813,3.626,3.4,2.537,2.587,1.775,0.989,2.308,2.637,1.625,0.226,0.786,12.36,5.61,0.367,0,STND,9444900
1997,8,3.819,3.59,3.438,2.606,2.646,1.853,1.177,2.383,2.413,1.585,0.152,0.676,12.39,5.64,0.606,0,STND,9444900
1997,9,3.95,3.55,3.432,2.633,2.66,1.889,1.393,2.471,2.157,1.543,0.118,0.496,12.35,5.66,1.052,0,STND,9444900
1997,10,3.848,3.654,3.495,2.7,2.728,1.962,1.458,2.556,2.196,1.533,0.159,0.504,12.35,5.74,0.682,0,STND,9444900
1997,11,4.129,3.886,3.637,2.797,2.843,2.05,1.331,2.609,2.555,1.587,0.249,0.719,12.34,5.77,0.621,0,STND,9444900
1997,12,4.397,3.907,3.621,2.737,2.798,1.976,1.107,2.507,2.8,1.645,0.286,0.869,0.0,5.72,0.457,0,STND,9444900
1998,1,4.314,4.068,3.794,2.906,2.966,2.139,1.317,2.692,2.751,1.655,0.274,0.822,12.38,5.64,0.649,0,STND,9444900
1998,2,4.271,3.954,3.753,2.915,2.966,2.179,1.502,2.728,2.452,1.574,0.201,0.677,0.0,5.71,0.738,0,STND,9444900
1998,3,3.897,3.594,3.444,2.611,2.643,1.841,1.336,2.465,2.258,1.603,0.15,0.505,12.31,5.64,0.897,0,STND,9444900
1998,4,3.666,3.497,3.324,2.503,2.533,1.742,1.143,2.32,2.354,1.582,0.173,0.599,12.27,5.72,0.373,0,STND,9444900
1998,5,3.836,3.616,3.363,2.54,2.578,1.792,1.074,2.345,2.542,1.571,0.253,0.718,12.27,5.74,0.372,0,STND,9444900
1998,6,3.761,3.642,3.357,2.515,2.561,1.765,0.989,2.316,2.653,1.592,0.285,0.776,12.38,5.7,0.349,0,STND,9444900
1998,7,3.773,3.581,3.333,2.506,2.551,1.77,1.041,2.311,2.54,1.563,0.248,0.729,0.0,5.64,0.398,0,STND,9444900
1998,8,3.67,3.45,3.298,2.48,2.515,1.732,1.079,2.264,2.371,1.566,0.152,0.653,12.39,5.6,0.556,0,STND,9444900
1998,9,3.709,3.412,3.313,2.495,2.532,1.75,1.168,2.29,2.244,1.563,0.099,0.582,12.36,5.64,0.76,0,STND,9444900
1998,10,3.749,3.508,3.314,2.496,2.522,1.729,1.186,2.347,2.322,1.585,0.194,0.543,,,0.744,0,STND,9444900
1998,11,4.216,3.864,3.564,2.725,2.766,1.969,1.3,2.582,2.564,1.595,0.3,0.669,12.36,5.82,0.421,0,STND,9444900
1998,12,4.227,3.776,3.472,2.594,2.655,1.837,0.97,2.373,2.806,1.635,0.304,0.867,0.0,5.8,0.249,0,STND,9444900
1999,1,4.108,3.772,3.522,2.628,2.7,1.878,0.981,2.377,2.791,1.644,0.25,0.897,0.08,5.73,-0.032,0,STND,9444900
1999,2,4.019,3.848,3.635,2.8,2.857,2.08,1.338,2.593,2.51,1.555,0.213,0.742,0.07,5.76,0.496,0,STND,9444900
1999,3,4.136,3.672,3.503,2.69,2.726,1.949,1.389,2.53,2.283,1.554,0.169,0.56,12.39,5.79,0.922,0,STND,9444900
1999,4,3.651,3.412,3.24,2.433,2.462,1.683,1.134,2.273,2.278,1.557,0.172,0.549,12.34,5.8,0.479,0,STND,9444900
1999,5,3.702,3.497,3.276,2.431,2.47,1.663,0.943,2.22,2.554,1.613,0.221,0.72,,,0.226,0,STND,9444900
1999,6,3.779,3.571,3.32,2.465,2.518,1.717,0.865,2.218,2.706,1.603,0.251,0.852,12.4,5.75,0.061,0,STND,9444900
1999,7,3.696,3.563,3.332,2.467,2.522,1.713,0.871,2.217,2.692,1.619,0.231,0.842,0.0,5.64,0.033,0,STND,9444900
1999,8,3.667,3.494,3.326,2.488,2.526,1.727,1.059,2.276,2.435,1.599,0.168,0.668,12.36,5.6,0.38,0,STND,9444900
1999,9,3.576,3.385,3.273,2.436,2.473,1.672,1.086,2.236,2.299,1.601,0.112,0.586,12.29,5.59,0.629,0,STND,9444900
1999,10,3.991,3.423,3.278,2.43,2.46,1.641,1.047,2.235,2.376,1.637,0.145,0.594,,,0.453,0,STND,9444900
1999,11,4.002,3.786,3.524,2.638,2.672,1.82,1.126,2.456,2.66,1.704,0.262,0.694,,,0.218,0,STND,9444900
1999,12,4.031,3.743,3.419,2.562,2.607,1.796,0.989,2.366,2.754,1.623,0.324,0.807,,,-0.196,0,STND,9444900
2000,1,4.028,3.74,3.475,2.606,2.677,1.879,0.996,2.368,2.744,1.596,0.265,0.883,0.08,5.78,0.208,0,STND,9444900
2000,2,3.957,3.723,3.539,2.682,2.745,1.951,1.176,2.45,2.547,1.588,0.184,0.775,0.01,5.71,0.375,0,STND,9444900
2000,3,3.74,3.484,3.34,2.523,2.56,1.78,1.187,2.336,2.297,1.56,0.144,0.593,,,0.776,0,STND,9444900
2000,4,3.707,3.472,3.293,2.464,2.49,1.686,1.132,2.302,2.34,1.607,0.179,0.554,,,0.648,0,STND,9444900
2000,5,3.863,3.598,3.364,2.51,2.549,1.734,1.065,2.332,2.533,1.63,0.234,0.669,,,0.359,0,STND,9444900
2000,6,3.83,3.624,3.36,2.484,2.545,1.73,0.854,2.239,2.77,1.63,0.264,0.876,12.36,5.71,0.03,0,STND,9444900
2000,7,3.84,3.607,3.375,2.476,2.544,1.713,0.79,2.199,2.817,1.662,0.232,0.923,0.01,5.65,-0.013,0,STND,9444900
2000,8,3.695,3.484,3.322,2.455,2.505,1.688,0.93,2.207,2.554,1.634,0.162,0.758,12.39,5.63,0.11,0,STND,9444900
2000,9,3.695,3.436,3.296,2.469,2.507,1.718,1.147,2.292,2.289,1.578,0.14,0.571,12.38,5.7,0.697,0,STND,9444900
2000,10,3.899,3.513,3.344,2.517,2.56,1.777,1.143,2.328,2.37,1.567,0.169,0.634,12.29,5.75,0.738,0,STND,9444900
2000,11,3.977,3.608,3.369,2.477,2.513,1.657,0.939,2.273,2.669,1.712,0.239,0.718,,,0.224,0,STND,9444900
2000,12,4.084,3.73,3.456,2.529,2.588,1.721,0.885,2.308,2.845,1.735,0.274,0.836,,,0.013,0,STND,9444900
2001,1,4.145,3.768,3.455,2.578,2.651,1.846,1.008,2.388,2.76,1.609,0.313,0.838,12.4,5.8,0.205,0,STND,9444900
2001,2,3.77,3.583,3.381,2.509,2.575,1.77,0.987,2.285,2.596,1.611,0.202,0.783,0.07,5.71,-0.014,0,STND,9444900
2001,3,3.77,3.485,3.332,2.507,2.554,1.776,1.12,2.303,2.365,1.556,0.153,0.656,12.38,5.73,0.59,0,STND,9444900
2001,4,3.7,3.492,3.318,2.464,2.508,1.698,1.043,2.268,2.449,1.62,0.174,0.655,,,0.601,0,STND,9444900
2001,5,3.817,3.57,3.312,2.442,2.478,1.645,0.917,2.244,2.653,1.667,0.258,0.728,,,0.225,0,STND,9444900
2001,6,3.88,3.605,3.325,2.442,2.498,1.672,0.843,2.224,2.762,1.653,0.28,0.829,,,-0.025,0,STND,9444900
2001,7,3.733,3.583,3.335,2.449,2.522,1.708,0.802,2.192,2.781,1.627,0.248,0.906,12.41,5.71,0.066,0,STND,9444900
2001,8,3.777,3.535,3.357,2.5,2.565,1.773,0.954,2.244,2.581,1.584,0.178,0.819,0.03,5.7,0.173,0,STND,9444900
2001,9,3.623,3.455,3.305,2.484,2.528,1.751,1.109,2.282,2.346,1.554,0.15,0.642,12.37,5.74,0.574,0,STND,9444900
2001,10,3.676,3.486,3.321,2.481,2.506,1.691,1.168,2.327,2.318,1.63,0.165,0.523,,,0.542,0,STND,9444900
2001,11,4.206,3.782,3.54,2.656,2.704,1.869,1.128,2.455,2.654,1.671,0.242,0.741,,,0.383,0,STND,9444900
2001,12,4.226,3.871,3.61,2.68,2.754,1.898,0.979,2.425,2.892,1.712,0.261,0.919,,,0.289,0,STND,9444900
2002,1,4.265,3.825,3.574,2.647,2.729,1.885,0.916,2.371,2.909,1.689,0.251,0.969,,,0.102,0,STND,9444900
2002,2,3.89,3.637,3.419,2.566,2.635,1.852,1.051,2.344,2.586,1.567,0.218,0.801,0.03,5.73,0.221,0,STND,9444900
2002,3,3.805,3.537,3.367,2.514,2.55,1.733,1.137,2.337,2.4,1.634,0.17,0.596,,,0.653,0,STND,9444900
2002,4,3.731,3.494,3.319,2.453,2.485,1.651,1.014,2.254,2.48,1.668,0.175,0.637,,,0.304,0,STND,9444900
2002,5,3.876,3.559,3.319,2.427,2.48,1.641,0.839,2.199,2.72,1.678,0.24,0.802,,,0.268,0,STND,9444900
2002,6,3.897,3.609,3.331,2.453,2.52,1.709,0.804,2.207,2.805,1.622,0.278,0.905,,,0.165,0,STND,9444900
2002,7,3.808,3.589,3.331,2.473,2.539,1.747,0.879,2.234,2.71,1.584,0.258,0.868,0.02,5.68,0.135,0,STND,9444900
2002,8,3.791,3.499,3.323,2.475,2.542,1.76,0.964,2.232,2.535,1.563,0.176,0.796,0.05,5.64,0.185,0,STND,9444900
2002,9,3.694,3.476,3.344,2.496,2.544,1.744,1.055,2.265,2.421,1.6,0.132,0.689,12.35,5.69,0.529,0,STND,9444900
2002,10,3.617,3.461,3.293,2.423,2.449,1.605,0.968,2.215,2.493,1.688,0.168,0.637,,,0.493,0,STND,9444900
2002,11,4.252,3.79,3.545,2.606,2.643,1.74,1.065,2.428,2.725,1.805,0.245,0.675,,,0.417,0,STND,9444900
2002,12,4.319,4.027,3.739,2.802,2.888,2.037,1.076,2.551,2.951,1.702,0.288,0.961,,,0.114,0,STND,9444900
2003,1,4.469,3.896,3.629,2.696,2.798,1.967,0.921,2.409,2.975,1.662,0.267,1.046,0.05,5.78,0.242,0,STND,9444900
2003,2,3.946,3.64,3.43,2.549,2.625,1.82,0.973,2.307,2.667,1.61,0.21,0.847,,,0.468,0,STND,9444900
2003,3,4.132,3.676,3.48,2.633,2.664,1.848,1.209,2.442,2.467,1.632,0.196,0.639,,,0.711,0,STND,9444900
2003,4,3.875,3.669,3.493,2.631,2.65,1.807,1.255,2.462,2.414,1.686,0.176,0.552,,,0.447,0,STND,9444900
2003,5,3.72,3.582,3.366,2.481,2.522,1.679,0.9,2.241,2.682,1.687,0.216,0.779,,,-0.121,0,STND,9444900
2003,6,3.881,3.614,3.346,2.45,2.538,1.73,0.733,2.173,2.881,1.616,0.268,0.997,12.24,5.67,-0.112,0,STND,9444900
2003,7,3.808,3.605,3.373,2.474,2.561,1.749,0.751,2.178,2.854,1.624,0.232,0.998,12.33,5.55,0.081,0,STND,9444900
2003,8,3.791,3.588,3.401,2.536,2.603,1.805,1.004,2.296,2.584,1.596,0.187,0.801,12.27,5.52,0.362,0,STND,9444900
2003,9,3.721,3.494,3.355,2.492,2.537,1.718,1.052,2.273,2.442,1.637,0.139,0.666,,,0.701,0,STND,9444900
2003,10,3.977,3.646,3.474,2.591,2.611,1.747,1.08,2.363,2.566,1.727,0.172,0.667,,,0.276,0,STND,9444900
2003,11,4.157,3.747,3.501,2.59,2.62,1.739,0.983,2.365,2.764,1.762,0.246,0.756,,,-0.033,0,STND,9444900
2003,12,4.384,3.982,3.654,2.751,2.807,1.96,1.079,2.53,2.903,1.694,0.328,0.881,,,0.169,0,STND,9444900
2004,1,4.097,3.867,3.613,2.712,2.804,1.996,1.016,2.442,2.851,1.617,0.254,0.98,,,-0.05,0,STND,9444900
