Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
2013,8,3.165,2.770,2.595,1.374,1.381,0.168,-0.604,1.083,3.374,2.427,0.175,0.772,0.430,6.650,-1.297,0
2013,9,3.149,2.790,2.644,1.426,1.420,0.196,-0.416,1.187,3.206,2.448,0.146,0.612,0.390,6.640,-0.721,0
2013,10,2.918,2.737,2.530,1.321,1.309,0.089,-0.502,1.117,3.239,2.442,0.206,0.591,0.410,6.680,-1.084,0
2013,11,3.160,2.883,2.578,1.336,1.332,0.087,-0.738,1.072,3.620,2.492,0.304,0.824,0.400,6.630,-1.531,0
2013,12,3.054,2.856,2.532,1.266,1.280,0.028,-0.971,0.943,3.827,2.504,0.324,0.999,0.480,6.680,-1.809,0
2014,1,3.218,2.903,2.633,1.347,1.359,0.085,-0.867,1.018,3.770,2.548,0.271,0.952,0.430,6.590,-1.813,0
2014,2,3.212,2.870,2.651,1.417,1.421,0.192,-0.537,1.166,3.407,2.459,0.219,0.729,0.470,6.700,-1.394,0
2014,3,3.310,2.864,2.693,1.442,1.431,0.169,-0.376,1.244,3.240,2.523,0.172,0.545,0.400,6.650,-0.823,0
2014,4,3.244,2.850,2.634,1.411,1.402,0.169,-0.502,1.174,3.352,2.465,0.216,0.671,0.430,6.670,-1.163,0
2014,5,3.151,2.912,2.629,1.403,1.399,0.169,-0.677,1.117,3.589,2.461,0.283,0.846,0.450,6.650,-1.389,0
2014,6,3.191,2.884,2.576,1.337,1.338,0.099,-0.800,1.042,3.684,2.477,0.308,0.899,0.410,6.600,-1.707,0
2014,7,3.284,2.906,2.632,1.392,1.391,0.151,-0.673,1.117,3.579,2.481,0.274,0.823,0.410,6.580,-1.505,0
2014,8,3.202,2.803,2.621,1.381,1.376,0.131,-0.523,1.140,3.326,2.491,0.182,0.653,0.380,6.570,-1.412,0
2014,9,3.127,2.794,2.676,1.432,1.426,0.176,-0.418,1.188,3.213,2.500,0.119,0.594,0.380,6.600,-0.990,0
2014,10,3.197,2.974,2.765,1.527,1.513,0.261,-0.373,1.301,3.347,2.504,0.209,0.633,0.340,6.620,-0.985,0
2014,11,3.551,3.014,2.696,1.455,1.450,0.204,-0.570,1.222,3.584,2.492,0.318,0.774,0.370,6.620,-1.351,0
2014,12,3.674,3.224,2.875,1.618,1.622,0.369,-0.539,1.343,3.763,2.506,0.349,0.908,0.420,6.610,-1.480,0
2015,1,3.287,2.953,2.688,1.436,1.446,0.204,-0.727,1.113,3.680,2.484,0.265,0.931,0.430,6.620,-1.514,0
2015,2,3.427,2.936,2.727,1.477,1.478,0.229,-0.530,1.203,3.466,2.498,0.209,0.759,0.380,6.580,-1.154,0
2015,3,3.310,2.803,2.630,1.403,1.393,0.155,-0.441,1.181,3.244,2.475,0.173,0.596,0.460,6.710,-0.798,0
2015,4,3.087,2.800,2.583,1.350,1.338,0.094,-0.475,1.162,3.275,2.489,0.217,0.569,0.400,6.710,-1.250,0
2015,5,3.103,2.874,2.600,1.356,1.350,0.100,-0.667,1.103,3.541,2.500,0.274,0.767,0.430,6.680,-1.441,0
2015,6,3.163,2.918,2.622,1.365,1.364,0.106,-0.794,1.062,3.712,2.516,0.296,0.900,0.400,6.600,-1.444,0
2015,7,3.302,2.935,2.696,1.426,1.429,0.162,-0.740,1.098,3.675,2.534,0.239,0.902,0.390,6.580,-1.434,0
2015,8,3.310,2.861,2.685,1.406,1.400,0.115,-0.608,1.126,3.469,2.570,0.176,0.723,0.360,6.580,-1.268,0
2015,9,3.288,2.838,2.693,1.431,1.422,0.151,-0.389,1.225,3.226,2.542,0.145,0.540,0.340,6.610,-0.721,0
2015,10,3.325,2.940,2.742,1.469,1.464,0.186,-0.460,1.240,3.400,2.556,0.198,0.646,0.360,6.640,-1.259,0
2015,11,3.253,2.992,2.694,1.443,1.441,0.188,-0.612,1.190,3.604,2.506,0.298,0.800,0.410,6.680,-1.554,0
2015,12,3.627,3.269,2.908,1.662,1.659,0.410,-0.498,1.386,3.767,2.498,0.361,0.907,0.470,6.700,-1.596,0
2016,1,3.606,3.171,2.849,1.618,1.621,0.394,-0.441,1.365,3.612,2.455,0.322,0.835,0.530,6.700,-1.286,0
2016,2,3.320,2.916,2.729,1.501,1.504,0.279,-0.420,1.248,3.336,2.450,0.187,0.699,0.510,6.710,-1.259,0
2016,3,3.753,2.983,2.815,1.612,1.614,0.412,-0.231,1.376,3.214,2.403,0.168,0.643,0.450,6.730,-0.641,0
2016,4,3.229,2.831,2.604,1.376,1.362,0.120,-0.510,1.160,3.341,2.484,0.227,0.630,0.450,6.720,-1.151,0
2016,5,3.230,2.874,2.578,1.334,1.317,0.056,-0.666,1.104,3.540,2.522,0.296,0.722,0.450,6.700,-1.634,0
2016,6,3.204,2.917,2.616,1.352,1.346,0.077,-0.778,1.070,3.695,2.539,0.301,0.855,0.460,6.660,-1.536,0
2016,7,3.078,2.855,2.613,1.335,1.340,0.067,-0.826,1.014,3.681,2.546,0.242,0.893,0.450,6.630,-1.622,0
2016,8,3.139,2.794,2.634,1.367,1.363,0.092,-0.668,1.063,3.462,2.542,0.160,0.760,0.400,6.640,-1.364,0
2016,9,3.127,2.741,2.590,1.346,1.337,0.084,-0.466,1.137,3.207,2.506,0.151,0.550,0.420,6.680,-0.825,0
2016,10,3.606,2.978,2.767,1.539,1.530,0.293,-0.249,1.364,3.227,2.474,0.211,0.542,0.430,6.720,-1.162,0
2016,11,3.479,3.169,2.851,1.625,1.624,0.398,-0.383,1.393,3.552,2.453,0.318,0.781,0.440,6.730,-1.437,0
2016,12,3.435,3.038,2.672,1.420,1.427,0.183,-0.763,1.137,3.801,2.489,0.366,0.946,0.450,6.680,-1.727,0
2017,1,3.494,3.093,2.784,1.522,1.527,0.271,-0.632,1.230,3.725,2.513,0.309,0.903,0.470,6.660,-1.592,0
2017,2,3.427,3.077,2.849,1.607,1.609,0.369,-0.376,1.350,3.453,2.480,0.228,0.745,0.450,6.650,-1.072,0
2017,3,3.271,2.951,2.766,1.523,1.512,0.259,-0.293,1.329,3.244,2.507,0.185,0.552,0.370,6.640,-0.931,0
2017,4,3.325,2.954,2.736,1.509,1.498,0.261,-0.412,1.271,3.366,2.475,0.218,0.673,0.410,6.730,-1.445,0
2017,5,3.218,2.927,2.616,1.387,1.376,0.136,-0.665,1.131,3.592,2.480,0.311,0.801,0.390,6.650,-1.654,0
2017,6,3.224,2.984,2.648,1.402,1.399,0.150,-0.703,1.140,3.687,2.498,0.336,0.853,0.420,6.640,-1.726,0
2017,7,3.148,2.910,2.610,1.365,1.361,0.111,-0.722,1.094,3.632,2.499,0.300,0.833,0.460,6.590,-1.592,0
2017,8,3.113,2.820,2.644,1.410,1.411,0.178,-0.608,1.106,3.428,2.466,0.176,0.786,0.450,6.630,-1.370,0
2017,9,3.116,2.772,2.626,1.396,1.389,0.153,-0.492,1.140,3.264,2.473,0.146,0.645,0.390,6.660,-0.864,0
2017,10,3.123,2.800,2.559,1.335,1.322,0.086,-0.513,1.143,3.313,2.473,0.241,0.599,0.370,6.680,-1.152,0
2017,11,3.414,3.126,2.779,1.535,1.527,0.275,-0.462,1.332,3.588,2.504,0.347,0.737,0.370,6.670,-1.557,0
2017,12,3.228,2.969,2.626,1.364,1.369,0.112,-0.843,1.063,3.812,2.514,0.343,0.955,0.420,6.650,-1.915,0
2018,1,3.402,3.136,2.824,1.541,1.557,0.290,-0.727,1.204,3.863,2.534,0.312,1.017,0.470,6.640,-1.881,0
2018,2,3.251,2.796,2.592,1.356,1.361,0.131,-0.683,1.056,3.479,2.461,0.204,0.814,0.430,6.640,-1.600,0
2018,3,3.243,2.912,2.711,1.451,1.445,0.179,-0.434,1.239,3.346,2.532,0.201,0.613,0.450,6.720,-1.078,0
2018,4,3.108,2.843,2.622,1.396,1.385,0.149,-0.462,1.191,3.305,2.473,0.221,0.611,0.420,6.710,-1.184,0
2018,5,3.096,2.888,2.604,1.372,1.365,0.127,-0.693,1.097,3.581,2.477,0.284,0.820,0.440,6.670,-1.472,0
2018,6,3.153,2.893,2.589,1.353,1.353,0.117,-0.828,1.032,3.721,2.472,0.304,0.945,0.410,6.640,-1.762,0
2018,7,3.222,2.894,2.610,1.359,1.358,0.107,-0.836,1.029,3.730,2.503,0.284,0.943,0.400,6.600,-1.872,0
2018,8,3.221,2.847,2.642,1.392,1.390,0.138,-0.615,1.116,3.462,2.504,0.205,0.753,0.390,6.600,-1.621,0
2018,9,3.150,2.765,2.609,1.363,1.360,0.111,-0.542,1.111,3.307,2.498,0.156,0.653,0.370,6.640,-1.255,0
2018,10,3.118,2.846,2.645,1.403,1.389,0.133,-0.539,1.153,3.385,2.512,0.201,0.672,0.330,6.610,-1.054,0
2018,11,3.514,2.995,2.660,1.413,1.409,0.158,-0.663,1.166,3.658,2.502,0.335,0.821,0.380,6.660,-1.485,0
2018,12,3.481,3.154,2.780,1.532,1.533,0.287,-0.639,1.257,3.793,2.493,0.374,0.926,0.450,6.650,-1.594,0
2019,1,3.535,3.104,2.797,1.544,1.558,0.320,-0.675,1.215,3.779,2.477,0.307,0.995,0.510,6.680,-1.779,0
2019,2,3.217,2.984,2.769,1.519,1.526,0.284,-0.580,1.202,3.564,2.485,0.215,0.864,0.430,6.630,-1.543,0
2019,3,3.216,2.827,2.603,1.387,1.387,0.171,-0.545,1.141,3.372,2.432,0.224,0.716,0.490,6.760,-1.111,0
2019,4,3.128,2.875,2.613,1.402,1.396,0.179,-0.473,1.201,3.348,2.434,0.262,0.652,0.440,6.720,-1.221,0
2019,5,3.249,2.934,2.606,1.385,1.379,0.153,-0.627,1.153,3.561,2.453,0.328,0.780,0.460,6.730,-1.342,0
2019,6,3.124,2.871,2.549,1.307,1.313,0.077,-0.900,0.985,3.771,2.472,0.322,0.977,0.400,6.650,-1.612,0
2019,7,3.164,2.894,2.616,1.357,1.372,0.129,-0.912,0.991,3.806,2.487,0.278,1.041,0.430,6.640,-1.705,0
2019,8,3.234,2.836,2.643,1.364,1.371,0.100,-0.800,1.018,3.636,2.543,0.193,0.900,0.360,6.580,-1.664,0
2019,9,3.197,2.845,2.671,1.410,1.406,0.142,-0.504,1.170,3.349,2.529,0.174,0.646,0.370,6.630,-0.996,0
2019,10,3.170,2.821,2.594,1.328,1.322,0.051,-0.657,1.082,3.478,2.543,0.227,0.708,0.330,6.610,-1.508,0
2019,11,3.188,2.915,2.616,1.363,1.366,0.117,-0.772,1.072,3.687,2.499,0.299,0.889,0.440,6.710,-1.519,0
2019,12,3.476,3.129,2.760,1.520,1.528,0.297,-0.726,1.201,3.855,2.463,0.369,1.023,0.470,6.710,-1.460,0
2020,1,3.563,3.132,2.787,1.563,1.572,0.358,-0.623,1.254,3.755,2.429,0.345,0.981,0.490,6.670,-1.632,0
2020,2,3.241,2.827,2.594,1.372,1.383,0.172,-0.661,1.083,3.488,2.422,0.233,0.833,0.520,6.690,-1.647,0
2020,3,3.236,2.776,2.590,1.382,1.383,0.177,-0.568,1.104,3.344,2.413,0.186,0.745,0.430,6.690,-1.176,0
2020,4,3.113,2.802,2.542,1.325,1.322,0.101,-0.677,1.062,3.479,2.441,0.260,0.778,0.390,6.730,-1.321,0
2020,5,3.148,2.947,2.623,1.405,1.406,0.189,-0.706,1.120,3.653,2.434,0.324,0.895,0.410,6.700,-1.544,0
2020,6,3.126,2.932,2.602,1.356,1.360,0.118,-0.822,1.055,3.754,2.484,0.330,0.940,0.440,6.630,-1.640,0
2020,7,3.145,2.878,2.621,1.360,1.378,0.135,-0.883,0.997,3.761,2.486,0.257,1.018,0.450,6.590,-1.631,0
2020,8,3.204,2.811,2.614,1.363,1.375,0.136,-0.797,1.007,3.608,2.478,0.197,0.933,0.410,6.640,-1.409,0
2020,9,3.212,2.821,2.624,1.397,1.393,0.162,-0.554,1.133,3.375,2.462,0.197,0.716,0.390,6.660,-1.039,0
2020,10,3.273,2.807,2.570,1.347,1.342,0.113,-0.540,1.133,3.347,2.457,0.237,0.653,0.380,6.690,-1.472,0
2020,11,3.599,2.990,2.645,1.429,1.431,0.218,-0.676,1.157,3.666,2.427,0.345,0.894,0.400,6.690,-1.553,0
2020,12,3.416,3.007,2.663,1.419,1.444,0.225,-0.878,1.064,3.885,2.438,0.344,1.103,0.480,6.680,-1.879,0
2021,1,3.695,3.129,2.788,1.538,1.561,0.334,-0.760,1.185,3.889,2.454,0.341,1.094,0.460,6.630,-1.523,0
2021,2,3.453,2.906,2.640,1.416,1.432,0.225,-0.678,1.114,3.584,2.415,0.266,0.903,0.450,6.700,-1.454,0
2021,3,3.149,2.837,2.615,1.369,1.370,0.124,-0.572,1.132,3.409,2.491,0.222,0.696,0.360,6.650,-1.150,0
2021,4,3.203,2.812,2.549,1.303,1.302,0.054,-0.748,1.032,3.560,2.495,0.263,0.802,0.320,6.660,-1.627,0
2021,5,3.208,2.885,2.550,1.310,1.311,0.073,-0.901,0.992,3.786,2.477,0.335,0.974,0.330,6.640,-1.868,0
2021,6,3.292,3.003,2.632,1.394,1.405,0.179,-0.847,1.078,3.850,2.453,0.371,1.026,0.420,6.650,-1.865,0
2021,7,3.163,2.936,2.610,1.384,1.393,0.176,-0.792,1.072,3.728,2.434,0.326,0.968,0.450,6.610,-1.790,0
2021,8,3.135,2.818,2.615,1.395,1.411,0.207,-0.711,1.054,3.529,2.408,0.203,0.918,0.470,6.610,-1.433,0
2021,9,3.118,2.766,2.588,1.382,1.393,0.198,-0.610,1.078,3.376,2.390,0.178,0.808,0.380,6.700,-1.034,0
2021,10,3.310,2.932,2.653,1.456,1.459,0.264,-0.514,1.209,3.446,2.389,0.279,0.778,0.350,6.750,-1.299,0
2021,11,3.535,3.082,2.713,1.489,1.491,0.269,-0.600,1.241,3.682,2.444,0.369,0.869,0.400,6.720,-1.559,0
2021,12,3.510,3.218,2.830,1.582,1.604,0.379,-0.720,1.249,3.938,2.451,0.388,1.099,0.490,6.720,-1.998,0
2022,1,3.850,3.084,2.768,1.500,1.534,0.300,-0.866,1.109,3.950,2.468,0.316,1.166,0.510,6.680,-1.798,0
2022,2,3.170,2.785,2.528,1.302,1.317,0.106,-0.860,0.963,3.645,2.422,0.257,0.966,0.470,6.680,-1.802,0
2022,3,3.219,2.865,2.623,1.388,1.391,0.160,-0.619,1.123,3.484,2.463,0.242,0.779,0.440,6.740,-1.164,0
2022,4,3.117,2.858,2.581,1.364,1.362,0.143,-0.602,1.128,3.460,2.438,0.277,0.745,0.390,6.780,-1.305,0
