Year,Month,Highest,MHHW,MHW,MSL,MTL,MLW,MLLW,DTL,GT,MN,DHQ,DLQ,HWI,LWI,Lowest,Inferred,Datum,nwlon_station_id
1986,9,,11.332,11.229,10.485,10.473,9.717,9.257,10.293,2.076,1.512,0.104,0.46,,,,11,STND,9444090
1986,10,,11.305,11.18,10.455,10.458,9.735,9.214,10.26,2.091,1.445,0.125,0.521,,,,11,STND,9444090
1986,11,,11.467,11.281,10.516,10.528,9.775,9.126,10.296,2.341,1.506,0.186,0.649,,,,11,STND,9444090
1986,12,12.143,11.653,11.5,10.628,10.549,9.598,9.037,10.345,2.615,1.902,0.152,0.561,,,8.175,0,STND,9444090
1987,1,12.149,11.628,11.445,10.638,10.634,9.824,9.095,10.363,2.533,1.625,0.183,0.728,,,8.373,0,STND,9444090
1987,2,11.976,11.531,11.421,10.659,10.653,9.888,9.336,10.433,2.198,1.533,0.11,0.552,,,8.528,0,STND,9444090
1987,3,11.817,11.424,11.299,10.638,10.601,9.9,9.461,10.442,1.963,1.399,0.122,0.439,,,8.882,0,STND,9444090
1987,4,11.552,11.281,11.122,10.452,10.445,9.772,9.174,10.226,2.106,1.35,0.158,0.597,,,8.614,0,STND,9444090
1987,5,11.781,11.4,11.217,10.497,10.494,9.772,9.08,10.241,2.32,1.445,0.186,0.692,,,8.291,0,STND,9444090
1987,6,11.75,11.381,11.204,10.43,10.324,9.446,8.949,10.165,2.432,1.759,0.177,0.497,,,8.028,0,STND,9444090
1987,7,11.835,11.454,11.241,10.51,10.458,9.671,9.092,10.275,2.362,1.57,0.213,0.579,,,8.071,0,STND,9444090
1987,8,11.717,11.357,11.186,10.461,10.436,9.69,9.168,10.263,2.188,1.497,0.171,0.521,,,8.315,0,STND,9444090
1987,9,11.464,11.268,11.168,10.461,10.424,9.683,9.196,10.232,2.073,1.484,0.101,0.488,,,8.605,0,STND,9444090
1987,10,11.515,11.275,11.159,10.458,10.452,9.744,9.178,10.226,2.097,1.414,0.116,0.567,,,8.501,0,STND,9444090
1987,11,11.884,11.482,11.29,10.564,10.522,9.757,9.187,10.336,2.295,1.533,0.192,0.57,,,8.47,0,STND,9444090
1987,12,12.152,11.653,11.509,10.659,10.54,9.574,9.11,10.381,2.539,1.935,0.143,0.46,,,8.065,0,STND,9444090
1988,1,12.03,11.579,11.409,10.616,10.51,9.607,9.104,10.342,2.478,1.801,0.171,0.506,,,8.196,0,STND,9444090
1988,2,11.634,11.311,11.165,10.449,10.421,9.677,9.12,10.214,2.188,1.49,0.143,0.555,,,8.294,0,STND,9444090
1988,3,11.634,11.244,11.125,10.467,10.439,9.751,9.293,10.269,1.951,1.375,0.119,0.457,,,8.702,0,STND,9444090
1988,4,11.506,11.305,11.153,10.485,10.497,9.842,9.269,10.287,2.036,1.311,0.152,0.573,,,8.608,0,STND,9444090
1988,5,11.701,11.4,11.217,10.491,10.458,9.702,9.074,10.235,2.323,1.515,0.183,0.625,,,8.507,0,STND,9444090
1988,6,11.732,11.412,11.232,10.442,10.357,9.485,8.928,10.171,2.484,1.747,0.183,0.555,,,8.233,0,STND,9444090
1988,7,11.677,11.39,11.189,10.412,10.372,9.552,8.931,10.159,2.457,1.64,0.198,0.622,,,8.254,0,STND,9444090
1988,8,11.576,11.339,11.186,10.442,10.412,9.641,9.15,10.244,2.185,1.545,0.149,0.488,,,8.55,0,STND,9444090
1988,9,11.54,11.226,11.113,10.424,10.412,9.711,9.165,10.196,2.06,1.405,0.113,0.546,,,8.72,0,STND,9444090
1988,10,11.576,11.259,11.128,10.445,10.442,9.76,9.132,10.196,2.128,1.369,0.131,0.628,,,8.294,0,STND,9444090
1988,11,12.229,11.567,11.406,10.656,10.595,9.784,9.248,10.406,2.323,1.622,0.162,0.539,,,8.632,0,STND,9444090
1988,12,11.942,11.457,11.278,10.476,10.363,9.449,9.01,10.232,2.448,1.829,0.18,0.442,,,8.278,0,STND,9444090
1989,1,11.695,11.454,11.302,10.5,10.391,9.476,9.071,10.263,2.384,1.829,0.152,0.405,,,8.306,0,STND,9444090
1989,2,11.451,11.299,11.156,10.406,10.357,9.562,9.04,10.171,2.259,1.594,0.143,0.521,,,8.117,0,STND,9444090
1989,3,11.912,11.427,11.317,10.619,10.601,9.882,9.36,10.394,2.063,1.436,0.11,0.521,,,8.891,0,STND,9444090
1989,4,11.57,11.317,11.177,10.497,10.488,9.799,9.214,10.266,2.103,1.378,0.14,0.585,,,8.483,0,STND,9444090
1989,5,11.677,11.366,11.143,10.452,10.418,9.69,9.092,10.229,2.271,1.454,0.223,0.597,,,8.248,0,STND,9444090
1989,6,11.823,11.403,11.226,10.442,10.372,9.516,8.928,10.165,2.472,1.71,0.174,0.588,,,8.187,0,STND,9444090
1989,7,11.738,11.4,11.226,10.455,10.357,9.488,8.97,10.186,2.429,1.737,0.174,0.518,,,8.431,0,STND,9444090
1989,8,11.622,11.317,11.177,10.445,10.421,9.668,9.132,10.226,2.188,1.512,0.14,0.536,,,8.641,0,STND,9444090
1989,9,11.646,11.262,11.159,10.467,10.449,9.741,9.302,10.281,1.963,1.417,0.107,0.439,,,8.8,0,STND,9444090
1989,10,11.616,11.305,11.15,10.494,10.51,9.866,9.208,10.257,2.097,1.286,0.155,0.658,,,8.388,0,STND,9444090
1989,11,11.854,11.439,11.259,10.513,10.449,9.638,9.062,10.25,2.377,1.622,0.18,0.579,,,8.019,0,STND,9444090
1989,12,11.759,11.467,11.32,10.488,10.406,9.491,8.946,10.208,2.521,1.829,0.146,0.546,,,7.967,0,STND,9444090
1990,1,12.058,11.567,11.381,10.61,10.57,9.763,9.202,10.385,2.365,1.615,0.189,0.561,,,8.33,0,STND,9444090
1990,2,11.945,11.445,11.293,10.574,10.5,9.711,9.284,10.363,2.161,1.582,0.152,0.427,,,8.766,0,STND,9444090
1990,3,11.585,11.299,11.18,10.485,10.455,9.729,9.235,10.269,2.063,1.448,0.122,0.494,,,8.577,0,STND,9444090
1990,4,11.729,11.284,11.128,10.452,10.445,9.763,9.147,10.214,2.137,1.369,0.152,0.613,,,8.342,0,STND,9444090
1990,5,11.774,11.329,11.131,10.436,10.479,9.827,9.053,10.189,2.277,1.305,0.198,0.774,,,8.123,0,STND,9444090
1990,6,,11.421,11.177,10.5,10.5,9.824,9.086,10.253,2.335,1.353,0.244,0.738,,,,11,STND,9444090
1990,7,,11.387,11.198,10.467,10.467,9.735,9.071,10.229,2.316,1.463,0.189,0.664,,,,11,STND,9444090
1990,8,11.601,11.354,11.22,10.488,10.458,9.693,9.211,10.284,2.143,1.524,0.137,0.482,,,8.726,0,STND,9444090
1990,9,11.531,11.259,11.156,10.491,10.488,9.818,9.299,10.281,1.957,1.341,0.101,0.515,,,8.964,0,STND,9444090
1990,10,11.497,11.32,11.171,10.513,10.513,9.854,9.312,10.317,2.012,1.317,0.149,0.543,,,8.489,0,STND,9444090
1990,11,11.781,11.546,11.345,10.628,10.616,9.891,9.205,10.375,2.338,1.454,0.201,0.686,,,8.211,0,STND,9444090
1990,12,12.021,11.561,11.342,10.54,10.464,9.586,8.976,10.269,2.585,1.759,0.219,0.607,,,8.044,0,STND,9444090
1991,1,11.848,11.488,11.287,10.519,10.461,9.635,9.046,10.269,2.441,1.649,0.201,0.588,,,8.022,0,STND,9444090
1991,2,11.893,11.506,11.387,10.659,10.644,9.903,9.415,10.461,2.091,1.484,0.119,0.488,,,8.745,0,STND,9444090
1991,3,11.68,11.36,11.247,10.592,10.574,9.9,9.461,10.412,1.899,1.347,0.113,0.436,,,9.05,0,STND,9444090
1991,4,11.555,11.272,11.104,10.464,10.452,9.802,9.223,10.247,2.048,1.301,0.168,0.579,,,8.513,0,STND,9444090
1991,5,11.619,11.284,11.089,10.397,10.43,9.769,9.007,10.144,2.277,1.32,0.195,0.765,,,8.217,0,STND,9444090
1991,6,11.653,11.302,11.104,10.363,10.336,9.568,8.937,10.119,2.365,1.539,0.198,0.631,,,8.016,0,STND,9444090
1991,7,11.726,11.345,11.143,10.406,10.366,9.586,9.053,10.199,2.289,1.558,0.201,0.533,,,8.166,0,STND,9444090
1991,8,11.835,11.4,11.22,10.513,10.482,9.741,9.299,10.348,2.1,1.478,0.18,0.445,,,8.565,0,STND,9444090
1991,9,11.488,11.25,11.143,10.433,10.421,9.699,9.242,10.247,2.006,1.445,0.107,0.457,,,8.861,0,STND,9444090
1991,10,11.738,11.284,11.143,10.491,10.516,9.888,9.235,10.26,2.048,1.256,0.14,0.652,,,8.589,0,STND,9444090
1991,11,11.89,11.479,11.256,10.558,10.564,9.872,9.202,10.342,2.277,1.384,0.223,0.671,,,8.355,0,STND,9444090
1991,12,11.896,11.579,11.424,10.589,10.583,9.738,9.114,10.345,2.469,1.686,0.155,0.625,,,8.181,0,STND,9444090
1992,1,12.094,11.683,11.515,10.735,10.668,9.821,9.306,10.494,2.377,1.698,0.168,0.515,,,8.336,0,STND,9444090
1992,2,,11.633,11.489,10.816,10.798,10.108,9.553,10.594,2.08,1.381,0.144,0.555,,,,11,STND,9444090
1992,3,11.619,11.363,11.247,10.622,10.628,10.013,9.504,10.433,1.859,1.234,0.116,0.509,,,9.181,0,STND,9444090
1992,4,11.845,11.387,11.241,10.598,10.61,9.979,9.424,10.406,1.96,1.262,0.146,0.555,,,8.845,0,STND,9444090
1992,5,11.5,11.326,11.116,10.436,10.452,9.787,9.059,10.193,2.268,1.329,0.21,0.725,,,8.522,0,STND,9444090
1992,6,11.781,11.39,11.156,10.449,10.445,9.738,8.989,10.189,2.402,1.414,0.238,0.75,,,8.23,0,STND,9444090
1992,7,11.717,11.424,11.253,10.516,10.461,9.665,9.089,10.257,2.335,1.588,0.171,0.579,,,8.385,0,STND,9444090
1992,8,11.567,11.357,11.195,10.528,10.479,9.763,9.302,10.33,2.054,1.43,0.162,0.463,,,8.714,0,STND,9444090
