Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1917,12,6.431,5.886,5.560,4.377,4.401,3.243,2.152,4.019,3.734,2.316,0.326,1.091,0.520,6.660,1.494,0
1918,1,6.340,5.825,5.544,4.377,4.404,3.261,2.237,4.031,3.588,2.283,0.280,1.024,0.660,6.690,1.524,0
1918,2,6.248,5.785,5.560,4.395,4.407,3.258,2.417,4.101,3.368,2.301,0.226,0.841,0.580,6.670,1.859,0
1918,3,6.096,5.709,5.535,4.389,4.395,3.252,2.600,4.154,3.109,2.283,0.174,0.652,0.550,6.720,2.103,0
1918,4,6.157,5.651,5.428,4.267,4.267,3.106,2.396,4.024,3.255,2.323,0.223,0.710,0.520,6.680,1.585,0
1918,5,5.944,5.733,5.435,4.261,4.270,3.106,2.280,4.006,3.453,2.329,0.299,0.826,0.550,6.690,1.219,0
1918,6,6.005,5.770,5.456,4.264,4.273,3.091,2.158,3.964,3.612,2.365,0.314,0.933,0.510,6.640,1.372,0
1918,7,6.035,5.739,5.468,4.270,4.285,3.100,2.192,3.966,3.547,2.368,0.271,0.908,0.520,6.620,1.494,0
1918,8,6.005,5.654,5.453,4.258,4.270,3.085,2.295,3.974,3.359,2.368,0.201,0.789,0.500,6.600,1.707,0
1918,9,6.096,5.605,5.477,4.289,4.292,3.103,2.387,3.996,3.218,2.374,0.128,0.716,0.430,6.590,1.829,0
1918,10,6.066,5.712,5.486,4.310,4.307,3.127,2.380,4.046,3.332,2.359,0.226,0.747,0.430,6.640,1.341,0
1918,11,6.370,5.901,5.563,4.389,4.395,3.225,2.286,4.093,3.615,2.338,0.338,0.939,0.510,6.680,1.219,0
1918,12,6.462,5.953,5.581,4.392,4.410,3.240,2.179,4.066,3.774,2.341,0.372,1.061,0.540,6.630,1.219,0
1919,1,6.462,5.980,5.651,4.465,4.487,3.322,2.338,4.159,3.642,2.329,0.329,0.985,0.570,6.630,1.402,0
1919,2,6.248,5.791,5.581,4.429,4.441,3.298,2.515,4.153,3.276,2.283,0.210,0.783,0.520,6.650,2.012,0
1919,3,6.126,5.666,5.483,4.337,4.337,3.188,2.533,4.099,3.133,2.295,0.183,0.655,0.440,6.670,,0
1919,4,6.035,5.678,5.459,4.298,4.292,3.124,2.512,4.095,3.166,2.335,0.219,0.613,0.460,6.710,,0
1919,5,6.035,5.733,5.453,4.276,4.276,3.097,2.359,4.046,3.374,2.356,0.280,0.738,0.480,6.670,1.097,0
1919,6,5.913,5.712,5.410,4.225,4.234,3.054,2.185,3.949,3.527,2.356,0.302,0.869,0.500,6.690,,0
1919,7,5.944,5.688,5.422,4.228,4.234,3.045,2.219,3.954,3.469,2.377,0.265,0.826,0.520,6.660,,0
1919,8,5.883,5.593,5.401,4.225,4.225,3.045,2.274,3.933,3.319,2.356,0.192,0.771,0.460,6.650,1.829,0
1919,9,5.944,5.572,5.432,4.255,4.258,3.069,2.393,3.982,3.179,2.362,0.140,0.677,0.420,6.640,,0
1919,10,5.883,5.569,5.364,4.191,4.182,2.999,2.268,3.918,3.301,2.365,0.204,0.732,0.420,6.630,1.554,0
1919,11,6.005,5.739,5.447,4.261,4.255,3.063,2.112,3.925,3.627,2.384,0.293,0.951,0.430,6.630,,0
1919,12,6.218,5.864,5.517,4.304,4.310,3.103,2.027,3.946,3.837,2.414,0.347,1.076,0.510,6.620,,0
1920,1,6.005,5.755,5.474,4.261,4.270,3.066,2.076,3.915,3.679,2.408,0.280,0.991,0.530,6.610,1.067,0
1920,2,5.974,5.560,5.386,4.197,4.200,3.014,2.237,3.899,3.323,2.371,0.174,0.777,0.470,6.630,1.524,0
1920,3,5.974,5.645,5.486,4.322,4.313,3.136,2.524,4.085,3.121,2.350,0.158,0.613,0.450,6.670,2.073,0
1920,4,5.791,5.550,5.337,4.170,4.157,2.978,2.374,3.962,3.176,2.359,0.213,0.604,0.450,6.650,1.402,0
1920,5,5.974,5.660,5.349,4.173,4.167,2.984,2.237,3.949,3.423,2.365,0.311,0.747,0.490,6.660,1.250,0
1920,6,5.944,5.715,5.386,4.206,4.212,3.039,2.204,3.960,3.511,2.347,0.329,0.835,0.520,6.630,1.189,0
1920,7,5.974,5.694,5.410,4.228,4.234,3.057,2.179,3.936,3.515,2.353,0.283,0.878,0.500,6.590,1.463,0
1920,8,5.944,5.621,5.407,4.215,4.212,3.014,2.335,3.978,3.286,2.393,0.213,0.680,0.390,6.530,1.524,0
1920,9,6.126,5.593,5.447,4.279,4.267,3.085,2.545,4.069,3.048,2.362,0.146,0.539,0.320,6.540,2.012,0
1920,10,5.974,5.709,5.514,4.356,4.349,3.185,2.524,4.117,3.185,2.329,0.195,0.661,0.450,6.660,1.433,0
1920,11,6.340,5.767,5.483,4.295,4.292,3.100,2.280,4.024,3.487,2.384,0.283,0.820,0.460,6.620,1.250,0
1920,12,6.370,5.986,5.669,4.471,4.471,3.274,2.265,4.125,3.721,2.396,0.317,1.009,0.300,6.620,1.189,0
1921,1,6.340,5.880,5.621,4.417,4.426,3.231,2.256,4.068,3.624,2.390,0.259,0.975,0.330,6.820,1.463,0
1921,2,5.944,5.712,5.505,4.322,4.325,3.142,2.359,4.035,3.353,2.362,0.207,0.783,0.520,6.640,1.737,0
1921,3,6.096,5.639,5.480,4.313,4.307,3.130,2.542,4.091,3.097,2.350,0.158,0.588,0.350,6.700,2.134,0
1921,4,5.883,5.569,5.349,4.191,4.176,3.002,2.350,3.960,3.219,2.347,0.219,0.652,0.360,6.890,1.829,0
1921,5,5.883,5.660,5.380,4.212,4.203,3.027,2.207,3.933,3.453,2.353,0.280,0.820,0.340,6.690,1.524,0
1921,6,5.974,5.749,5.438,4.264,4.261,3.085,2.179,3.964,3.570,2.353,0.311,0.905,0.330,6.650,1.311,0
1921,7,5.944,5.675,5.401,4.203,4.203,3.008,2.161,3.918,3.514,2.393,0.274,0.847,0.320,6.570,1.219,0
1921,8,5.974,5.578,5.401,4.203,4.200,2.996,2.313,3.946,3.265,2.405,0.177,0.683,0.290,6.550,1.341,0
1921,9,5.913,5.508,5.404,4.218,4.206,3.008,2.472,3.990,3.036,2.396,0.104,0.536,0.270,6.580,2.225,0
1921,10,6.005,5.651,5.474,4.289,4.276,3.078,2.490,4.071,3.161,2.396,0.177,0.588,0.290,6.640,1.707,0
1921,11,6.309,5.770,5.489,4.316,4.316,3.142,2.350,4.060,3.420,2.347,0.280,0.792,0.320,6.630,1.554,0
1921,12,6.157,5.803,5.511,4.331,4.334,3.161,2.192,3.998,3.611,2.350,0.293,0.969,0.380,6.660,1.280,0
1922,1,6.157,5.672,5.407,4.225,4.225,3.039,2.124,3.898,3.548,2.368,0.265,0.914,0.470,6.680,1.280,0
1922,2,6.279,5.718,5.511,4.340,4.334,3.155,2.457,4.088,3.261,2.356,0.207,0.698,0.390,6.630,1.768,0
1922,3,6.096,5.563,5.416,4.261,4.249,3.078,2.533,4.048,3.030,2.338,0.146,0.546,0.440,6.630,2.073,0
1922,4,5.913,5.480,5.288,4.130,4.112,2.935,2.335,3.908,3.145,2.353,0.192,0.600,0.440,6.540,1.798,0
1922,5,5.913,5.633,5.355,4.182,4.176,2.993,2.274,3.954,3.359,2.362,0.277,0.719,0.500,6.650,1.494,0
1922,6,6.005,5.724,5.425,4.231,4.221,3.024,2.182,3.953,3.542,2.402,0.299,0.841,0.450,6.640,1.463,0
1922,7,5.913,5.700,5.432,4.225,4.225,3.014,2.176,3.938,3.524,2.417,0.268,0.838,0.410,6.490,1.494,0
1922,8,6.035,5.617,5.441,4.243,4.237,3.036,2.316,3.966,3.301,2.405,0.177,0.719,0.350,6.540,1.707,0
1922,9,5.974,5.538,5.419,4.237,4.225,3.027,2.429,3.984,3.109,2.393,0.119,0.597,0.370,6.590,2.134,0
1922,10,5.852,5.639,5.444,4.273,4.250,3.057,2.444,4.042,3.195,2.387,0.195,0.613,0.310,6.600,1.646,0
1922,11,6.248,5.730,5.422,4.243,4.231,3.039,2.231,3.981,3.499,2.384,0.308,0.808,0.420,6.640,1.402,0
1922,12,6.218,5.947,5.563,4.380,4.377,3.191,2.228,4.088,3.719,2.371,0.384,0.963,0.420,6.600,1.433,0
1923,1,6.462,5.941,5.642,4.465,4.465,3.292,2.390,4.165,3.551,2.350,0.299,0.902,0.420,6.600,1.798,0
1923,2,5.913,5.563,5.374,4.215,4.206,3.042,2.320,3.941,3.243,2.332,0.189,0.722,0.500,6.600,1.615,0
1923,3,6.066,5.392,5.267,4.103,4.090,2.914,2.359,3.876,3.033,2.353,0.125,0.555,0.400,6.650,1.829,0
1923,4,6.066,5.639,5.435,4.258,4.243,3.051,2.478,4.059,3.161,2.384,0.204,0.573,0.380,6.630,1.920,0
1923,5,6.066,5.657,5.395,4.209,4.197,2.999,2.304,3.981,3.353,2.396,0.262,0.695,0.400,6.650,1.341,0
1923,6,5.974,5.764,5.462,4.267,4.264,3.069,2.271,4.018,3.493,2.393,0.302,0.799,0.370,6.650,1.372,0
1923,7,5.913,5.688,5.419,4.231,4.234,3.048,2.243,3.966,3.445,2.371,0.268,0.805,0.420,6.600,1.524,0
1923,8,6.005,5.630,5.425,4.243,4.240,3.051,2.323,3.976,3.307,2.374,0.204,0.728,0.400,6.590,1.707,0
1923,9,5.944,5.550,5.432,4.252,4.243,3.054,2.448,3.999,3.102,2.377,0.119,0.607,0.390,6.610,2.073,0
1923,10,6.035,5.660,5.459,4.289,4.276,3.097,2.481,4.071,3.179,2.362,0.201,0.616,0.370,6.640,1.829,0
1923,11,6.035,5.785,5.492,4.310,4.301,3.106,2.326,4.056,3.459,2.387,0.293,0.780,0.380,6.670,1.463,0
1923,12,6.370,5.901,5.566,4.368,4.368,3.170,2.195,4.048,3.706,2.396,0.335,0.975,0.500,6.600,1.158,0
1924,1,6.187,5.773,5.499,4.295,4.295,3.091,2.109,3.941,3.664,2.408,0.274,0.981,0.450,6.650,1.311,0
1924,2,6.096,5.752,5.560,4.383,4.383,3.203,2.426,4.089,3.326,2.356,0.192,0.777,0.460,6.630,1.707,0
1924,3,5.822,5.468,5.343,4.179,4.170,2.996,2.368,3.918,3.100,2.347,0.125,0.628,0.370,6.660,1.981,0
1924,4,5.761,5.541,5.319,4.151,4.133,2.947,2.356,3.949,3.185,2.371,0.223,0.591,0.380,6.680,1.494,0
1924,5,5.913,5.672,5.349,4.173,4.161,2.972,2.216,3.944,3.456,2.377,0.323,0.756,0.400,6.700,1.189,0
1924,6,5.913,5.712,5.368,4.188,4.188,3.008,2.158,3.935,3.554,2.359,0.344,0.850,0.390,6.680,1.158,0
1924,7,5.883,5.669,5.361,4.176,4.179,2.996,2.140,3.905,3.529,2.365,0.308,0.856,0.410,6.620,1.189,0
1924,8,6.005,5.486,5.267,4.093,4.090,2.911,2.201,3.843,3.285,2.356,0.219,0.710,0.410,6.650,1.341,0
1924,9,5.822,5.520,5.389,4.212,4.203,3.018,2.451,3.986,3.069,2.371,0.131,0.567,0.320,6.590,1.829,0
1924,10,6.370,5.703,5.517,4.349,4.334,3.149,2.563,4.133,3.140,2.368,0.186,0.585,0.360,6.630,1.798,0
1924,11,6.126,5.797,5.511,4.337,4.334,3.155,2.387,4.092,3.410,2.356,0.287,0.768,0.390,6.620,1.250,0
1924,12,6.279,5.816,5.486,4.289,4.292,3.100,2.146,3.981,3.670,2.387,0.329,0.954,0.410,6.610,1.006,0
1925,1,6.187,5.855,5.535,4.356,4.359,3.182,2.274,4.065,3.581,2.353,0.320,0.908,0.460,6.590,1.341,0
1925,2,6.218,5.855,5.660,4.490,4.496,3.331,2.542,4.199,3.313,2.329,0.195,0.789,0.480,6.650,1.859,0
1925,3,5.852,5.560,5.407,4.273,4.264,3.124,2.484,4.022,3.076,2.283,0.152,0.640,0.460,6.650,1.951,0
1925,4,5.944,5.621,5.389,4.243,4.240,3.091,2.429,4.025,3.192,2.298,0.232,0.661,0.440,6.690,1.798,0
1925,5,5.974,5.727,5.392,4.258,4.252,3.109,2.377,4.052,3.350,2.283,0.335,0.732,0.410,6.700,1.463,0
1925,6,6.035,5.770,5.438,4.264,4.264,3.094,2.249,4.010,3.521,2.344,0.332,0.844,0.350,6.630,1.311,0
1925,7,6.187,5.806,5.474,4.261,4.282,3.091,2.210,4.008,3.596,2.384,0.332,0.881,0.450,6.570,1.311,0
1925,8,,5.642,5.438,4.252,4.252,3.066,2.338,3.990,3.304,2.371,0.204,0.728,0.420,6.700,,0
1925,9,,5.544,5.422,4.237,4.237,3.051,2.466,4.005,3.078,2.371,0.122,0.585,0.410,6.710,,0
1925,10,5.883,5.627,5.422,4.228,4.209,2.993,2.390,4.008,3.237,2.429,0.204,0.604,0.360,6.450,1.829,0
1925,11,6.096,5.776,5.480,4.316,4.304,3.127,2.265,4.021,3.511,2.353,0.296,0.863,0.440,6.640,1.554,0
1925,12,6.309,5.904,5.560,4.386,4.392,3.222,2.179,4.042,3.725,2.338,0.344,1.042,0.530,6.680,1.402,0
1926,1,6.370,5.877,5.578,4.404,4.429,3.280,2.249,4.063,3.628,2.298,0.299,1.030,0.490,6.660,1.372,0
1926,2,6.218,5.892,5.651,4.487,4.499,3.350,2.521,4.207,3.371,2.301,0.241,0.829,0.460,6.660,1.554,0
1926,3,6.005,5.590,5.401,4.264,4.252,3.103,2.502,4.046,3.088,2.298,0.189,0.600,0.460,6.730,1.768,0
1926,4,5.944,5.672,5.444,4.285,4.276,3.109,2.454,4.063,3.218,2.335,0.229,0.655,0.410,6.670,1.798,0
1926,5,5.974,5.745,5.441,4.267,4.267,3.097,2.237,3.991,3.508,2.344,0.305,0.860,0.420,6.640,1.341,0
1926,6,5.944,5.709,5.377,4.182,4.188,2.996,2.060,3.885,3.649,2.380,0.332,0.936,0.350,6.570,1.189,0
1926,7,5.974,5.694,5.389,4.200,4.203,3.014,2.131,3.913,3.563,2.374,0.305,0.884,0.360,6.520,1.250,0
1926,8,5.974,5.602,5.410,4.237,4.243,3.072,2.234,3.918,3.368,2.338,0.192,0.838,0.390,6.570,1.372,0
1926,9,5.913,5.560,5.413,4.237,4.237,3.060,2.344,3.952,3.216,2.353,0.146,0.716,0.340,6.620,1.829,0
1926,10,6.005,5.712,5.456,4.313,4.307,3.158,2.487,4.099,3.225,2.298,0.256,0.671,0.410,6.720,1.798,0
1926,11,6.309,5.919,5.563,4.417,4.401,3.240,2.347,4.133,3.572,2.323,0.357,0.893,0.370,6.630,1.554,0
1926,12,6.126,5.831,5.492,4.334,4.346,3.197,2.182,4.006,3.649,2.295,0.338,1.015,0.490,6.750,1.372,0
1927,1,6.218,5.913,5.627,4.444,4.465,3.301,2.192,4.053,3.721,2.326,0.287,1.109,0.510,6.630,1.402,0
1927,2,6.401,5.883,5.648,4.471,4.490,3.331,2.417,4.150,3.466,2.316,0.235,0.914,0.410,6.610,1.707,0
1927,3,6.066,5.621,5.416,4.255,4.252,3.091,2.326,3.974,3.295,2.326,0.204,0.765,0.350,6.660,1.676,0
1927,4,6.096,5.666,5.410,4.246,4.234,3.054,2.417,4.042,3.249,2.356,0.256,0.637,0.330,6.640,1.890,0
1927,5,6.005,5.727,5.416,4.218,4.215,3.018,2.155,3.941,3.572,2.399,0.311,0.863,0.400,6.670,1.158,0
1927,6,6.005,5.773,5.444,4.267,4.264,3.088,2.115,3.944,3.658,2.356,0.329,0.972,0.460,6.670,1.189,0
1927,7,5.944,5.697,5.407,4.225,4.240,3.075,2.048,3.873,3.649,2.332,0.290,1.027,0.380,6.560,1.433,0
1927,8,6.005,5.660,5.428,4.258,4.264,3.103,2.295,3.978,3.365,2.326,0.232,0.808,0.420,6.560,1.463,0
1927,9,5.974,5.581,5.435,4.276,4.279,3.124,2.457,4.019,3.124,2.310,0.146,0.668,0.360,6.570,1.798,0
1927,10,6.035,5.691,5.471,4.328,4.328,3.185,2.408,4.050,3.283,2.286,0.219,0.777,0.280,6.620,1.707,0
1927,11,6.187,5.919,5.569,4.407,4.410,3.252,2.320,4.120,3.599,2.316,0.351,0.933,0.370,6.690,1.219,0
1927,12,6.279,5.886,5.492,4.310,4.325,3.161,2.143,4.014,3.743,2.332,0.393,1.018,0.460,6.660,1.311,0
1928,1,6.157,5.898,5.578,4.374,4.401,3.222,2.152,4.025,3.746,2.356,0.320,1.070,0.590,6.700,1.250,0
1928,2,6.066,5.675,5.468,4.295,4.310,3.152,2.179,3.927,3.496,2.316,0.207,0.972,0.520,6.710,1.676,0
1928,3,6.248,5.724,5.505,4.359,4.365,3.225,2.402,4.063,3.322,2.280,0.219,0.823,0.540,6.800,1.920,0
1928,4,6.066,5.767,5.486,4.337,4.334,3.185,2.463,4.115,3.304,2.301,0.280,0.722,0.430,6.750,1.554,0
1928,5,5.974,5.688,5.380,4.237,4.237,3.097,2.246,3.967,3.442,2.283,0.308,0.850,0.540,6.820,1.158,0
1928,6,6.005,5.736,5.395,4.249,4.258,3.121,2.094,3.915,3.642,2.280,0.341,1.027,0.480,6.700,1.006,0
1928,7,5.852,5.718,5.425,4.246,4.267,3.112,2.070,3.894,3.648,2.313,0.293,1.042,0.460,6.720,1.128,0
1928,8,5.913,5.651,5.444,4.264,4.273,3.103,2.131,3.891,3.520,2.341,0.207,0.972,0.380,6.620,1.433,0
1928,9,5.883,5.569,5.413,4.225,4.221,3.030,2.347,3.958,3.222,2.384,0.155,0.683,0.290,6.630,1.859,0
1928,10,6.066,5.651,5.407,4.240,4.240,3.072,2.283,3.967,3.368,2.335,0.244,0.789,0.300,6.480,1.707,0
1928,11,6.218,5.834,5.517,4.316,4.337,3.161,2.182,4.008,3.652,2.356,0.317,0.978,0.270,6.650,1.158,0
1928,12,6.462,5.922,5.538,4.343,4.377,3.216,2.027,3.974,3.895,2.323,0.384,1.189,0.320,6.790,1.067,0
1929,1,6.248,5.755,5.425,4.240,4.258,3.088,2.024,3.889,3.731,2.338,0.329,1.064,0.430,6.600,1.158,0
1929,2,5.852,5.575,5.346,4.167,4.182,3.018,2.060,3.817,3.515,2.329,0.229,0.957,0.490,6.700,1.402,0
1929,3,5.913,5.529,5.343,4.203,4.209,3.075,2.289,3.909,3.240,2.268,0.186,0.786,0.350,6.670,1.890,0
1929,4,5.974,5.663,5.389,4.258,4.267,3.142,2.344,4.003,3.319,2.246,0.274,0.799,0.360,6.760,1.768,0
1929,5,5.913,5.688,5.319,4.188,4.191,3.066,2.161,3.925,3.527,2.252,0.369,0.905,0.360,6.770,1.128,0
1929,6,6.096,5.846,5.474,4.319,4.331,3.191,2.207,4.027,3.639,2.283,0.372,0.985,0.400,6.690,1.036,0
1929,7,6.005,5.749,5.428,4.261,4.279,3.133,2.106,3.927,3.643,2.295,0.320,1.027,0.420,6.640,0.914,0
1929,8,5.913,5.648,5.428,4.264,4.279,3.133,2.149,3.898,3.499,2.295,0.219,0.985,0.400,6.600,1.219,0
1929,9,5.883,5.596,5.419,4.231,4.237,3.057,2.262,3.929,3.334,2.362,0.177,0.796,0.300,6.650,1.615,0
1929,10,5.883,5.749,5.432,4.255,4.246,3.060,2.323,4.036,3.426,2.371,0.317,0.738,0.300,6.390,1.646,0
1929,11,5.791,5.602,5.300,4.118,4.130,2.960,1.981,3.792,3.621,2.341,0.302,0.978,0.290,6.520,0.975,0
1929,12,6.066,5.840,5.486,4.301,4.325,3.164,2.012,3.926,3.828,2.323,0.354,1.152,0.420,6.560,0.914,0
1930,1,6.096,5.764,5.441,4.261,4.289,3.136,1.954,3.859,3.810,2.304,0.323,1.183,0.470,6.600,0.945,0
1930,2,6.218,5.840,5.563,4.395,4.407,3.249,2.292,4.066,3.548,2.313,0.277,0.957,0.390,6.650,1.219,0
1930,3,5.913,5.627,5.413,4.273,4.273,3.133,2.396,4.011,3.231,2.280,0.213,0.738,0.350,6.670,1.646,0
1930,4,6.005,5.721,5.459,4.325,4.316,3.170,2.380,4.050,3.341,2.289,0.262,0.789,0.340,6.710,1.707,0
1930,5,6.066,5.745,5.374,4.243,4.237,3.097,2.085,3.915,3.660,2.277,0.372,1.012,0.340,6.660,1.311,0
1930,6,5.974,5.794,5.438,4.246,4.273,3.112,2.027,3.911,3.767,2.326,0.357,1.085,0.330,6.560,1.036,0
1930,7,6.035,5.782,5.444,4.237,4.267,3.094,2.091,3.937,3.691,2.350,0.338,1.003,0.340,6.540,1.067,0
1930,8,6.066,5.709,5.465,4.298,4.322,3.179,2.240,3.974,3.469,2.286,0.244,0.939,0.400,6.590,1.463,0
1930,9,6.096,5.648,5.459,4.304,4.316,3.170,2.329,3.989,3.319,2.289,0.189,0.841,0.370,6.730,1.829,0
1930,10,5.974,5.688,5.441,4.295,4.301,3.158,2.335,4.011,3.353,2.283,0.247,0.823,0.360,6.860,1.768,0
1930,11,6.340,5.800,5.453,4.310,4.310,3.164,2.207,4.003,3.593,2.289,0.347,0.957,0.320,6.790,1.189,0
1930,12,6.248,5.852,5.477,4.325,4.328,3.182,2.036,3.944,3.816,2.295,0.375,1.146,0.380,6.790,1.250,0
1931,1,6.248,5.925,5.630,4.420,4.465,3.301,2.079,4.002,3.846,2.329,0.296,1.222,0.590,6.710,1.433,0
1931,2,6.218,5.752,5.544,4.371,4.398,3.252,2.268,4.010,3.484,2.292,0.207,0.985,0.380,6.620,1.189,0
1931,3,5.913,5.642,5.419,4.258,4.279,3.139,2.283,3.963,3.359,2.280,0.223,0.856,0.500,6.740,1.463,0
1931,4,6.035,5.681,5.404,4.255,4.273,3.142,2.399,4.040,3.282,2.262,0.277,0.744,0.330,6.960,1.737,0
1931,5,5.944,5.742,5.425,4.252,4.264,3.103,2.118,3.930,3.624,2.323,0.317,0.985,0.390,6.800,1.341,0
1931,6,5.974,5.797,5.453,4.289,4.316,3.182,2.076,3.936,3.721,2.271,0.344,1.106,0.410,6.770,1.280,0
1931,7,6.035,5.712,5.410,4.234,4.255,3.100,2.036,3.874,3.676,2.310,0.302,1.064,0.290,6.650,1.280,0
1931,8,6.005,5.651,5.401,4.231,4.258,3.115,2.234,3.942,3.417,2.286,0.250,0.881,0.320,6.680,1.433,0
1931,9,6.005,5.590,5.407,4.258,4.273,3.136,2.347,3.968,3.243,2.271,0.183,0.789,0.290,6.740,1.798,0
1931,10,6.005,5.639,5.413,4.270,4.282,3.152,2.259,3.949,3.380,2.262,0.226,0.893,0.250,6.780,1.524,0
1931,11,6.126,5.767,5.438,4.276,4.295,3.152,2.085,3.926,3.682,2.286,0.329,1.067,0.330,6.730,1.189,0
1931,12,6.370,6.008,5.636,4.462,4.487,3.335,2.192,4.100,3.816,2.301,0.372,1.143,0.380,6.700,1.280,0
1932,1,6.309,5.858,5.538,4.334,4.374,3.210,2.079,3.968,3.779,2.329,0.320,1.131,0.420,6.660,1.128,0
1932,2,6.248,5.749,5.520,4.340,4.371,3.222,2.210,3.979,3.539,2.298,0.229,1.012,0.300,6.800,1.646,0
1932,3,6.187,5.706,5.465,4.313,4.343,3.219,2.350,4.028,3.356,2.246,0.241,0.869,0.370,6.810,1.676,0
1932,4,6.218,5.806,5.523,4.395,4.398,3.274,2.493,4.149,3.313,2.249,0.283,0.780,0.390,6.800,1.463,0
1932,5,6.096,5.764,5.435,4.298,4.307,3.182,2.262,4.013,3.502,2.252,0.329,0.920,0.360,6.790,1.219,0
1932,6,5.944,5.724,5.380,4.231,4.252,3.127,2.048,3.886,3.676,2.252,0.344,1.079,0.370,6.760,1.036,0
1932,7,6.035,5.712,5.422,4.261,4.298,3.173,2.088,3.900,3.624,2.249,0.290,1.085,0.420,6.720,1.280,0
1932,8,6.066,5.639,5.438,4.267,4.289,3.139,2.213,3.926,3.426,2.298,0.201,0.927,0.270,6.700,1.554,0
1932,9,5.913,5.550,5.383,4.212,4.221,3.057,2.332,3.941,3.218,2.326,0.168,0.725,0.220,6.670,1.951,0
1932,10,5.944,5.678,5.441,4.264,4.279,3.118,2.240,3.959,3.438,2.323,0.238,0.878,0.240,6.710,1.250,0
1932,11,6.340,5.870,5.550,4.371,4.398,3.243,2.137,4.003,3.733,2.307,0.320,1.106,0.300,6.720,1.250,0
1932,12,6.553,5.941,5.560,4.368,4.398,3.237,2.018,3.979,3.923,2.323,0.381,1.219,0.330,6.710,0.975,0
1933,1,6.309,5.941,5.596,4.432,4.453,3.313,2.228,4.084,3.713,2.283,0.344,1.085,0.370,6.740,1.463,0
1933,2,6.066,5.681,5.453,4.282,4.313,3.173,2.213,3.947,3.468,2.280,0.229,0.960,0.380,6.760,1.646,0
1933,3,6.157,5.685,5.511,4.377,4.398,3.283,2.472,4.079,3.213,2.228,0.174,0.811,0.350,6.760,2.042,0
1933,4,5.852,5.599,5.340,4.203,4.221,3.100,2.234,3.917,3.365,2.240,0.259,0.866,0.340,6.740,1.311,0
1933,5,6.005,5.752,5.419,4.301,4.319,3.216,2.249,4.000,3.503,2.204,0.332,0.966,0.450,6.760,1.067,0
1933,6,6.066,5.797,5.441,4.279,4.301,3.164,2.167,3.982,3.630,2.277,0.357,0.997,0.410,6.700,1.097,0
1933,7,5.974,5.715,5.416,4.243,4.270,3.124,2.103,3.909,3.612,2.292,0.299,1.021,0.340,6.620,1.036,0
1933,8,5.913,5.602,5.425,4.243,4.273,3.121,2.164,3.883,3.438,2.304,0.177,0.957,0.390,6.600,1.341,0
1933,9,6.218,5.660,5.474,4.310,4.322,3.170,2.365,4.013,3.295,2.304,0.186,0.805,0.260,6.690,1.646,0
1933,10,6.157,5.624,5.386,4.218,4.221,3.057,2.283,3.954,3.341,2.329,0.238,0.774,0.280,6.640,1.372,0
1933,11,6.035,5.697,5.386,4.225,4.240,3.094,2.030,3.864,3.667,2.292,0.311,1.064,0.320,6.660,1.036,0
1933,12,6.675,6.093,5.745,4.569,4.612,3.478,2.249,4.171,3.844,2.268,0.347,1.228,0.440,6.680,1.189,0
1934,1,6.340,5.916,5.599,4.438,4.471,3.344,2.198,4.057,3.718,2.256,0.317,1.146,0.440,6.690,1.219,0
1934,2,6.066,5.779,5.529,4.389,4.410,3.295,2.362,4.071,3.417,2.234,0.250,0.933,0.410,6.730,1.433,0
1934,3,5.944,5.675,5.471,4.340,4.349,3.231,2.502,4.088,3.173,2.240,0.204,0.728,0.460,6.760,2.042,0
1934,4,5.913,5.642,5.401,4.267,4.276,3.152,2.329,3.986,3.313,2.249,0.241,0.823,0.390,6.730,1.707,0
1934,5,6.035,5.779,5.483,4.316,4.325,3.164,2.164,3.971,3.615,2.320,0.296,1.000,0.420,6.690,1.219,0
1934,6,6.035,5.730,5.419,4.237,4.258,3.100,2.027,3.879,3.703,2.320,0.311,1.073,0.280,6.570,1.067,0
1934,7,6.005,5.739,5.432,4.240,4.258,3.088,2.128,3.933,3.611,2.344,0.308,0.960,0.260,6.600,1.158,0
1934,8,6.035,5.605,5.401,4.228,4.252,3.103,2.225,3.915,3.380,2.298,0.204,0.878,0.270,6.580,1.524,0
1934,9,6.035,5.544,5.389,4.234,4.246,3.106,2.271,3.908,3.273,2.283,0.155,0.835,0.320,6.640,1.951,0
1934,10,6.066,5.657,5.428,4.295,4.298,3.167,2.338,3.998,3.319,2.262,0.229,0.829,0.280,6.740,1.707,0
1934,11,6.218,5.944,5.611,4.471,4.481,3.350,2.393,4.168,3.551,2.262,0.332,0.957,0.330,6.730,1.524,0
1934,12,6.309,5.877,5.529,4.371,4.395,3.261,2.149,4.013,3.728,2.268,0.347,1.113,0.350,6.640,1.158,0
1935,1,6.309,5.953,5.675,4.499,4.532,3.392,2.271,4.112,3.682,2.283,0.277,1.122,0.330,6.620,1.463,0
1935,2,6.248,5.791,5.575,4.395,4.423,3.271,2.356,4.074,3.435,2.304,0.216,0.914,0.320,6.590,1.402,0
1935,3,6.340,5.794,5.563,4.407,4.420,3.277,2.512,4.153,3.282,2.286,0.232,0.765,0.430,6.720,1.951,0
