Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values,snotel_station_id
1981-03-30,31.5,E,,,,,679
1981-03-31,32.8,E,,,,,679
1981-04-01,33.3,E,,,,,679
1981-04-02,33.4,E,,,,,679
1981-04-03,34.5,E,,,,,679
1981-04-04,34.7,E,,,,,679
1981-04-05,35.2,E,,,,,679
1981-04-06,35.8,E,,,,,679
1981-04-07,36.2,E,,,,,679
1981-04-08,37.4,E,,,,,679
1981-04-09,38.7,E,,,,,679
1981-04-10,39.4,E,,,,,679
1981-04-11,40.4,E,,,,,679
1981-04-12,41.4,E,,,,,679
1981-04-13,41.8,E,,,,,679
1981-04-14,41.8,E,,,,,679
1981-04-15,41.8,E,,,,,679
1981-04-16,41.9,E,,,,,679
1981-04-17,42.0,E,,,,,679
1981-04-18,42.0,E,,,,,679
1981-04-19,42.0,E,,,,,679
1981-04-20,42.0,E,,,,,679
1981-04-21,42.5,E,,,,,679
1981-04-22,43.0,E,,,,,679
1981-04-23,41.7,E,,,,,679
1981-04-24,41.0,E,,,,,679
1981-04-25,41.0,E,,,,,679
1981-04-26,40.7,E,,,,,679
1981-04-27,40.6,E,,,,,679
1981-04-28,40.0,E,,,,,679
1981-04-29,38.9,E,,,,,679
1981-04-30,38.9,E,,,,,679
1981-05-01,38.9,E,,,,,679
1981-05-02,38.9,E,,,,,679
1981-05-03,38.9,E,,,,,679
1981-05-04,38.9,E,,,,,679
1981-05-05,38.9,E,,,,,679
1981-05-06,38.9,E,,,,,679
1981-05-07,38.9,E,,,,,679
1981-05-08,39.6,E,,,,,679
1981-05-09,39.2,E,,,,,679
1981-05-10,39.0,E,,,,,679
1981-05-11,38.5,E,,,,,679
1981-05-12,37.5,E,,,,,679
1981-05-13,37.6,E,,,,,679
1981-05-14,37.5,E,,,,,679
1981-05-15,37.3,E,,,,,679
1981-05-16,37.6,E,,,,,679
1981-05-17,37.3,E,,,,,679
1981-05-18,36.9,E,,,,,679
1981-05-19,36.5,E,,,,,679
1981-05-20,36.3,E,,,,,679
1981-05-21,36.2,E,,,,,679
1981-05-22,35.5,E,,,,,679
1981-05-23,35.0,E,,,,,679
1981-05-24,34.4,E,,,,,679
1981-05-25,34.0,E,,,,,679
1981-05-26,32.6,E,,,,,679
1981-05-27,31.9,E,,,,,679
1981-05-28,30.8,E,,,,,679
1981-05-29,29.8,E,,,,,679
1981-05-30,28.2,E,,,,,679
1981-05-31,26.8,E,,,,,679
1981-06-01,25.5,E,,,,,679
1981-06-02,25.3,E,,,,,679
1981-06-03,24.7,E,,,,,679
1981-06-04,23.8,E,,,,,679
1981-06-05,22.5,E,,,,,679
1981-06-06,21.3,E,,,,,679
1981-06-07,21.3,E,,,,,679
1981-06-08,21.3,E,,,,,679
1981-06-09,21.3,E,,,,,679
1981-06-10,20.9,E,,,,,679
1981-06-11,20.6,E,,,,,679
1981-06-12,20.1,E,,,,,679
1981-06-13,19.5,E,,,,,679
1981-06-14,19.1,E,,,,,679
1981-06-15,18.3,E,,,,,679
1981-06-16,17.8,E,,,,,679
1981-06-17,17.7,E,,,,,679
1981-06-18,17.3,E,,,,,679
1981-06-19,16.1,E,,,,,679
1981-06-20,14.8,E,,,,,679
1981-06-21,14.3,E,,,,,679
1981-06-22,13.0,E,,,,,679
1981-06-23,12.5,E,,,,,679
1981-06-24,11.9,E,,,,,679
1981-06-25,10.5,E,,,,,679
1981-06-26,8.7,E,,,,,679
1981-06-27,7.6,E,,,,,679
1981-06-28,5.6,E,,,,,679
1981-06-29,3.6,E,,,,,679
1981-06-30,0.6,E,,,,,679
1981-07-01,0.0,E,,,,,679
1981-07-02,0.0,E,,,,,679
1981-07-03,0.0,E,,,,,679
1981-07-04,0.0,E,,,,,679
1981-07-05,0.0,E,,,,,679
1981-07-06,0.0,E,,,,,679
1981-07-07,0.0,E,,,,,679
1981-07-08,0.0,E,,,,,679
1981-07-09,0.0,E,,,,,679
1981-07-10,0.0,E,,,,,679
1981-07-11,0.0,E,,,,,679
1981-07-12,0.0,E,,,,,679
1981-07-13,0.0,E,,,,,679
1981-07-14,0.0,E,,,,,679
1981-07-15,0.0,E,,,,,679
1981-07-16,0.0,E,,,,,679
1981-07-17,0.0,E,,,,,679
1981-07-18,0.0,E,,,,,679
1981-07-19,0.0,E,,,,,679
1981-07-20,0.0,E,,,,,679
1981-07-21,0.0,E,,,,,679
1981-07-22,0.0,E,,,,,679
1981-07-23,0.0,E,,,,,679
1981-07-24,0.0,E,,,,,679
1981-07-25,0.0,E,,,,,679
1981-07-26,0.0,E,,,,,679
1981-07-27,0.0,E,,,,,679
1981-07-28,0.0,E,,,,,679
1981-07-29,0.0,E,,,,,679
1981-07-30,0.0,E,,,,,679
1981-07-31,0.0,E,,,,,679
1981-08-01,0.0,E,,,,,679
1981-08-02,0.0,E,,,,,679
1981-08-03,0.0,E,,,,,679
1981-08-04,0.0,E,,,,,679
1981-08-05,0.0,E,,,,,679
1981-08-06,0.0,E,,,,,679
1981-08-07,0.0,E,,,,,679
1981-08-08,0.0,E,,,,,679
1981-08-09,0.0,E,,,,,679
1981-08-10,0.0,E,,,,,679
1981-08-11,0.0,E,,,,,679
1981-08-12,0.0,E,,,,,679
1981-08-13,0.0,E,,,,,679
1981-08-14,0.0,E,,,,,679
1981-08-15,0.0,E,,,,,679
1981-08-16,0.0,E,,,,,679
1981-08-17,0.0,E,,,,,679
1981-08-18,0.0,E,,,,,679
1981-08-19,0.0,E,,,,,679
1981-08-20,0.0,E,,,,,679
1981-08-21,0.0,E,,,,,679
1981-08-22,0.0,E,,,,,679
1981-08-23,0.0,E,,,,,679
1981-08-24,0.0,E,,,,,679
1981-08-25,0.0,E,,,,,679
1981-08-26,0.0,E,,,,,679
1981-08-27,0.0,E,,,,,679
1981-08-28,0.0,E,,,,,679
1981-08-29,0.0,E,,,,,679
1981-08-30,0.0,E,,,,,679
1981-08-31,0.0,E,,,,,679
1981-09-01,0.0,E,,,,,679
1981-09-02,0.0,E,,,,,679
1981-09-03,0.0,E,,,,,679
1981-09-04,0.0,E,,,,,679
1981-09-05,0.0,E,,,,,679
1981-09-06,0.0,E,,,,,679
1981-09-07,0.0,E,,,,,679
1981-09-08,0.0,E,,,,,679
1981-09-09,0.0,E,,,,,679
1981-09-10,0.0,E,,,,,679
1981-09-11,0.0,E,,,,,679
1981-09-12,0.0,E,,,,,679
1981-09-13,0.0,E,,,,,679
1981-09-14,0.0,E,,,,,679
1981-09-15,0.0,E,,,,,679
1981-09-16,0.0,E,,,,,679
1981-09-17,0.0,E,,,,,679
1981-09-18,0.0,E,,,,,679
1981-09-19,0.0,E,,,,,679
1981-09-20,0.0,E,,,,,679
1981-09-21,0.0,E,,,,,679
1981-09-22,0.0,E,,,,,679
1981-09-23,0.0,E,,,,,679
1981-09-24,0.0,E,,,,,679
1981-09-25,0.0,E,,,,,679
1981-09-26,0.0,E,,,,,679
1981-09-27,0.0,E,,,,,679
1981-09-28,0.0,E,,,,,679
1981-09-29,0.0,E,,,,,679
1981-09-30,0.0,E,,,,,679
1981-10-01,,,,,,,679
1981-10-02,,,,,,,679
1981-10-03,,,,,,,679
1981-10-04,,,,,,,679
1981-10-05,,,,,,,679
1981-10-06,,,,,,,679
1981-10-07,,,,,,,679
1981-10-08,,,,,,,679
1981-10-09,,,,,,,679
1981-10-10,,,,,,,679
1981-10-11,,,,,,,679
1981-10-12,,,,,,,679
1981-10-13,,,,,,,679
1981-10-14,,,,,,,679
1981-10-15,,,,,,,679
1981-10-16,,,,,,,679
1981-10-17,,,,,,,679
1981-10-18,,,,,,,679
1981-10-19,,,,,,,679
1981-10-20,,,,,,,679
1981-10-21,,,,,,,679
1981-10-22,,,,,,,679
1981-10-23,,,,,,,679
1981-10-24,,,,,,,679
1981-10-25,,,,,,,679
1981-10-26,,,,,,,679
1981-10-27,,,,,,,679
1981-10-28,,,,,,,679
1981-10-29,,,,,,,679
1981-10-30,,,,,,,679
1981-10-31,,,,,,,679
1981-11-01,,,,,,,679
1981-11-02,,,,,,,679
1981-11-03,,,,,,,679
1981-11-04,,,,,,,679
1981-11-05,,,,,,,679
1981-11-06,,,,,,,679
1981-11-07,,,,,,,679
1981-11-08,,,,,,,679
1981-11-09,,,,,,,679
1981-11-10,,,,,,,679
1981-11-11,,,,,,,679
1981-11-12,,,,,,,679
1981-11-13,,,,,,,679
1981-11-14,,,,,,,679
1981-11-15,,,,,,,679
1981-11-16,,,,,,,679
1981-11-17,,,,,,,679
1981-11-18,,,,,,,679
1981-11-19,,,,,,,679
1981-11-20,,,,,,,679
1981-11-21,,,,,,,679
1981-11-22,,,,,,,679
1981-11-23,,,,,,,679
1981-11-24,,,,,,,679
1981-11-25,,,,,,,679
1981-11-26,,,,,,,679
1981-11-27,,,,,,,679
1981-11-28,,,,,,,679
1981-11-29,,,,,,,679
1981-11-30,,,,,,,679
1981-12-01,,,,,,,679
1981-12-02,,,,,,,679
1981-12-03,,,,,,,679
1981-12-04,,,,,,,679
1981-12-05,,,,,,,679
1981-12-06,,,,,,,679
1981-12-07,,,,,,,679
1981-12-08,,,,,,,679
1981-12-09,,,,,,,679
1981-12-10,,,,,,,679
1981-12-11,,,,,,,679
1981-12-12,,,,,,,679
1981-12-13,,,,,,,679
1981-12-14,,,,,,,679
1981-12-15,,,,,,,679
1981-12-16,,,,,,,679
1981-12-17,,,,,,,679
1981-12-18,,,,,,,679
1981-12-19,,,,,,,679
1981-12-20,,,,,,,679
1981-12-21,,,,,,,679
1981-12-22,,,,,,,679
1981-12-23,,,,,,,679
1981-12-24,,,,,,,679
1981-12-25,,,,,,,679
1981-12-26,,,,,,,679
1981-12-27,,,,,,,679
1981-12-28,,,,,,,679
1981-12-29,,,,,,,679
1981-12-30,,,,,,,679
1981-12-31,,,,,,,679
1982-01-01,,,,,,,679
1982-01-02,,,,,,,679
1982-01-03,,,,,,,679
1982-01-04,,,,,,,679
1982-01-05,,,,,,,679
1982-01-06,,,,,,,679
1982-01-07,,,,,,,679
1982-01-08,,,,,,,679
1982-01-09,,,,,,,679
1982-01-10,,,,,,,679
1982-01-11,,,,,,,679
1982-01-12,,,,,,,679
1982-01-13,,,,,,,679
1982-01-14,,,,,,,679
1982-01-15,,,,,,,679
1982-01-16,,,,,,,679
1982-01-17,,,,,,,679
1982-01-18,,,,,,,679
1982-01-19,,,,,,,679
1982-01-20,,,,,,,679
1982-01-21,,,,,,,679
1982-01-22,,,,,,,679
1982-01-23,,,,,,,679
1982-01-24,,,,,,,679
1982-01-25,,,,,,,679
1982-01-26,,,,,,,679
1982-01-27,,,,,,,679
1982-01-28,,,,,,,679
1982-01-29,,,,,,,679
1982-01-30,,,,,,,679
1982-01-31,,,,,,,679
1982-02-01,,,,,,,679
1982-02-02,,,,,,,679
1982-02-03,,,,,,,679
1982-02-04,,,,,,,679
1982-02-05,,,,,,,679
1982-02-06,,,,,,,679
1982-02-07,,,,,,,679
1982-02-08,,,,,,,679
1982-02-09,,,,,,,679
1982-02-10,,,,,,,679
1982-02-11,,,,,,,679
1982-02-12,,,,,,,679
1982-02-13,,,,,,,679
1982-02-14,,,,,,,679
1982-02-15,,,,,,,679
1982-02-16,,,,,,,679
1982-02-17,,,,,,,679
1982-02-18,,,,,,,679
1982-02-19,,,,,,,679
1982-02-20,,,,,,,679
1982-02-21,,,,,,,679
1982-02-22,,,,,,,679
1982-02-23,,,,,,,679
1982-02-24,,,,,,,679
1982-02-25,,,,,,,679
1982-02-26,,,,,,,679
1982-02-27,,,,,,,679
1982-02-28,,,,,,,679
1982-03-01,,,,,,,679
1982-03-02,,,,,,,679
1982-03-03,,,,,,,679
1982-03-04,,,,,,,679
1982-03-05,,,,,,,679
1982-03-06,,,,,,,679
1982-03-07,,,,,,,679
1982-03-08,,,,,,,679
1982-03-09,,,,,,,679
1982-03-10,,,,,,,679
1982-03-11,,,,,,,679
1982-03-12,,,,,,,679
1982-03-13,,,,,,,679
1982-03-14,,,,,,,679
1982-03-15,,,,,,,679
1982-03-16,,,,,,,679
1982-03-17,,,,,,,679
1982-03-18,,,,,,,679
1982-03-19,,,,,,,679
1982-03-20,,,,,,,679
1982-03-21,,,,,,,679
1982-03-22,,,,,,,679
1982-03-23,,,,,,,679
1982-03-24,,,,,,,679
1982-03-25,,,,,,,679
1982-03-26,,,,,,,679
1982-03-27,,,,,,,679
1982-03-28,,,,,,,679
1982-03-29,,,,,,,679
1982-03-30,,,,,,,679
1982-03-31,,,,,,,679
1982-04-01,,,,,,,679
1982-04-02,,,,,,,679
1982-04-03,,,,,,,679
1982-04-04,,,,,,,679
1982-04-05,,,,,,,679
1982-04-06,,,,,,,679
1982-04-07,,,,,,,679
1982-04-08,,,,,,,679
1982-04-09,,,,,,,679
1982-04-10,,,,,,,679
1982-04-11,,,,,,,679
1982-04-12,,,,,,,679
1982-04-13,,,,,,,679
1982-04-14,,,,,,,679
1982-04-15,,,,,,,679
1982-04-16,,,,,,,679
1982-04-17,,,,,,,679
1982-04-18,,,,,,,679
1982-04-19,,,,,,,679
1982-04-20,,,,,,,679
1982-04-21,,,,,,,679
1982-04-22,,,,,,,679
1982-04-23,,,,,,,679
1982-04-24,,,,,,,679
1982-04-25,,,,,,,679
1982-04-26,,,,,,,679
1982-04-27,,,,,,,679
1982-04-28,,,,,,,679
1982-04-29,,,,,,,679
1982-04-30,,,,,,,679
1982-05-01,,,,,,,679
1982-05-02,,,,,,,679
1982-05-03,,,,,,,679
1982-05-04,,,,,,,679
1982-05-05,,,,,,,679
1982-05-06,,,,,,,679
1982-05-07,,,,,,,679
1982-05-08,,,,,,,679
1982-05-09,,,,,,,679
1982-05-10,,,,,,,679
1982-05-11,,,,,,,679
1982-05-12,,,,,,,679
1982-05-13,,,,,,,679
1982-05-14,,,,,,,679
1982-05-15,,,,,,,679
1982-05-16,,,,,,,679
1982-05-17,,,,,,,679
1982-05-18,,,,,,,679
1982-05-19,,,,,,,679
1982-05-20,,,,,,,679
1982-05-21,,,,,,,679
1982-05-22,,,,,,,679
1982-05-23,,,,,,,679
1982-05-24,,,,,,,679
1982-05-25,,,,,,,679
1982-05-26,,,,,,,679
1982-05-27,,,,,,,679
1982-05-28,,,,,,,679
1982-05-29,,,,,,,679
1982-05-30,,,,,,,679
1982-05-31,,,,,,,679
1982-06-01,,,,,,,679
1982-06-02,,,,,,,679
1982-06-03,,,,,,,679
1982-06-04,,,,,,,679
1982-06-05,,,,,,,679
1982-06-06,,,,,,,679
1982-06-07,,,,,,,679
1982-06-08,,,,,,,679
1982-06-09,,,,,,,679
1982-06-10,,,,,,,679
1982-06-11,,,,,,,679
1982-06-12,,,,,,,679
1982-06-13,,,,,,,679
1982-06-14,,,,,,,679
1982-06-15,,,,,,,679
1982-06-16,,,,,,,679
1982-06-17,,,,,,,679
1982-06-18,,,,,,,679
1982-06-19,,,,,,,679
1982-06-20,,,,,,,679
1982-06-21,,,,,,,679
1982-06-22,,,,,,,679
1982-06-23,,,,,,,679
1982-06-24,,,,,,,679
1982-06-25,,,,,,,679
1982-06-26,,,,,,,679
1982-06-27,,,,,,,679
1982-06-28,,,,,,,679
1982-06-29,,,,,,,679
1982-06-30,,,,,,,679
1982-07-01,,,,,,,679
1982-07-02,,,,,,,679
1982-07-03,,,,,,,679
1982-07-04,,,,,,,679
1982-07-05,,,,,,,679
1982-07-06,,,,,,,679
1982-07-07,,,,,,,679
1982-07-08,,,,,,,679
1982-07-09,,,,,,,679
1982-07-10,,,,,,,679
1982-07-11,,,,,,,679
1982-07-12,,,,,,,679
1982-07-13,,,,,,,679
1982-07-14,,,,,,,679
1982-07-15,,,,,,,679
1982-07-16,,,,,,,679
1982-07-17,,,,,,,679
1982-07-18,,,,,,,679
1982-07-19,,,,,,,679
1982-07-20,,,,,,,679
1982-07-21,,,,,,,679
1982-07-22,,,,,,,679
1982-07-23,,,,,,,679
1982-07-24,,,,,,,679
1982-07-25,,,,,,,679
1982-07-26,,,,,,,679
1982-07-27,,,,,,,679
1982-07-28,,,,,,,679
1982-07-29,,,,,,,679
1982-07-30,,,,,,,679
1982-07-31,,,,,,,679
1982-08-01,,,,,,,679
1982-08-02,,,,,,,679
1982-08-03,,,,,,,679
1982-08-04,,,,,,,679
1982-08-05,,,,,,,679
1982-08-06,,,,,,,679
1982-08-07,,,,,,,679
1982-08-08,,,,,,,679
1982-08-09,,,,,,,679
1982-08-10,,,,,,,679
1982-08-11,,,,,,,679
1982-08-12,,,,,,,679
1982-08-13,,,,,,,679
1982-08-14,,,,,,,679
1982-08-15,,,,,,,679
1982-08-16,,,,,,,679
1982-08-17,,,,,,,679
1982-08-18,,,,,,,679
1982-08-19,,,,,,,679
1982-08-20,,,,,,,679
1982-08-21,,,,,,,679
1982-08-22,,,,,,,679
1982-08-23,,,,,,,679
1982-08-24,,,,,,,679
1982-08-25,,,,,,,679
1982-08-26,,,,,,,679
1982-08-27,,,,,,,679
1982-08-28,,,,,,,679
1982-08-29,,,,,,,679
1982-08-30,,,,,,,679
1982-08-31,,,,,,,679
1982-09-01,,,,,,,679
1982-09-02,,,,,,,679
1982-09-03,,,,,,,679
1982-09-04,,,,,,,679
1982-09-05,,,,,,,679
1982-09-06,,,,,,,679
1982-09-07,,,,,,,679
1982-09-08,,,,,,,679
1982-09-09,,,,,,,679
1982-09-10,,,,,,,679
1982-09-11,,,,,,,679
1982-09-12,,,,,,,679
1982-09-13,,,,,,,679
1982-09-14,,,,,,,679
1982-09-15,,,,,,,679
1982-09-16,,,,,,,679
1982-09-17,,,,,,,679
1982-09-18,,,,,,,679
1982-09-19,,,,,,,679
1982-09-20,,,,,,,679
1982-09-21,,,,,,,679
1982-09-22,,,,,,,679
1982-09-23,,,,,,,679
1982-09-24,,,,,,,679
1982-09-25,,,,,,,679
1982-09-26,,,,,,,679
1982-09-27,,,,,,,679
1982-09-28,,,,,,,679
1982-09-29,,,,,,,679
1982-09-30,,,,,,,679
1982-10-01,,,,,,,679
1982-10-02,,,,,,,679
1982-10-03,,,,,,,679
1982-10-04,,,,,,,679
1982-10-05,,,,,,,679
1982-10-06,,,,,,,679
1982-10-07,,,,,,,679
1982-10-08,,,,,,,679
1982-10-09,,,,,,,679
1982-10-10,,,,,,,679
1982-10-11,,,,,,,679
1982-10-12,,,,,,,679
1982-10-13,,,,,,,679
1982-10-14,,,,,,,679
1982-10-15,,,,,,,679
1982-10-16,,,,,,,679
1982-10-17,,,,,,,679
1982-10-18,,,,,,,679
1982-10-19,,,,,,,679
1982-10-20,,,,,,,679
1982-10-21,,,,,,,679
1982-10-22,,,,,,,679
1982-10-23,,,,,,,679
1982-10-24,,,,,,,679
1982-10-25,,,,,,,679
1982-10-26,,,,,,,679
1982-10-27,,,,,,,679
1982-10-28,,,,,,,679
1982-10-29,,,,,,,679
1982-10-30,,,,,,,679
1982-10-31,,,,,,,679
1982-11-01,,,,,,,679
1982-11-02,,,,,,,679
1982-11-03,,,,,,,679
1982-11-04,,,,,,,679
1982-11-05,,,,,,,679
1982-11-06,,,,,,,679
1982-11-07,,,,,,,679
1982-11-08,,,,,,,679
1982-11-09,,,,,,,679
1982-11-10,,,,,,,679
1982-11-11,,,,,,,679
1982-11-12,,,,,,,679
1982-11-13,,,,,,,679
1982-11-14,,,,,,,679
1982-11-15,,,,,,,679
1982-11-16,,,,,,,679
1982-11-17,,,,,,,679
1982-11-18,,,,,,,679
1982-11-19,,,,,,,679
1982-11-20,,,,,,,679
1982-11-21,,,,,,,679
1982-11-22,,,,,,,679
1982-11-23,,,,,,,679
1982-11-24,,,,,,,679
1982-11-25,,,,,,,679
1982-11-26,,,,,,,679
1982-11-27,,,,,,,679
1982-11-28,,,,,,,679
1982-11-29,,,,,,,679
1982-11-30,,,,,,,679
1982-12-01,,,,,,,679
1982-12-02,,,,,,,679
1982-12-03,,,,,,,679
1982-12-04,,,,,,,679
1982-12-05,,,,,,,679
1982-12-06,,,,,,,679
1982-12-07,,,,,,,679
1982-12-08,,,,,,,679
1982-12-09,,,,,,,679
1982-12-10,,,,,,,679
1982-12-11,,,,,,,679
1982-12-12,,,,,,,679
1982-12-13,,,,,,,679
1982-12-14,,,,,,,679
1982-12-15,,,,,,,679
1982-12-16,,,,,,,679
1982-12-17,,,,,,,679
1982-12-18,,,,,,,679
1982-12-19,,,,,,,679
1982-12-20,,,,,,,679
1982-12-21,,,,,,,679
1982-12-22,,,,,,,679
1982-12-23,,,,,,,679
1982-12-24,,,,,,,679
1982-12-25,,,,,,,679
1982-12-26,,,,,,,679
1982-12-27,,,,,,,679
