agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va
USGS,12186000,00060,149376,1975,4,457.8
USGS,12186000,00060,149376,1975,5,1691
USGS,12186000,00060,149376,1975,6,2399
USGS,12186000,00060,149376,1975,7,2086
USGS,12186000,00060,149376,1975,8,820.6
USGS,12186000,00060,149376,1975,9,483.7
USGS,12186000,00060,149376,1975,10,1115
USGS,12186000,00060,149376,1975,11,1874
USGS,12186000,00060,149376,1975,12,2820
USGS,12186000,00060,149376,1976,1,1457
USGS,12186000,00060,149376,1976,2,774.1
USGS,12186000,00060,149376,1976,3,505.4
USGS,12186000,00060,149376,1976,4,813.3
USGS,12186000,00060,149376,1976,5,2186
USGS,12186000,00060,149376,1976,6,2020
USGS,12186000,00060,149376,1976,7,2247
USGS,12186000,00060,149376,1976,8,1305
USGS,12186000,00060,149376,1976,9,706.7
USGS,12186000,00060,149376,1976,10,355.8
USGS,12186000,00060,149376,1976,11,569.1
USGS,12186000,00060,149376,1976,12,715.3
USGS,12186000,00060,149376,1977,1,813.2
USGS,12186000,00060,149376,1977,2,620.1
USGS,12186000,00060,149376,1977,3,537.2
USGS,12186000,00060,149376,1977,4,1041
USGS,12186000,00060,149376,1977,5,1119
USGS,12186000,00060,149376,1977,6,1500
USGS,12186000,00060,149376,1977,7,563.2
USGS,12186000,00060,149376,1977,8,621.7
USGS,12186000,00060,149376,1977,9,545
USGS,12186000,00060,149376,1977,10,459.3
USGS,12186000,00060,149376,1977,11,2020
USGS,12186000,00060,149376,1977,12,2197
USGS,12186000,00060,149376,1978,1,720.2
USGS,12186000,00060,149376,1978,2,594.1
USGS,12186000,00060,149376,1978,3,849.2
USGS,12186000,00060,149376,1978,4,816
USGS,12186000,00060,149376,1978,5,1270
USGS,12186000,00060,149376,1978,6,1899
USGS,12186000,00060,149376,1978,7,1177
USGS,12186000,00060,149376,1978,8,613.4
USGS,12186000,00060,149376,1978,9,1048
USGS,12186000,00060,149376,1978,10,402.1
USGS,12186000,00060,149376,1978,11,932.7
USGS,12186000,00060,149376,1978,12,468.6
USGS,12186000,00060,149376,1979,1,224.5
USGS,12186000,00060,149376,1979,2,606.5
USGS,12186000,00060,149376,1979,3,1179
USGS,12186000,00060,149376,1979,4,766.7
USGS,12186000,00060,149376,1979,5,2003
USGS,12186000,00060,149376,1979,6,1761
USGS,12186000,00060,149376,1979,7,1102
USGS,12186000,00060,149376,1979,8,396.5
USGS,12186000,00060,149376,1979,9,382.8
USGS,12186000,00060,149376,1979,10,525.4
USGS,12186000,00060,149376,1979,11,306.1
USGS,12186000,00060,149376,1979,12,2606
USGS,12186000,00060,149376,1980,1,598.4
USGS,12186000,00060,149376,1980,2,1014
USGS,12186000,00060,149376,1980,3,765.6
USGS,12186000,00060,149376,1980,4,1345
USGS,12186000,00060,149376,1980,5,1614
USGS,12186000,00060,149376,1980,6,1429
USGS,12186000,00060,149376,1980,7,949.7
USGS,12186000,00060,149376,1980,8,476.5
USGS,12186000,00060,149376,1980,9,629.9
USGS,12186000,00060,149376,1980,10,363.9
USGS,12186000,00060,149376,1980,11,1907
USGS,12186000,00060,149376,1980,12,3089
USGS,12186000,00060,149376,1981,1,914.4
USGS,12186000,00060,149376,1981,2,1509
USGS,12186000,00060,149376,1981,3,489.5
USGS,12186000,00060,149376,1981,4,1026
USGS,12186000,00060,149376,1981,5,1573
USGS,12186000,00060,149376,1981,6,2233
USGS,12186000,00060,149376,1981,7,1051
USGS,12186000,00060,149376,1981,8,430.9
USGS,12186000,00060,149376,1981,9,424.6
USGS,12186000,00060,149376,1981,10,1058
USGS,12186000,00060,149376,1981,11,925.7
USGS,12186000,00060,149376,1981,12,964.3
USGS,12186000,00060,149376,1982,1,796.1
USGS,12186000,00060,149376,1982,2,1872
USGS,12186000,00060,149376,1982,3,795.4
USGS,12186000,00060,149376,1982,4,689.5
USGS,12186000,00060,149376,1982,5,1740
USGS,12186000,00060,149376,1982,6,3033
USGS,12186000,00060,149376,1982,7,1855
USGS,12186000,00060,149376,1982,8,751.2
USGS,12186000,00060,149376,1982,9,489.8
USGS,12186000,00060,149376,1982,10,670.6
USGS,12186000,00060,149376,1982,11,744.8
USGS,12186000,00060,149376,1982,12,1433
USGS,12186000,00060,149376,1983,1,1494
USGS,12186000,00060,149376,1983,2,919.4
USGS,12186000,00060,149376,1983,3,1039
USGS,12186000,00060,149376,1983,4,713.7
USGS,12186000,00060,149376,1983,5,1484
USGS,12186000,00060,149376,1983,6,1782
USGS,12186000,00060,149376,1983,7,1631
USGS,12186000,00060,149376,1983,8,626.8
USGS,12186000,00060,149376,1983,9,606.3
USGS,12186000,00060,149376,1983,10,355.6
USGS,12186000,00060,149376,1983,11,1768
USGS,12186000,00060,149376,1983,12,468.3
USGS,12186000,00060,149376,1984,1,1805
USGS,12186000,00060,149376,1984,2,710.8
USGS,12186000,00060,149376,1984,3,812.2
USGS,12186000,00060,149376,1984,4,604
USGS,12186000,00060,149376,1984,5,1363
USGS,12186000,00060,149376,1984,6,2280
USGS,12186000,00060,149376,1984,7,1641
USGS,12186000,00060,149376,1984,8,757.5
USGS,12186000,00060,149376,1984,9,418.6
USGS,12186000,00060,149376,1984,10,635.6
USGS,12186000,00060,149376,1984,11,1181
USGS,12186000,00060,149376,1984,12,659.7
USGS,12186000,00060,149376,1985,1,413.9
USGS,12186000,00060,149376,1985,2,308.9
USGS,12186000,00060,149376,1985,3,298.8
USGS,12186000,00060,149376,1985,4,1473
USGS,12186000,00060,149376,1985,5,2050
USGS,12186000,00060,149376,1985,6,2450
USGS,12186000,00060,149376,1985,7,1153
USGS,12186000,00060,149376,1985,8,385.1
USGS,12186000,00060,149376,1985,9,482.2
USGS,12186000,00060,149376,1985,10,1394
USGS,12186000,00060,149376,1985,11,1496
USGS,12186000,00060,149376,1985,12,347.1
USGS,12186000,00060,149376,1986,1,1357
USGS,12186000,00060,149376,1986,2,1543
USGS,12186000,00060,149376,1986,3,1172
USGS,12186000,00060,149376,1986,4,789.2
USGS,12186000,00060,149376,1986,5,1534
USGS,12186000,00060,149376,1986,6,1670
USGS,12186000,00060,149376,1986,7,820.3
USGS,12186000,00060,149376,1986,8,393.8
USGS,12186000,00060,149376,1986,9,292.3
USGS,12186000,00060,149376,1986,10,395
USGS,12186000,00060,149376,1986,11,1527
USGS,12186000,00060,149376,1986,12,656.8
USGS,12186000,00060,149376,1987,1,656.1
USGS,12186000,00060,149376,1987,2,773.8
USGS,12186000,00060,149376,1987,3,1196
USGS,12186000,00060,149376,1987,4,1370
USGS,12186000,00060,149376,1987,5,2085
USGS,12186000,00060,149376,1987,6,1488
USGS,12186000,00060,149376,1987,7,681.6
USGS,12186000,00060,149376,1987,8,291.9
USGS,12186000,00060,149376,1987,9,212.6
USGS,12186000,00060,149376,1987,10,119.4
USGS,12186000,00060,149376,1987,11,362.7
USGS,12186000,00060,149376,1987,12,886.4
USGS,12186000,00060,149376,1988,1,537.1
USGS,12186000,00060,149376,1988,2,709
USGS,12186000,00060,149376,1988,3,1043
USGS,12186000,00060,149376,1988,4,1845
USGS,12186000,00060,149376,1988,5,2057
USGS,12186000,00060,149376,1988,6,1876
USGS,12186000,00060,149376,1988,7,1368
USGS,12186000,00060,149376,1988,8,483.3
USGS,12186000,00060,149376,1988,9,442
USGS,12186000,00060,149376,1988,10,994.7
USGS,12186000,00060,149376,1988,11,1431
USGS,12186000,00060,149376,1988,12,1001
USGS,12186000,00060,149376,1989,1,851.6
USGS,12186000,00060,149376,1989,2,382.1
USGS,12186000,00060,149376,1989,3,561.4
USGS,12186000,00060,149376,1989,4,1529
USGS,12186000,00060,149376,1989,5,1723
USGS,12186000,00060,149376,1989,6,2090
USGS,12186000,00060,149376,1989,7,1032
USGS,12186000,00060,149376,1989,8,438.6
USGS,12186000,00060,149376,1989,9,190.5
USGS,12186000,00060,149376,1989,10,397.7
USGS,12186000,00060,149376,1989,11,1881
USGS,12186000,00060,149376,1989,12,1679
USGS,12186000,00060,149376,1990,1,1228
USGS,12186000,00060,149376,1990,2,779.9
USGS,12186000,00060,149376,1990,3,821.2
USGS,12186000,00060,149376,1990,4,1828
USGS,12186000,00060,149376,1990,5,1538
USGS,12186000,00060,149376,1990,6,2355
USGS,12186000,00060,149376,1990,7,1485
USGS,12186000,00060,149376,1990,8,545.5
USGS,12186000,00060,149376,1990,9,281.9
USGS,12186000,00060,149376,1990,10,1463
USGS,12186000,00060,149376,1990,11,4117
USGS,12186000,00060,149376,1990,12,1205
USGS,12186000,00060,149376,1991,1,1114
USGS,12186000,00060,149376,1991,2,2160
USGS,12186000,00060,149376,1991,3,686.5
USGS,12186000,00060,149376,1991,4,1194
USGS,12186000,00060,149376,1991,5,1557
USGS,12186000,00060,149376,1991,6,1870
USGS,12186000,00060,149376,1991,7,1780
USGS,12186000,00060,149376,1991,8,763.2
USGS,12186000,00060,149376,1991,9,344.3
USGS,12186000,00060,149376,1991,10,185.6
USGS,12186000,00060,149376,1991,11,1355
USGS,12186000,00060,149376,1991,12,1055
USGS,12186000,00060,149376,1992,1,1328
USGS,12186000,00060,149376,1992,2,1124
USGS,12186000,00060,149376,1992,3,805.7
USGS,12186000,00060,149376,1992,4,1125
USGS,12186000,00060,149376,1992,5,1404
USGS,12186000,00060,149376,1992,6,981.5
USGS,12186000,00060,149376,1992,7,491.6
USGS,12186000,00060,149376,1992,8,286
USGS,12186000,00060,149376,1992,9,434.7
USGS,12186000,00060,149376,1992,10,395.4
USGS,12186000,00060,149376,1992,11,710
USGS,12186000,00060,149376,1992,12,464.2
USGS,12186000,00060,149376,1993,1,519.1
USGS,12186000,00060,149376,1993,2,498.5
USGS,12186000,00060,149376,1993,3,822.6
USGS,12186000,00060,149376,1993,4,936.9
USGS,12186000,00060,149376,1993,5,2492
USGS,12186000,00060,149376,1993,6,1475
USGS,12186000,00060,149376,1993,7,774.6
USGS,12186000,00060,149376,1993,8,451.6
USGS,12186000,00060,149376,1993,9,231.4
USGS,12186000,00060,149376,1993,10,274.4
USGS,12186000,00060,149376,1993,11,342.2
USGS,12186000,00060,149376,1993,12,845.3
USGS,12186000,00060,149376,1994,1,996.2
USGS,12186000,00060,149376,1994,2,456.4
USGS,12186000,00060,149376,1994,3,1284
USGS,12186000,00060,149376,1994,4,1316
USGS,12186000,00060,149376,1994,5,1585
USGS,12186000,00060,149376,1994,6,1276
USGS,12186000,00060,149376,1994,7,747.4
USGS,12186000,00060,149376,1994,8,260.9
USGS,12186000,00060,149376,1994,9,304.9
USGS,12186000,00060,149376,1994,10,686.2
USGS,12186000,00060,149376,1994,11,730.6
USGS,12186000,00060,149376,1994,12,1642
USGS,12186000,00060,149376,1995,1,845.4
USGS,12186000,00060,149376,1995,2,2135
USGS,12186000,00060,149376,1995,3,992.4
USGS,12186000,00060,149376,1995,4,716.5
USGS,12186000,00060,149376,1995,5,1843
USGS,12186000,00060,149376,1995,6,1582
USGS,12186000,00060,149376,1995,7,946.7
USGS,12186000,00060,149376,1995,8,565.1
USGS,12186000,00060,149376,1995,9,265
USGS,12186000,00060,149376,1995,10,1508
USGS,12186000,00060,149376,1995,11,4076
USGS,12186000,00060,149376,1995,12,1854
USGS,12186000,00060,149376,1996,1,1588
USGS,12186000,00060,149376,1996,2,2103
USGS,12186000,00060,149376,1996,3,831
USGS,12186000,00060,149376,1996,4,1323
USGS,12186000,00060,149376,1996,5,1186
USGS,12186000,00060,149376,1996,6,1432
USGS,12186000,00060,149376,1996,7,1100
USGS,12186000,00060,149376,1996,8,432.5
USGS,12186000,00060,149376,1996,9,420.3
USGS,12186000,00060,149376,1996,10,984.5
USGS,12186000,00060,149376,1996,11,1237
USGS,12186000,00060,149376,1996,12,776.9
USGS,12186000,00060,149376,1997,1,1808
USGS,12186000,00060,149376,1997,2,1124
USGS,12186000,00060,149376,1997,3,1563
USGS,12186000,00060,149376,1997,4,1316
USGS,12186000,00060,149376,1997,5,2644
USGS,12186000,00060,149376,1997,6,2702
USGS,12186000,00060,149376,1997,7,1990
USGS,12186000,00060,149376,1997,8,720.5
USGS,12186000,00060,149376,1997,9,867.3
USGS,12186000,00060,149376,1997,10,1781
USGS,12186000,00060,149376,1997,11,1273
USGS,12186000,00060,149376,1997,12,796.8
USGS,12186000,00060,149376,1998,1,936.7
USGS,12186000,00060,149376,1998,2,628.9
USGS,12186000,00060,149376,1998,3,676.6
USGS,12186000,00060,149376,1998,4,772.2
USGS,12186000,00060,149376,1998,5,1861
USGS,12186000,00060,149376,1998,6,1603
USGS,12186000,00060,149376,1998,7,816.1
USGS,12186000,00060,149376,1998,8,307.6
USGS,12186000,00060,149376,1998,9,186
USGS,12186000,00060,149376,1998,10,390.3
USGS,12186000,00060,149376,1998,11,1325
USGS,12186000,00060,149376,1998,12,1468
USGS,12186000,00060,149376,1999,1,1342
USGS,12186000,00060,149376,1999,2,783.5
USGS,12186000,00060,149376,1999,3,684.8
USGS,12186000,00060,149376,1999,4,803.6
USGS,12186000,00060,149376,1999,5,1713
USGS,12186000,00060,149376,1999,6,2767
USGS,12186000,00060,149376,1999,7,2472
USGS,12186000,00060,149376,1999,8,1265
USGS,12186000,00060,149376,1999,9,433.9
USGS,12186000,00060,149376,1999,10,717.8
USGS,12186000,00060,149376,1999,11,2092
USGS,12186000,00060,149376,1999,12,1610
USGS,12186000,00060,149376,2000,1,615.8
USGS,12186000,00060,149376,2000,2,499.1
USGS,12186000,00060,149376,2000,3,532.7
USGS,12186000,00060,149376,2000,4,1260
USGS,12186000,00060,149376,2000,5,1741
USGS,12186000,00060,149376,2000,6,2470
USGS,12186000,00060,149376,2000,7,1306
USGS,12186000,00060,149376,2000,8,553.6
USGS,12186000,00060,149376,2000,9,459.1
USGS,12186000,00060,149376,2000,10,598.1
USGS,12186000,00060,149376,2000,11,395.2
USGS,12186000,00060,149376,2000,12,389.1
USGS,12186000,00060,149376,2001,1,495.2
USGS,12186000,00060,149376,2001,2,306.9
USGS,12186000,00060,149376,2001,3,543.1
USGS,12186000,00060,149376,2001,4,736.8
USGS,12186000,00060,149376,2001,5,1576
USGS,12186000,00060,149376,2001,6,1186
USGS,12186000,00060,149376,2001,7,708.2
USGS,12186000,00060,149376,2001,8,388.8
USGS,12186000,00060,149376,2001,9,222.7
USGS,12186000,00060,149376,2001,10,714.1
USGS,12186000,00060,149376,2001,11,1670
USGS,12186000,00060,149376,2001,12,1057
USGS,12186000,00060,149376,2002,1,1607
USGS,12186000,00060,149376,2002,2,1147
USGS,12186000,00060,149376,2002,3,639.1
USGS,12186000,00060,149376,2002,4,1470
USGS,12186000,00060,149376,2002,5,1908
USGS,12186000,00060,149376,2002,6,3261
USGS,12186000,00060,149376,2002,7,1794
USGS,12186000,00060,149376,2002,8,528.2
USGS,12186000,00060,149376,2002,9,274.8
USGS,12186000,00060,149376,2002,10,170.1
USGS,12186000,00060,149376,2002,11,784.3
USGS,12186000,00060,149376,2002,12,675.5
USGS,12186000,00060,149376,2003,1,1608
USGS,12186000,00060,149376,2003,2,849.6
USGS,12186000,00060,149376,2003,3,1531
USGS,12186000,00060,149376,2003,4,1070
USGS,12186000,00060,149376,2003,5,1458
USGS,12186000,00060,149376,2003,6,1715
USGS,12186000,00060,149376,2003,7,622.1
USGS,12186000,00060,149376,2003,8,235.6
USGS,12186000,00060,149376,2003,9,247.7
USGS,12186000,00060,149376,2003,10,3038
USGS,12186000,00060,149376,2003,11,1685
USGS,12186000,00060,149376,2003,12,870.6
USGS,12186000,00060,149376,2004,1,883.8
USGS,12186000,00060,149376,2004,2,583.3
USGS,12186000,00060,149376,2004,3,820.1
USGS,12186000,00060,149376,2004,4,1078
USGS,12186000,00060,149376,2004,5,1786
USGS,12186000,00060,149376,2004,6,1604
USGS,12186000,00060,149376,2004,7,619.9
USGS,12186000,00060,149376,2004,8,544.6
USGS,12186000,00060,149376,2004,9,979.7
USGS,12186000,00060,149376,2004,10,609
USGS,12186000,00060,149376,2004,11,1397
USGS,12186000,00060,149376,2004,12,1774
USGS,12186000,00060,149376,2005,1,1758
USGS,12186000,00060,149376,2005,2,560
USGS,12186000,00060,149376,2005,3,584.1
USGS,12186000,00060,149376,2005,4,1068
USGS,12186000,00060,149376,2005,5,1193
USGS,12186000,00060,149376,2005,6,727.7
USGS,12186000,00060,149376,2005,7,516.1
USGS,12186000,00060,149376,2005,8,225.5
USGS,12186000,00060,149376,2005,9,219.8
USGS,12186000,00060,149376,2005,10,588.9
USGS,12186000,00060,149376,2005,11,1010
USGS,12186000,00060,149376,2005,12,1218
USGS,12186000,00060,149376,2006,1,1667
USGS,12186000,00060,149376,2006,2,705.7
USGS,12186000,00060,149376,2006,3,406.3
USGS,12186000,00060,149376,2006,4,840
USGS,12186000,00060,149376,2006,5,2074
USGS,12186000,00060,149376,2006,6,2290
USGS,12186000,00060,149376,2006,7,948.7
USGS,12186000,00060,149376,2006,8,280.7
USGS,12186000,00060,149376,2006,9,196.9
USGS,12186000,00060,149376,2006,10,175.1
USGS,12186000,00060,149376,2006,11,3248
USGS,12186000,00060,149376,2006,12,980.1
USGS,12186000,00060,149376,2007,1,1261
USGS,12186000,00060,149376,2007,2,955.7
USGS,12186000,00060,149376,2007,3,2210
USGS,12186000,00060,149376,2007,4,1230
USGS,12186000,00060,149376,2007,5,1854
USGS,12186000,00060,149376,2007,6,2069
USGS,12186000,00060,149376,2007,7,1370
USGS,12186000,00060,149376,2007,8,442.7
USGS,12186000,00060,149376,2007,9,247.8
USGS,12186000,00060,149376,2007,10,1117
USGS,12186000,00060,149376,2007,11,912.2
USGS,12186000,00060,149376,2007,12,1454
USGS,12186000,00060,149376,2008,1,514.1
USGS,12186000,00060,149376,2008,2,422.3
USGS,12186000,00060,149376,2008,3,630.5
USGS,12186000,00060,149376,2008,4,519.6
USGS,12186000,00060,149376,2008,5,2589
USGS,12186000,00060,149376,2008,6,2180
USGS,12186000,00060,149376,2008,7,1745
USGS,12186000,00060,149376,2008,8,758.8
USGS,12186000,00060,149376,2008,9,289.1
USGS,12186000,00060,149376,2008,10,465.6
USGS,12186000,00060,149376,2008,11,1547
USGS,12186000,00060,149376,2008,12,449.4
USGS,12186000,00060,149376,2009,1,1272
USGS,12186000,00060,149376,2009,2,403.9
USGS,12186000,00060,149376,2009,3,402.8
USGS,12186000,00060,149376,2009,4,899.8
USGS,12186000,00060,149376,2009,5,1934
USGS,12186000,00060,149376,2009,6,2098
USGS,12186000,00060,149376,2009,7,816.2
USGS,12186000,00060,149376,2009,8,327.5
USGS,12186000,00060,149376,2009,9,367.6
USGS,12186000,00060,149376,2009,10,939.8
USGS,12186000,00060,149376,2009,11,1814
USGS,12186000,00060,149376,2009,12,795.1
USGS,12186000,00060,149376,2010,1,1143
USGS,12186000,00060,149376,2010,2,424.4
USGS,12186000,00060,149376,2010,3,519.9
USGS,12186000,00060,149376,2010,4,884.7
USGS,12186000,00060,149376,2010,5,1338
USGS,12186000,00060,149376,2010,6,2094
USGS,12186000,00060,149376,2010,7,1177
USGS,12186000,00060,149376,2010,8,411.9
USGS,12186000,00060,149376,2010,9,658.8
USGS,12186000,00060,149376,2010,10,734.8
USGS,12186000,00060,149376,2010,11,1205
USGS,12186000,00060,149376,2010,12,1443
USGS,12186000,00060,149376,2011,1,1744
USGS,12186000,00060,149376,2011,2,924.3
USGS,12186000,00060,149376,2011,3,811.6
USGS,12186000,00060,149376,2011,4,1005
USGS,12186000,00060,149376,2011,5,1533
USGS,12186000,00060,149376,2011,6,2534
USGS,12186000,00060,149376,2011,7,2272
USGS,12186000,00060,149376,2011,8,1126
USGS,12186000,00060,149376,2011,9,528.9
USGS,12186000,00060,149376,2011,10,816.6
USGS,12186000,00060,149376,2011,11,1157
USGS,12186000,00060,149376,2011,12,907.3
USGS,12186000,00060,149376,2012,1,1184
USGS,12186000,00060,149376,2012,2,970.6
USGS,12186000,00060,149376,2012,3,736.6
USGS,12186000,00060,149376,2012,4,1465
USGS,12186000,00060,149376,2012,5,2185
USGS,12186000,00060,149376,2012,6,2735
USGS,12186000,00060,149376,2012,7,2388
USGS,12186000,00060,149376,2012,8,716.5
USGS,12186000,00060,149376,2012,9,274.1
USGS,12186000,00060,149376,2012,10,1175
USGS,12186000,00060,149376,2012,11,1777
USGS,12186000,00060,149376,2012,12,1003
USGS,12186000,00060,149376,2013,1,623.9
USGS,12186000,00060,149376,2013,2,484.3
USGS,12186000,00060,149376,2013,3,1155
USGS,12186000,00060,149376,2013,4,1759
USGS,12186000,00060,149376,2013,5,2478
USGS,12186000,00060,149376,2013,6,2102
USGS,12186000,00060,149376,2013,7,1205
USGS,12186000,00060,149376,2013,8,464.8
USGS,12186000,00060,149376,2013,9,832.8
USGS,12186000,00060,149376,2013,10,883.2
USGS,12186000,00060,149376,2013,11,1093
USGS,12186000,00060,149376,2013,12,738.8
USGS,12186000,00060,149376,2014,1,1082
USGS,12186000,00060,149376,2014,2,706.5
USGS,12186000,00060,149376,2014,3,2060
USGS,12186000,00060,149376,2014,4,1280
USGS,12186000,00060,149376,2014,5,2385
USGS,12186000,00060,149376,2014,6,2065
USGS,12186000,00060,149376,2014,7,1466
USGS,12186000,00060,149376,2014,8,539.9
USGS,12186000,00060,149376,2014,9,375.6
USGS,12186000,00060,149376,2014,10,1416
USGS,12186000,00060,149376,2014,11,2552
USGS,12186000,00060,149376,2014,12,1624
USGS,12186000,00060,149376,2015,1,1535
USGS,12186000,00060,149376,2015,2,1673
USGS,12186000,00060,149376,2015,3,958.8
USGS,12186000,00060,149376,2015,4,850.6
USGS,12186000,00060,149376,2015,5,975.2
USGS,12186000,00060,149376,2015,6,550
USGS,12186000,00060,149376,2015,7,255.3
USGS,12186000,00060,149376,2015,8,223.8
USGS,12186000,00060,149376,2015,9,424.4
USGS,12186000,00060,149376,2015,10,702.5
USGS,12186000,00060,149376,2015,11,2659
USGS,12186000,00060,149376,2015,12,1812
USGS,12186000,00060,149376,2016,1,1060
USGS,12186000,00060,149376,2016,2,1930
USGS,12186000,00060,149376,2016,3,1357
USGS,12186000,00060,149376,2016,4,1851
USGS,12186000,00060,149376,2016,5,1557
USGS,12186000,00060,149376,2016,6,1347
USGS,12186000,00060,149376,2016,7,640.3
USGS,12186000,00060,149376,2016,8,302.3
USGS,12186000,00060,149376,2016,9,351.8
USGS,12186000,00060,149376,2016,10,2187
USGS,12186000,00060,149376,2016,11,1769
USGS,12186000,00060,149376,2016,12,611.6
USGS,12186000,00060,149376,2017,1,578.7
USGS,12186000,00060,149376,2017,2,1392
USGS,12186000,00060,149376,2017,3,1802
USGS,12186000,00060,149376,2017,4,1218
USGS,12186000,00060,149376,2017,5,2433
USGS,12186000,00060,149376,2017,6,2193
USGS,12186000,00060,149376,2017,7,897.9
USGS,12186000,00060,149376,2017,8,319.7
USGS,12186000,00060,149376,2017,9,189
USGS,12186000,00060,149376,2017,10,1200
USGS,12186000,00060,149376,2017,11,1961
USGS,12186000,00060,149376,2017,12,892.9
USGS,12186000,00060,149376,2018,1,1367
USGS,12186000,00060,149376,2018,2,1403
USGS,12186000,00060,149376,2018,3,617.5
USGS,12186000,00060,149376,2018,4,1553
USGS,12186000,00060,149376,2018,5,2914
USGS,12186000,00060,149376,2018,6,1644
USGS,12186000,00060,149376,2018,7,970.3
USGS,12186000,00060,149376,2018,8,339.1
USGS,12186000,00060,149376,2018,9,303
USGS,12186000,00060,149376,2018,10,504.4
USGS,12186000,00060,149376,2018,11,1655
USGS,12186000,00060,149376,2018,12,1229
USGS,12186000,00060,149376,2019,1,1133
USGS,12186000,00060,149376,2019,2,436.1
USGS,12186000,00060,149376,2019,3,340.4
USGS,12186000,00060,149376,2019,4,1262
USGS,12186000,00060,149376,2019,5,1707
USGS,12186000,00060,149376,2019,6,1108
USGS,12186000,00060,149376,2019,7,492.2
USGS,12186000,00060,149376,2019,8,227.5
USGS,12186000,00060,149376,2019,9,272.5
USGS,12186000,00060,149376,2019,10,941.1
USGS,12186000,00060,149376,2019,11,594.6
USGS,12186000,00060,149376,2019,12,1003
USGS,12186000,00060,149376,2020,1,1898
USGS,12186000,00060,149376,2020,2,1638
USGS,12186000,00060,149376,2020,3,552.8
USGS,12186000,00060,149376,2020,4,1055
USGS,12186000,00060,149376,2020,5,2405
USGS,12186000,00060,149376,2020,6,2190
USGS,12186000,00060,149376,2020,7,1055
USGS,12186000,00060,149376,2020,8,325.4
USGS,12186000,00060,149376,2020,9,437.4
USGS,12186000,00060,149376,2020,10,1241
USGS,12186000,00060,149376,2020,11,1483
USGS,12186000,00060,149376,2020,12,1212
USGS,12186000,00060,149376,2021,1,1503
USGS,12186000,00060,149376,2021,2,653.5
USGS,12186000,00060,149376,2021,3,496.1
USGS,12186000,00060,149376,2021,4,1000
USGS,12186000,00060,149376,2021,5,1868
USGS,12186000,00060,149376,2021,6,3139
